P-521_Time_ms,P-521_Bytes_Total,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,mlkem1024_Time_ms,mlkem1024_Bytes_Total
16.49,0,24.89,0,7.94,0
16.86,0,23.85,0,9.25,0
16.69,0,23.8,0,8.64,0
16.54,0,24.22,0,9.37,0
16.74,0,23.3,0,9.17,0
16.15,0,24.23,0,8.87,0
16.08,0,24.78,0,8.73,0
16.27,0,23.57,0,8.36,0
16.92,0,24.31,0,8.18,0
16.43,0,25.66,0,7.89,0
18.13,0,24.99,0,7.88,0
18.82,0,24.55,0,7.91,0
17.19,0,24.45,0,7.91,0
21.33,0,24.59,0,7.99,0
16.28,0,24.02,0,7.91,0
16.73,0,24.16,0,8.77,0
16.18,0,23.51,0,8.44,0
16.94,0,24.87,0,8.62,0
16.3,0,24.87,0,8.16,0
17.16,0,23.63,0,8.25,0
17.79,0,24.24,0,8.01,0
19.19,0,24.69,0,8.03,0
17.36,0,24.13,0,7.99,0
18.15,0,23.96,0,8.51,0
18.92,0,23.88,0,7.82,0
16.25,0,23.37,0,8.05,0
16.73,0,25.92,0,8.76,0
16.33,0,23.84,0,8.31,0
17.04,0,23.55,0,8.29,0
16.54,0,23.79,0,8.39,0
16.36,0,27.1,0,8.91,0
16.42,0,24.95,0,8.66,0
17.57,0,27.58,0,8.49,0
16.19,0,24.78,0,7.88,0
16.58,0,23.86,0,8.23,0
16.44,0,24.25,0,9.32,0
16.76,0,23.86,0,8.02,0
16.09,0,23.87,0,8.2,0
16.22,0,25.86,0,8.23,0
16.04,0,24.68,0,8.37,0
16.31,0,23.66,0,8.21,0
16.11,0,23.93,0,8.29,0
16.36,0,24.13,0,8.3,0
16.09,0,23.84,0,8.09,0
17.49,0,23.55,0,8.13,0
16.59,0,23.29,0,7.86,0
16.51,0,23.32,0,8.53,0
16.52,0,23.59,0,8.57,0
17.29,0,24.02,0,8.35,0
17.59,0,23.28,0,8.05,0
17.19,0,23.88,0,8.55,0
16.61,0,24.66,0,8.13,0
18.57,0,24.17,0,8.77,0
16.97,0,24.65,0,8.65,0
16.59,0,23.94,0,8.29,0
16.64,0,25.73,0,8.2,0
17.24,0,24.59,0,8.98,0
16.72,0,24.76,0,7.87,0
16.73,0,24.68,0,7.94,0
17.0,0,24.74,0,8.02,0
19.07,0,23.62,0,8.09,0
17.12,0,23.15,0,8.12,0
16.59,0,23.37,0,7.91,0
16.24,0,23.84,0,8.54,0
16.91,0,23.31,0,8.53,0
16.23,0,23.19,0,8.9,0
16.8,0,23.39,0,8.03,0
16.82,0,23.9,0,7.89,0
16.09,0,23.86,0,8.34,0
16.63,0,24.93,0,8.58,0
17.87,0,23.26,0,7.84,0
16.27,0,23.19,0,7.75,0
15.97,0,23.74,0,7.61,0
16.38,0,23.91,0,7.83,0
16.14,0,23.74,0,8.06,0
16.83,0,23.57,0,8.16,0
17.46,0,23.52,0,7.7,0
18.39,0,26.81,0,9.35,0
17.57,0,26.46,0,7.98,0
16.26,0,23.24,0,8.55,0
16.92,0,28.41,0,8.31,0
16.22,0,23.27,0,8.29,0
16.74,0,24.26,0,8.42,0
18.35,0,24.08,0,8.49,0
18.47,0,23.44,0,8.42,0
1480.52,0,23.28,0,8.14,0
18.7,0,31.25,0,8.39,0
1080.95,0,27.73,0,7.89,0
1283.4,0,1251.37,0,8.57,0
243.38,0,28.23,0,8.13,0
20.49,0,25.1,0,7.94,0
236.9,0,24.28,0,8.03,0
18.01,0,24.48,0,7.84,0
1066.0,0,29.4,0,8.15,0
18.03,0,25.62,0,8.0,0
17.3,0,24.2,0,7.8,0
17.19,0,24.12,0,8.18,0
241.4,0,254.37,0,7.96,0
26.55,0,27.13,0,8.26,0
1071.82,0,25.54,0,8.66,0
18.78,0,25.41,0,8.14,0
18.35,0,30.02,0,8.34,0
17.6,0,25.56,0,10.78,0
1058.89,0,26.22,0,8.4,0
1076.7,0,1270.55,0,8.25,0
1284.84,0,28.85,0,8.45,0
1062.46,0,30.48,0,8.39,0
17.86,0,1254.76,0,7.98,0
17.96,0,26.22,0,8.48,0
17.05,0,1296.32,0,8.35,0
17.41,0,25.61,0,7.97,0
239.84,0,29.9,0,8.54,0
20.07,0,1045.57,0,7.89,0
1066.94,0,858.7,0,8.52,0
1077.17,0,26.02,0,8.0,0
18.49,0,27.69,0,8.59,0
17.22,0,1033.12,0,10.85,0
19.3,0,25.32,0,7.72,0
17.8,0,24.66,0,8.63,0
17.27,0,1073.78,0,7.6,0
240.96,0,25.98,0,7.59,0
39.06,0,27.6,0,7.9,0
244.23,0,24.31,0,8.03,0
1067.57,0,25.39,0,7.78,0
18.44,0,24.87,0,8.0,0
18.49,0,26.9,0,7.89,0
16.91,0,258.89,0,7.75,0
17.13,0,26.91,0,7.94,0
1034.73,0,26.36,0,9.27,0
1077.09,0,24.24,0,7.74,0
19.28,0,28.36,0,10.51,0
20.38,0,25.58,0,8.09,0
20.16,0,26.1,0,7.95,0
1052.38,0,25.98,0,8.19,0
17.99,0,25.72,0,9.18,0
18.35,0,28.29,0,7.99,0
240.93,0,26.18,0,8.32,0
20.95,0,29.58,0,8.64,0
1048.92,0,26.1,0,8.34,0
18.5,0,26.11,0,8.38,0
18.02,0,26.23,0,7.95,0
17.74,0,240.87,0,8.34,0
16.93,0,32.3,0,8.2,0
1034.14,0,26.88,0,8.75,0
20.01,0,27.5,0,8.14,0
18.66,0,1069.75,0,8.17,0
241.28,0,26.14,0,8.96,0
17.96,0,26.72,0,8.74,0
17.81,0,1068.31,0,8.57,0
18.03,0,29.9,0,7.55,0
1067.92,0,27.17,0,7.58,0
1076.65,0,2311.34,0,7.8,0
18.56,0,27.11,0,8.46,0
17.16,0,25.42,0,8.07,0
17.66,0,23.61,0,8.59,0
17.4,0,24.12,0,8.03,0
18.48,0,24.16,0,7.97,0
18.11,0,1054.83,0,8.06,0
242.19,0,30.56,0,8.14,0
1090.16,0,27.38,0,7.99,0
18.63,0,253.32,0,8.07,0
18.51,0,26.44,0,7.76,0
242.17,0,26.79,0,7.98,0
1296.95,0,27.13,0,8.08,0
238.83,0,26.28,0,8.44,0
20.09,0,27.34,0,8.09,0
18.39,0,1497.38,0,8.09,0
436.23,0,28.17,0,8.86,0
437.44,0,24.85,0,8.94,0
19.17,0,26.28,0,8.76,0
1081.12,0,25.14,0,8.65,0
17.93,0,24.95,0,8.27,0
238.97,0,25.27,0,8.61,0
2075.22,0,25.9,0,8.38,0
1077.09,0,256.2,0,8.2,0
18.22,0,43.21,0,8.52,0
1050.08,0,38.43,0,8.68,0
18.16,0,37.47,0,8.41,0
1256.67,0,33.6,0,8.43,0
17.98,0,31.37,0,7.98,0
1035.87,0,1078.82,0,8.1,0
242.06,0,26.83,0,7.97,0
842.4,0,26.53,0,8.09,0
242.03,0,23.57,0,8.17,0
21.26,0,24.74,0,7.96,0
235.99,0,27.88,0,8.26,0
18.15,0,1514.18,0,8.31,0
18.44,0,30.83,0,7.64,0
19.1,0,25.82,0,7.77,0
18.41,0,26.38,0,7.59,0
17.57,0,29.03,0,8.56,0
241.08,0,1085.88,0,8.08,0
1056.6,0,1290.21,0,8.32,0
20.56,0,26.93,0,9.25,0
18.0,0,25.8,0,7.91,0
17.62,0,24.66,0,8.24,0
17.48,0,24.38,0,8.29,0
17.58,0,29.05,0,8.64,0
18.35,0,25.08,0,8.29,0
18.46,0,24.24,0,8.14,0
18.4,0,24.14,0,8.11,0
17.57,0,24.48,0,8.75,0
1293.8,0,24.98,0,8.49,0
19.05,0,24.57,0,9.37,0
18.25,0,28.12,0,7.85,0
1068.4,0,257.66,0,8.46,0
1283.28,0,50.43,0,8.09,0
242.52,0,25.2,0,8.75,0
20.76,0,1454.87,0,8.85,0
18.16,0,26.85,0,10.04,0
239.75,0,1068.99,0,8.52,0
19.86,0,1288.29,0,8.36,0
18.86,0,26.72,0,9.89,0
242.84,0,27.86,0,8.93,0
17.79,0,648.46,0,8.93,0
18.38,0,1317.33,0,9.53,0
1277.79,0,1265.12,0,9.63,0
18.54,0,27.62,0,8.74,0
18.36,0,28.18,0,8.46,0
1068.83,0,27.08,0,8.76,0
243.4,0,28.65,0,9.68,0
1074.6,0,27.38,0,9.19,0
20.42,0,29.36,0,10.15,0
236.85,0,23.44,0,8.28,0
17.67,0,23.96,0,8.4,0
1025.81,0,27.59,0,13.25,0
240.43,0,28.43,0,1044.79,0
238.59,0,24.6,0,9.41,0
1061.22,0,254.15,0,1436.07,0
17.94,0,27.39,0,1017.49,0
1050.41,0,240.63,0,2313.14,0
19.88,0,26.37,0,8.92,0
20.86,0,26.5,0,9.46,0
20.8,0,26.97,0,1019.61,0
16.04,0,1061.82,0,8.69,0
16.68,0,26.43,0,2087.99,0
17.2,0,26.51,0,1073.31,0
1245.35,0,26.85,0,9.35,0
19.21,0,24.71,0,8.17,0
18.93,0,24.49,0,9.04,0
1070.01,0,25.12,0,8.34,0
17.97,0,445.8,0,1079.77,0
18.43,0,25.93,0,8.72,0
1086.11,0,26.49,0,8.49,0
241.16,0,26.9,0,2693.76,0
20.32,0,25.23,0,8.49,0
18.13,0,24.17,0,1045.68,0
16.96,0,254.06,0,8.88,0
17.14,0,41.34,0,8.17,0
1231.68,0,37.09,0,11.74,0
18.52,0,25.44,0,7.96,0
1031.93,0,30.04,0,8.01,0
1075.63,0,25.75,0,1056.35,0
1077.39,0,25.64,0,8.51,0
18.09,0,645.59,0,8.45,0
17.77,0,261.43,0,8.95,0
17.91,0,27.77,0,13.98,0
16.25,0,26.94,0,8.89,0
16.05,0,1069.88,0,626.0,0
16.3,0,25.91,0,9.27,0
16.01,0,27.57,0,8.8,0
16.07,0,25.01,0,231.69,0
16.4,0,24.42,0,8.62,0
17.27,0,24.6,0,8.78,0
1081.11,0,23.74,0,2074.95,0
20.7,0,24.72,0,12.48,0
18.55,0,24.1,0,8.45,0
237.41,0,27.8,0,8.25,0
30.11,0,26.91,0,8.22,0
1030.94,0,25.71,0,8.2,0
18.61,0,1082.82,0,8.53,0
17.77,0,26.04,0,1232.28,0
1085.23,0,25.92,0,2079.64,0
18.08,0,24.9,0,9.96,0
18.53,0,25.77,0,1058.37,0
17.41,0,24.95,0,1074.8,0
434.51,0,257.45,0,1077.64,0
19.68,0,49.43,0,9.75,0
1238.87,0,1093.65,0,1267.29,0
18.19,0,52.64,0,8.52,0
1034.84,0,1088.29,0,1034.85,0
17.95,0,25.87,0,8.5,0
238.23,0,26.78,0,8.49,0
29.96,0,1284.15,0,12.84,0
1054.65,0,259.65,0,8.92,0
18.19,0,1245.23,0,1278.62,0
239.42,0,31.51,0,629.71,0
18.49,0,30.39,0,226.76,0
19.15,0,26.25,0,11.07,0
19.43,0,26.16,0,1245.19,0
19.56,0,24.42,0,8.61,0
20.05,0,251.98,0,8.51,0
19.57,0,32.51,0,9.33,0
18.96,0,25.43,0,12.3,0
18.91,0,25.55,0,12.62,0
19.89,0,26.32,0,8.39,0
19.41,0,25.54,0,1066.3,0
19.75,0,25.82,0,12.3,0
20.06,0,29.12,0,8.11,0
19.44,0,256.06,0,8.27,0
19.62,0,1096.85,0,1428.87,0
19.08,0,1074.21,0,9.57,0
17.14,0,25.81,0,8.27,0
16.91,0,1253.76,0,8.67,0
17.54,0,27.89,0,9.31,0
16.73,0,24.92,0,8.84,0
16.64,0,1048.55,0,8.42,0
16.2,0,26.07,0,229.07,0
16.2,0,25.26,0,19.88,0
16.02,0,1068.66,0,8.5,0
434.76,0,25.82,0,8.44,0
18.99,0,27.14,0,8.21,0
446.0,0,24.63,0,9.54,0
240.81,0,27.7,0,12.53,0
1908.2,0,24.87,0,8.23,0
19.73,0,24.41,0,12.45,0
18.05,0,25.03,0,13.07,0
17.73,0,24.74,0,231.25,0
238.78,0,28.91,0,11.08,0
18.0,0,1080.94,0,9.02,0
19.22,0,26.79,0,9.7,0
1273.78,0,27.38,0,12.96,0
17.71,0,27.97,0,8.52,0
17.34,0,27.62,0,8.16,0
18.07,0,1270.17,0,1017.05,0
17.36,0,25.9,0,8.7,0
17.0,0,1085.02,0,228.51,0
17.12,0,26.16,0,8.43,0
16.51,0,25.17,0,1050.48,0
1052.05,0,23.27,0,9.19,0
1077.9,0,29.1,0,9.45,0
17.94,0,1290.84,0,9.76,0
2282.78,0,1249.26,0,9.4,0
18.19,0,26.23,0,9.82,0
235.39,0,26.09,0,11.11,0
1033.72,0,25.03,0,1014.52,0
18.12,0,25.31,0,225.74,0
18.48,0,25.02,0,2042.22,0
240.54,0,29.01,0,8.49,0
36.12,0,25.89,0,8.49,0
246.65,0,25.06,0,9.55,0
1060.2,0,1033.52,0,8.37,0
1078.11,0,26.08,0,8.33,0
17.93,0,25.52,0,8.39,0
16.92,0,26.23,0,8.77,0
17.22,0,23.96,0,8.13,0
16.97,0,24.57,0,1068.17,0
17.52,0,24.78,0,10.31,0
1076.16,0,1274.67,0,1476.04,0
20.73,0,26.18,0,8.6,0
21.35,0,27.21,0,1236.65,0
242.16,0,26.36,0,8.77,0
41.74,0,24.91,0,9.06,0
42.68,0,25.16,0,2245.45,0
18.58,0,1072.37,0,230.29,0
17.55,0,27.37,0,8.59,0
17.55,0,24.86,0,8.09,0
17.25,0,24.35,0,8.5,0
17.58,0,23.37,0,13.23,0
17.24,0,28.0,0,9.13,0
1038.78,0,28.85,0,8.55,0
1093.49,0,1053.73,0,8.28,0
436.07,0,26.05,0,8.15,0
438.54,0,26.94,0,8.15,0
18.93,0,26.51,0,8.19,0
1049.74,0,1032.98,0,8.27,0
228.23,0,27.41,0,8.81,0
19.43,0,25.68,0,8.88,0
20.9,0,1504.45,0,8.58,0
17.68,0,1300.06,0,9.27,0
18.15,0,26.48,0,8.77,0
242.51,0,1085.04,0,1461.13,0
1075.94,0,257.12,0,8.64,0
18.77,0,50.36,0,8.44,0
18.21,0,25.12,0,15.05,0
433.97,0,24.04,0,1462.83,0
1023.77,0,1052.48,0,9.88,0
1077.02,0,1075.11,0,14.8,0
18.05,0,26.65,0,8.25,0
236.3,0,25.8,0,1038.45,0
41.37,0,24.8,0,8.19,0
17.73,0,24.76,0,231.09,0
18.45,0,24.33,0,227.6,0
17.93,0,1249.75,0,8.48,0
17.16,0,25.87,0,230.35,0
17.11,0,24.77,0,13.61,0
