P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
8.25,5.94,16.77,6.74,4.37
8.41,5.49,14.9,6.6,4.38
8.31,4.94,13.43,6.31,5.31
8.29,4.88,14.38,6.78,5.75
8.24,4.95,15.27,5.9,5.02
8.32,4.91,14.78,5.7,4.39
8.74,5.0,15.06,6.98,4.37
9.57,5.54,14.32,5.68,4.38
9.24,5.36,15.77,5.73,4.51
9.32,4.93,15.91,5.86,5.47
8.79,4.96,15.45,5.86,5.3
11.03,4.87,16.54,6.07,4.51
8.35,4.94,15.33,6.17,4.56
8.3,5.47,15.26,6.77,4.3
8.32,5.5,15.37,7.58,4.47
8.23,4.83,14.4,6.37,4.54
8.28,5.08,15.55,6.66,4.98
8.73,5.07,15.15,6.29,4.6
9.57,5.17,15.35,6.45,4.25
9.32,5.07,15.25,5.84,4.26
9.25,5.29,15.41,5.97,4.45
9.01,6.22,15.22,6.03,4.79
8.98,5.88,15.69,5.88,5.75
8.33,6.15,15.62,5.94,4.66
8.23,5.44,15.07,5.89,4.38
8.2,6.77,15.78,5.87,4.34
8.4,5.09,15.35,6.21,4.37
8.22,5.09,15.79,5.9,4.51
9.02,5.03,15.79,5.98,5.29
9.23,5.07,15.96,5.92,5.46
9.76,5.06,15.65,6.09,4.43
9.06,5.38,15.76,6.96,4.42
9.34,6.1,14.84,6.66,5.56
9.2,6.11,16.51,6.68,4.39
8.67,6.1,14.85,6.72,4.3
8.89,5.83,14.83,5.62,5.25
8.35,4.96,14.28,5.7,4.55
8.24,4.96,14.82,5.74,4.3
9.86,5.03,14.84,5.75,4.18
8.51,5.06,15.0,5.91,4.93
9.04,5.05,15.33,5.88,4.36
8.67,5.1,15.29,5.67,4.74
9.61,5.5,15.96,5.72,4.67
8.86,5.95,15.1,5.93,4.34
10.02,5.82,15.36,6.65,4.27
8.77,5.11,14.7,6.2,4.43
9.24,5.1,14.67,6.97,5.17
8.35,5.05,15.03,6.53,6.79
8.22,5.03,15.87,6.64,4.31
8.2,5.07,15.84,6.61,4.5
8.26,5.12,15.57,6.31,4.38
8.33,5.17,15.04,8.2,4.44
8.26,6.11,15.82,5.73,4.87
8.67,6.18,15.32,6.11,5.49
9.1,5.6,16.03,6.12,4.47
9.55,5.9,15.33,5.92,4.4
9.15,5.11,15.36,5.92,4.28
8.93,5.04,15.81,5.9,4.37
9.22,5.01,15.78,5.65,4.43
9.45,5.05,15.51,5.87,4.25
8.71,5.17,15.67,5.95,4.74
9.42,5.83,16.01,5.94,5.33
8.21,5.95,15.66,6.08,4.6
8.23,5.78,15.18,6.68,4.35
8.3,4.96,15.8,7.09,4.4
8.81,4.99,15.51,6.69,4.26
9.23,4.9,15.13,7.15,4.47
8.83,4.85,14.22,7.39,4.4
9.81,4.92,15.15,6.59,5.18
9.49,4.98,14.64,6.4,4.7
8.78,5.87,15.0,5.97,4.26
9.22,5.44,14.64,5.86,4.23
8.71,5.04,14.43,5.89,4.36
8.27,4.93,14.68,5.89,4.59
8.27,4.88,14.08,5.89,4.9
8.18,4.9,14.12,5.85,4.78
8.24,5.17,14.46,5.89,4.41
8.46,5.41,14.08,5.92,4.37
8.93,5.71,15.88,6.07,4.38
9.32,4.9,14.57,6.44,4.79
9.12,4.89,14.61,6.86,5.32
9.21,4.77,15.12,6.71,5.01
9.43,5.03,14.97,5.67,4.37
8.43,5.46,15.34,5.58,4.4
8.08,5.57,14.82,5.74,4.44
8.23,5.0,15.21,5.72,4.44
8.49,5.09,14.89,5.78,5.43
8.7,4.98,15.18,5.7,5.59
8.97,4.88,14.82,5.82,4.42
9.15,4.9,15.22,6.01,6.46
8.82,4.92,15.11,6.57,4.26
8.74,4.94,15.31,6.27,4.36
8.7,5.83,15.09,6.21,4.43
8.77,6.09,15.48,6.3,4.89
8.83,5.34,15.56,5.7,5.24
8.58,5.08,16.85,5.76,4.96
8.61,4.93,15.44,8.58,5.2
8.36,4.91,15.83,5.7,4.23
8.37,5.06,14.73,5.69,4.25
8.26,5.05,15.04,5.71,4.23
8.37,5.41,15.4,5.78,4.71
7.92,6.18,15.38,5.89,4.96
8.11,5.79,16.17,5.92,4.29
8.54,4.96,16.63,5.9,4.21
9.24,4.87,15.31,5.86,4.24
9.7,4.88,15.97,5.9,4.28
10.12,5.01,15.22,5.89,4.43
9.51,5.56,16.06,5.96,4.68
9.48,5.76,16.4,5.92,4.26
8.53,5.06,15.72,8.11,4.29
8.53,4.92,15.91,5.78,4.29
8.52,4.88,15.74,6.6,4.6
8.19,5.08,14.9,6.46,4.67
8.58,5.08,15.15,6.62,4.31
9.05,5.17,14.74,6.58,4.13
9.0,5.89,15.43,5.78,4.07
9.26,6.05,14.16,6.87,5.09
9.53,5.38,14.04,6.17,4.76
9.2,4.89,14.28,5.75,4.16
8.89,4.89,15.6,5.7,4.45
9.27,4.87,14.58,5.76,4.22
8.8,4.9,14.36,5.78,4.29
8.3,6.16,15.31,5.66,4.85
8.22,5.51,15.55,5.92,5.12
8.31,5.31,15.67,6.21,4.26
8.27,4.92,15.15,5.94,4.29
8.61,4.98,15.67,7.07,4.79
9.3,4.87,15.51,6.78,4.41
9.29,4.96,16.15,7.25,4.92
9.99,4.99,15.58,6.82,4.87
9.08,5.21,15.91,6.6,4.49
8.76,5.63,14.94,6.37,4.27
8.94,6.18,15.9,5.91,4.22
9.08,4.93,15.63,5.96,4.31
8.71,4.98,15.04,5.98,4.68
8.43,4.95,14.52,5.91,5.31
8.24,5.34,14.74,6.03,4.29
8.27,4.95,14.52,5.87,4.41
8.05,5.05,15.54,5.88,4.35
8.29,5.43,15.54,5.93,4.44
9.09,5.67,16.07,6.12,4.26
9.3,4.95,15.32,6.42,4.86
9.65,4.96,16.04,6.49,5.15
9.18,4.91,16.21,6.4,4.28
8.81,4.88,15.33,6.43,4.31
10.06,4.87,15.98,5.99,4.26
8.49,5.62,15.01,5.89,4.43
8.64,5.25,16.13,5.59,5.35
8.51,4.99,15.4,5.75,5.55
9.47,4.79,15.38,5.7,4.37
9.65,4.89,15.1,5.89,4.41
9.79,4.99,16.01,6.05,4.35
8.72,5.04,16.3,5.93,4.42
8.69,5.53,14.96,5.72,4.41
8.2,5.65,13.7,6.4,5.23
8.0,5.74,14.57,6.18,5.43
7.9,4.95,13.66,6.46,4.46
7.99,4.9,14.2,6.6,4.41
8.18,4.88,14.07,6.24,4.36
8.22,4.9,14.13,5.68,4.42
7.79,5.02,14.55,5.68,4.42
8.42,6.38,14.13,7.32,4.84
8.91,5.99,13.4,5.76,4.84
8.7,5.66,14.38,5.69,4.41
9.37,4.93,14.33,5.68,4.32
9.12,4.89,15.16,5.71,4.38
9.14,4.85,15.27,5.84,4.43
9.27,4.92,14.95,6.48,5.59
9.37,5.62,14.36,6.25,4.99
8.3,5.83,15.28,6.1,7.11
9.49,5.61,16.02,6.65,4.61
8.96,4.71,15.36,6.77,4.31
8.81,4.95,15.75,7.07,4.38
8.11,4.86,15.29,6.51,4.38
9.13,4.91,15.66,6.45,4.34
8.44,5.15,15.72,5.76,4.82
9.11,5.46,15.3,5.69,5.46
8.81,5.42,15.77,5.73,4.41
9.48,4.69,15.47,5.78,4.42
9.39,4.83,14.99,5.69,4.25
8.77,4.95,14.66,5.72,4.31
8.16,4.92,14.86,5.94,5.06
7.98,4.94,15.34,6.16,5.25
8.18,5.88,14.29,6.75,4.26
8.18,5.74,15.31,6.78,4.73
8.2,4.81,14.91,6.52,4.9
8.28,4.91,15.14,6.65,4.4
9.09,5.04,15.37,6.41,5.11
8.16,5.04,15.11,5.72,5.34
9.42,5.1,15.24,5.72,4.33
9.5,5.07,15.81,5.76,4.68
9.52,5.14,15.51,5.71,4.22
9.21,5.15,15.77,5.75,4.3
8.59,5.84,15.2,5.73,4.33
8.49,5.83,14.33,5.68,5.42
8.6,5.36,14.66,5.69,5.1
9.68,4.85,14.22,5.76,4.33
8.9,4.97,14.97,5.71,4.07
8.86,4.89,14.03,5.92,4.28
9.53,4.9,14.34,6.72,4.26
9.25,5.53,14.55,6.24,4.5
8.94,5.68,14.45,6.91,5.44
9.08,5.5,14.13,5.63,4.79
8.99,4.97,15.12,5.5,4.25
8.17,4.83,14.21,5.56,4.27
9.44,4.84,15.11,5.55,4.25
8.11,4.87,14.48,5.53,4.36
8.44,4.92,14.91,5.65,5.18
8.36,5.3,15.13,5.83,5.38
8.11,6.19,15.21,6.31,4.29
8.36,5.62,15.72,6.12,4.37
8.23,5.3,15.07,5.57,4.46
8.13,5.11,15.73,5.54,4.42
9.14,5.1,15.55,5.52,4.51
8.57,5.04,14.88,5.76,4.68
9.15,5.1,14.96,5.71,4.25
9.25,5.1,15.2,5.74,4.22
9.06,5.32,17.32,5.83,4.23
8.38,5.8,14.86,5.79,4.45
8.29,5.84,15.07,6.54,4.37
8.15,5.07,15.2,6.64,5.09
8.22,5.11,16.28,6.45,5.32
8.5,5.01,14.87,6.78,4.38
9.14,5.11,15.24,7.1,4.4
9.12,5.21,15.37,7.45,4.44
9.03,5.28,14.68,6.48,4.4
9.07,5.91,14.76,6.88,4.81
9.06,5.9,14.57,7.14,5.57
8.78,4.76,15.75,6.54,4.72
8.64,4.93,15.75,6.34,4.46
8.89,5.02,15.81,5.74,4.24
9.1,5.05,15.59,6.05,4.53
8.11,4.98,15.38,6.04,4.49
8.35,5.06,14.6,5.92,4.41
7.97,5.08,15.52,5.9,5.32
8.02,5.39,14.39,5.84,4.58
7.86,5.81,14.99,5.85,4.26
8.03,5.72,14.05,5.83,4.27
8.37,5.41,14.4,6.14,4.22
9.16,5.07,14.33,6.31,4.56
9.67,5.1,14.28,6.38,5.61
9.25,5.06,14.08,6.19,5.34
9.21,5.04,13.96,6.17,4.26
9.54,5.21,14.77,5.73,4.3
8.91,5.09,14.59,5.72,4.3
10.32,6.01,14.89,6.44,4.44
8.24,5.85,16.46,5.71,6.11
8.26,6.14,15.22,5.68,4.73
8.19,5.07,14.58,5.85,4.25
7.97,5.1,15.12,5.89,4.14
8.26,4.85,14.71,6.02,4.25
8.78,4.89,14.97,6.45,4.27
9.63,5.05,14.76,6.74,4.87
9.61,5.92,14.96,6.47,4.13
8.94,6.31,15.14,6.89,4.31
8.63,5.45,15.24,6.78,4.25
8.61,5.08,15.13,6.35,4.3
8.21,4.93,14.91,5.87,4.77
8.24,5.07,14.75,5.96,4.42
8.1,5.08,14.67,5.96,4.21
8.02,5.08,14.65,5.67,4.23
8.0,5.49,14.8,5.85,4.26
7.99,5.68,15.09,5.88,4.37
7.91,5.52,15.28,6.12,5.02
7.98,5.17,15.05,6.0,4.81
7.96,5.0,15.56,6.02,4.29
8.04,5.12,14.93,6.23,4.25
8.22,5.05,14.71,6.43,4.3
8.04,4.97,14.79,6.31,4.69
7.83,4.98,15.34,5.86,5.01
8.84,5.85,15.82,5.56,5.03
9.59,5.88,15.29,5.63,4.28
9.04,4.98,15.57,5.59,6.9
9.11,5.08,15.18,5.56,4.88
8.89,5.16,15.59,5.65,4.21
8.98,5.06,15.69,5.75,4.26
8.57,5.07,15.81,6.34,4.3
8.78,5.18,15.3,6.27,4.23
8.33,5.11,16.02,6.38,5.12
8.27,5.27,16.4,5.54,4.3
8.09,5.8,15.61,5.71,4.17
8.26,5.47,15.05,5.67,4.21
8.47,5.37,15.2,5.73,4.29
8.51,5.09,15.05,5.83,4.81
9.68,5.06,15.33,8.1,5.1
8.86,5.06,14.72,5.93,4.28
8.42,5.25,14.8,5.71,4.33
8.65,5.37,14.84,5.93,4.25
8.82,5.9,15.19,6.37,4.39
8.69,4.78,14.72,6.77,4.46
9.11,4.64,15.44,6.57,5.6
8.45,4.69,15.92,7.08,5.47
8.02,4.95,15.8,6.07,4.43
8.04,5.61,15.16,5.66,4.43
8.0,5.68,15.39,5.71,4.39
8.28,4.94,14.78,5.73,4.4
8.3,4.95,16.29,5.79,4.35
8.36,5.05,15.47,5.75,5.17
8.28,6.7,15.46,5.75,4.65
8.61,5.06,15.99,5.68,4.3
8.77,5.0,15.5,5.84,4.55
9.0,5.28,15.77,5.91,4.3
10.19,6.32,15.87,5.89,4.79
9.28,6.02,15.84,5.94,5.11
8.95,6.2,15.55,6.5,5.28
9.27,6.15,15.5,5.97,4.43
9.87,5.95,15.53,6.1,4.26
7.95,5.44,15.89,7.03,4.21
7.96,5.1,15.12,6.24,4.42
7.94,4.94,15.73,6.54,4.92
8.69,4.86,15.22,6.23,4.74
8.86,4.9,16.35,5.59,6.59
9.02,4.96,15.82,5.79,4.4
8.56,5.58,14.98,5.62,4.42
8.83,5.39,14.94,5.73,4.37
8.31,4.96,15.11,5.71,4.4
8.91,4.84,14.67,5.69,5.66
8.41,4.92,14.74,5.74,5.01
10.75,4.88,14.48,6.17,4.43
8.22,4.98,14.97,6.85,4.45
8.15,6.0,15.17,6.56,4.33
8.02,5.54,14.84,6.58,4.38
7.98,4.9,14.62,6.18,4.71
7.98,4.93,14.22,5.75,4.58
8.84,4.9,15.15,5.68,4.43
7.99,4.94,14.94,5.69,4.32
8.24,4.97,14.6,5.67,4.52
8.29,5.74,14.89,5.7,4.4
8.3,5.67,13.75,5.72,4.56
8.34,4.9,15.75,5.7,5.14
