P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
1.67,1.55,7.08,1.83,1.67
1.71,2.23,7.08,2.01,1.66
2.08,1.56,7.01,2.87,1.64
1.67,1.55,6.9,1.85,1.74
1.65,2.03,7.05,1.85,1.62
2.38,1.56,6.99,2.63,1.64
1.62,1.97,6.99,1.9,1.84
1.67,2.12,7.09,1.91,1.6
2.69,1.78,7.01,2.02,1.61
1.76,1.75,7.54,1.94,1.93
1.69,2.15,7.04,1.88,1.77
2.5,1.52,7.87,2.21,1.62
1.64,1.5,7.87,1.98,1.9
1.6,2.19,8.34,1.9,1.67
2.57,1.49,8.26,1.97,1.7
1.63,1.55,8.47,1.89,1.96
1.66,2.12,8.15,1.85,1.61
2.53,1.53,8.01,2.17,1.64
1.67,1.56,8.25,2.12,2.71
1.66,2.46,7.34,1.88,1.6
2.08,1.54,7.25,1.88,1.67
1.67,1.55,7.22,2.87,1.7
1.68,2.2,7.21,1.87,1.71
2.0,1.53,7.05,1.92,1.64
1.67,1.53,6.99,2.07,1.72
1.67,2.02,7.0,1.96,2.27
1.75,1.53,7.02,1.9,1.66
1.7,1.57,6.99,1.97,1.62
1.64,2.09,6.95,1.94,1.85
1.91,1.51,7.04,1.89,1.59
1.61,1.6,7.03,1.99,1.62
1.7,2.19,7.02,1.89,1.81
1.83,1.55,7.02,1.98,1.71
1.66,1.53,7.0,1.92,1.62
1.67,2.39,7.38,2.53,1.67
1.68,1.54,8.16,1.92,1.6
1.73,1.58,7.99,1.91,1.64
1.63,2.67,8.68,3.0,1.7
1.71,1.54,8.42,1.87,1.62
1.72,1.64,8.29,1.91,1.66
1.67,2.27,9.25,2.55,2.09
1.73,1.57,7.93,1.93,1.59
1.66,1.55,8.04,1.85,1.59
1.65,2.0,7.97,2.04,2.19
1.75,1.55,8.12,2.0,1.58
1.64,1.55,8.55,1.91,1.68
1.69,2.2,7.16,1.94,2.54
1.75,1.53,7.03,2.14,1.56
1.66,1.51,7.03,1.91,1.65
1.65,1.96,7.04,1.86,1.69
1.68,1.54,7.01,2.64,1.67
1.72,1.55,6.96,1.95,1.64
1.64,1.75,6.93,1.91,1.73
1.68,1.49,7.01,2.98,1.69
1.73,1.58,7.02,2.04,1.63
1.64,1.54,7.02,1.9,1.9
1.68,1.6,7.03,1.98,1.59
1.75,2.06,7.05,1.96,1.64
1.66,1.57,6.81,1.87,1.65
1.72,1.64,6.99,1.92,1.87
1.74,3.62,7.18,2.46,1.68
1.64,1.59,6.8,1.89,1.66
1.72,1.54,6.85,2.85,1.8
1.75,1.82,6.94,1.91,1.61
1.66,1.54,6.82,1.98,1.66
1.69,1.58,6.76,2.0,1.7
1.77,1.95,7.23,1.92,2.17
1.65,1.51,7.71,1.95,1.62
1.7,1.61,7.58,1.92,2.61
1.6,2.03,7.92,1.9,1.63
1.64,1.61,7.81,3.19,1.6
1.78,1.54,8.19,1.97,2.35
1.6,1.6,8.21,1.92,1.62
1.65,1.54,8.98,2.1,1.63
1.73,1.57,8.38,1.99,1.79
1.88,1.62,8.71,1.86,1.82
1.9,1.56,7.68,1.94,1.73
1.72,1.49,8.38,1.96,1.7
1.72,1.61,8.31,1.88,1.61
2.25,1.54,8.17,1.95,1.66
1.62,1.57,7.84,1.97,1.67
1.68,1.95,8.52,1.91,1.72
2.15,1.56,7.09,1.89,1.63
1.66,1.55,7.09,2.87,1.7
1.67,1.81,6.95,1.82,1.7
1.99,1.52,6.97,1.92,1.63
1.64,1.57,7.0,2.6,1.63
1.67,1.55,6.73,1.97,1.95
2.27,1.52,7.0,1.93,1.64
1.64,1.64,7.05,2.54,1.62
1.68,1.56,7.04,1.91,2.58
1.92,1.48,6.83,1.91,1.61
1.67,1.64,6.86,2.34,1.65
1.7,1.55,6.88,1.85,1.99
1.93,1.55,6.81,1.83,1.64
1.6,2.53,6.8,2.5,1.65
1.67,1.52,6.94,1.87,2.5
2.05,1.53,7.05,1.93,1.64
1.64,2.46,8.38,2.75,1.62
1.7,1.55,8.61,1.89,2.38
1.75,1.52,7.66,1.87,1.67
1.64,2.35,8.18,2.94,1.61
1.67,1.55,8.43,1.92,2.37
1.75,1.57,8.18,1.88,1.54
1.67,1.99,8.22,2.4,1.65
1.65,1.56,8.31,1.87,2.31
2.31,1.54,7.67,1.88,1.61
1.6,1.55,8.54,2.57,1.61
1.77,1.53,8.56,1.87,2.36
1.7,1.59,7.73,1.91,1.61
1.65,1.54,7.96,1.91,1.58
1.67,1.56,7.78,2.32,2.6
1.72,1.66,7.46,1.92,1.61
1.67,1.53,7.53,1.92,1.66
1.68,1.55,7.44,2.78,2.49
2.17,1.65,7.84,1.87,1.61
1.75,1.6,9.31,1.91,1.61
1.67,1.64,7.05,2.06,2.1
1.75,1.74,7.22,1.88,1.55
1.66,1.59,7.56,1.94,1.64
1.68,1.52,7.95,1.96,2.37
1.83,1.66,7.5,3.09,1.64
1.65,1.59,7.77,1.95,1.65
1.7,1.56,7.72,1.99,1.63
1.61,1.72,7.72,2.06,1.59
1.65,1.89,7.98,1.86,1.64
1.68,1.52,8.52,1.83,1.63
1.73,1.62,8.52,1.95,1.63
1.64,2.1,7.8,2.01,1.71
1.84,1.51,8.12,1.93,1.82
1.67,1.57,8.15,1.91,1.56
1.68,1.69,8.96,2.44,1.63
1.83,1.55,7.76,1.85,1.64
1.66,1.93,9.01,1.85,1.63
1.61,1.62,6.92,2.84,1.72
1.73,1.51,6.95,1.97,1.69
1.72,1.58,6.79,1.9,1.67
1.65,2.56,6.8,2.24,1.71
1.77,1.56,6.88,1.95,1.71
1.76,1.56,6.79,1.85,1.62
1.66,2.01,7.03,2.09,1.67
1.7,1.54,7.38,1.92,1.65
2.26,1.56,7.28,1.97,1.63
1.63,1.78,7.17,1.9,1.87
1.7,1.56,8.24,3.31,1.57
1.8,1.56,8.92,1.97,1.62
1.65,2.67,8.35,1.91,1.72
1.64,1.6,8.38,3.27,1.62
2.27,1.56,8.57,1.91,1.67
1.65,2.46,8.42,1.91,1.89
1.73,1.54,8.17,2.43,1.62
2.56,1.57,9.47,1.89,1.63
1.64,2.43,7.88,1.89,1.63
1.69,1.56,7.7,1.92,1.66
2.99,1.54,7.17,2.28,1.68
1.64,2.24,6.87,1.88,1.66
1.75,1.53,7.04,1.89,1.71
2.84,1.59,6.98,2.81,1.7
1.65,1.7,7.5,1.87,1.63
1.87,1.57,7.06,1.94,1.66
2.34,1.51,7.1,2.69,1.64
1.65,2.22,7.09,1.9,1.63
1.7,1.51,7.18,1.89,1.64
2.27,1.56,6.98,2.01,1.6
1.66,1.99,6.98,1.85,1.65
1.67,1.54,6.96,1.9,1.72
2.71,1.56,6.92,1.98,1.69
1.71,2.13,6.94,1.93,1.65
1.64,1.53,7.06,1.87,2.49
2.55,1.58,7.0,1.95,1.64
1.59,1.64,6.99,2.3,1.65
1.66,1.46,7.05,1.86,2.81
2.57,1.57,6.75,1.93,1.6
1.65,1.56,6.86,2.5,1.6
1.71,1.55,6.74,1.87,2.36
2.48,1.58,6.75,1.92,1.63
1.64,1.6,6.77,1.97,1.61
1.67,1.54,6.65,1.91,1.67
2.48,1.58,6.76,1.92,1.65
1.65,1.52,6.71,1.91,1.63
1.66,1.5,6.78,2.66,1.7
2.53,1.65,8.58,2.05,1.66
1.68,1.64,6.91,1.89,1.57
1.77,1.52,6.59,2.66,1.77
2.61,1.57,6.82,1.86,1.68
1.66,1.53,6.8,1.9,1.63
1.62,1.51,7.05,2.62,1.86
2.62,2.51,6.88,1.92,1.68
1.65,1.53,6.77,1.89,1.59
1.66,1.61,6.81,2.0,1.98
2.32,2.33,7.35,1.95,1.67
1.61,1.54,6.88,1.88,1.59
1.67,1.6,7.26,2.03,1.8
2.62,2.19,7.86,1.84,1.65
1.63,1.53,7.85,1.89,1.78
1.67,1.57,7.59,1.92,1.91
2.42,1.52,7.86,1.87,1.58
1.63,1.51,7.67,1.84,1.61
1.67,1.58,8.36,1.92,2.63
1.85,1.58,8.72,1.9,1.63
1.65,1.53,8.17,1.85,1.61
1.69,1.51,8.9,1.91,2.91
1.75,1.59,7.61,1.94,1.62
1.67,1.56,8.51,1.88,1.62
1.69,1.57,7.97,1.94,2.48
1.76,1.53,7.75,1.95,1.62
1.66,1.95,8.4,1.91,1.63
1.73,1.57,8.22,1.99,2.43
1.65,1.58,8.33,2.39,1.66
1.67,1.56,9.91,1.84,1.62
1.71,1.6,7.27,1.92,2.66
1.63,1.62,7.09,3.09,1.59
1.69,1.56,7.04,1.9,1.61
1.7,1.56,6.98,1.91,1.8
1.64,2.34,6.8,2.73,1.62
1.67,1.49,6.81,1.87,1.6
1.74,1.59,6.79,1.89,2.34
1.7,2.12,7.21,2.25,1.58
1.63,1.65,6.79,1.94,1.62
1.69,1.57,6.82,1.89,2.14
1.67,2.58,6.81,1.93,1.65
1.67,1.63,6.78,2.45,1.61
1.68,1.52,6.85,1.9,2.46
1.69,1.85,6.75,2.0,1.63
1.66,1.53,6.97,2.45,1.65
1.68,1.56,6.9,1.93,2.1
2.57,1.6,7.08,1.9,1.68
1.67,1.57,7.37,1.97,1.6
1.68,1.65,7.5,1.88,2.46
2.17,1.6,8.5,1.9,1.68
1.67,1.6,8.67,1.94,1.59
1.68,1.55,7.67,1.94,1.79
1.78,1.56,7.6,1.88,1.63
1.63,1.53,7.4,1.91,1.64
1.7,1.57,7.48,1.97,2.15
1.84,1.68,7.43,1.9,1.58
1.64,1.63,8.23,1.92,1.66
1.68,1.51,8.0,2.7,2.19
2.46,2.12,7.76,1.86,1.58
1.64,1.59,8.22,1.91,1.68
1.7,1.51,8.02,2.46,2.25
2.27,2.28,7.81,1.86,1.61
1.7,1.52,7.74,1.86,1.65
1.67,1.57,7.62,2.47,2.03
2.39,2.44,7.62,1.92,1.6
1.64,1.54,8.25,3.51,2.24
1.67,1.58,8.31,1.98,1.72
2.53,2.33,8.27,1.94,1.65
1.63,1.56,8.58,1.89,1.54
1.67,1.65,7.92,1.97,1.69
2.02,1.56,8.41,2.31,1.66
1.61,1.55,8.3,1.9,1.61
1.68,1.73,7.7,1.91,1.82
2.51,1.69,7.99,2.78,1.6
1.61,1.55,7.87,1.85,1.61
1.65,1.55,8.15,1.81,2.25
1.85,1.65,8.12,2.89,1.68
1.71,1.56,7.07,1.83,1.64
1.67,1.58,7.12,1.99,2.04
1.89,1.68,6.98,1.99,1.57
1.77,1.54,6.83,1.86,1.58
1.65,1.49,6.9,1.86,1.68
1.85,1.66,6.82,2.01,1.66
1.78,1.54,6.75,1.84,1.56
1.65,1.54,6.82,1.87,1.67
1.7,1.71,6.79,2.62,1.68
2.6,1.64,6.8,1.9,1.62
1.63,1.54,6.95,1.88,1.67
1.68,2.22,6.94,2.27,1.71
3.05,1.7,6.87,1.9,1.58
1.65,1.54,6.85,1.9,1.77
1.69,2.3,6.86,2.42,1.79
2.43,1.55,6.85,1.88,1.62
1.64,1.57,6.8,1.9,1.67
1.71,1.65,7.06,2.9,1.61
2.6,1.56,6.89,1.89,1.61
1.69,1.57,7.02,1.86,1.63
1.63,1.76,7.4,2.65,1.65
2.01,1.55,7.09,1.92,1.65
1.67,1.58,6.99,1.93,1.65
1.68,2.65,6.97,1.89,1.69
2.1,1.53,7.05,1.92,1.59
1.66,1.52,7.3,1.87,1.61
1.69,2.12,6.94,1.92,2.44
2.47,1.46,7.12,2.43,1.6
1.71,1.58,7.02,1.84,1.62
1.68,1.61,7.04,1.91,1.85
1.87,1.57,7.0,2.04,1.56
1.65,1.76,7.03,1.84,1.66
1.68,1.61,6.99,1.91,1.69
2.28,1.55,6.98,2.86,1.62
1.63,1.54,7.01,1.88,1.63
1.67,1.61,6.97,1.91,1.73
2.58,1.48,7.02,2.93,1.53
1.65,1.59,6.79,1.95,1.63
1.7,1.59,6.79,1.97,1.91
2.31,1.55,6.76,1.91,1.61
1.64,1.61,6.8,1.82,1.65
1.66,1.85,8.39,1.8,1.74
2.0,1.53,6.76,1.97,1.57
1.64,1.57,6.73,2.08,1.63
1.63,2.09,6.77,1.9,1.57
2.46,1.5,6.82,1.9,1.48
1.66,1.57,6.89,2.4,1.57
1.76,1.62,7.38,1.9,1.6
2.57,1.55,6.78,1.92,1.57
1.67,1.57,6.9,3.14,1.85
1.68,2.2,6.97,1.92,1.55
2.36,1.54,6.99,1.97,1.57
1.66,1.58,6.79,2.15,2.64
3.29,1.92,7.23,1.93,1.63
1.93,1.54,7.43,1.94,1.81
1.63,1.57,7.26,1.94,2.76
1.66,2.01,7.37,1.93,1.61
2.48,1.6,8.3,1.86,1.65
1.67,1.56,7.98,1.88,2.53
1.66,2.5,7.47,2.47,1.61
2.12,1.5,8.33,1.89,1.62
1.63,1.55,7.74,1.9,2.54
1.69,1.59,8.15,2.78,1.55
2.25,1.53,7.85,1.93,1.62
2.07,1.57,7.75,1.88,2.13
1.61,1.62,8.66,2.65,1.61
1.66,1.52,8.26,1.89,1.63
1.78,1.64,8.07,1.91,2.11
1.63,1.61,8.29,2.45,1.62
1.62,1.54,7.96,1.88,1.65
1.74,1.58,7.99,1.88,2.16
1.67,1.5,8.63,2.42,1.55
1.67,1.52,7.75,1.89,1.65
1.78,1.62,7.33,1.91,2.35
1.73,1.5,7.49,2.0,1.52
1.62,1.47,7.49,1.94,1.73
1.7,2.42,7.59,1.89,2.35
1.72,1.55,7.59,1.9,1.59
1.62,1.54,7.69,1.97,1.62
1.69,2.1,7.19,1.84,1.75
1.75,1.5,7.18,1.85,1.58
1.67,1.55,7.0,2.09,1.66
1.68,2.43,9.92,1.87,2.71
1.7,1.54,7.03,1.92,1.61
1.67,1.55,6.95,2.76,1.64
1.68,1.83,7.04,1.91,2.98
1.73,1.63,7.89,1.89,1.55
1.65,1.56,7.76,2.8,1.58
1.67,1.7,8.24,1.89,2.93
1.65,1.59,8.3,1.9,1.61
1.61,1.64,8.03,2.1,1.62
2.3,1.57,7.9,1.86,1.73
1.67,1.64,8.05,1.94,1.66
1.7,1.58,7.81,1.97,1.69
1.7,1.52,7.75,2.07,1.69
1.67,1.55,7.6,1.94,1.67
1.67,1.41,7.79,1.92,1.66
1.7,1.77,7.91,1.81,1.67
1.65,1.56,7.97,1.83,1.69
1.62,1.52,7.61,2.14,1.65
1.81,2.11,7.51,1.83,1.66
1.64,1.51,8.13,1.86,1.7
1.71,1.54,7.62,2.7,1.63
1.89,2.04,8.17,1.83,1.65
1.67,1.5,8.3,1.85,1.78
1.65,1.49,7.96,2.62,1.61
1.82,1.55,7.95,1.81,1.81
1.64,1.49,8.24,1.89,2.08
1.64,1.61,8.41,2.23,1.66
1.8,1.49,7.98,1.88,1.68
1.68,1.56,7.79,1.86,2.37
1.64,2.12,7.36,2.69,1.65
1.76,1.48,8.12,1.89,1.68
2.14,1.54,8.24,1.89,2.21
1.62,1.55,7.74,1.97,1.67
1.7,1.56,7.82,1.96,1.69
1.74,1.56,7.49,1.9,1.68
1.65,1.62,9.96,1.96,2.2
1.69,1.52,8.09,2.01,1.68
2.69,1.56,7.56,1.86,1.65
1.72,1.57,8.01,1.93,2.55
1.68,1.56,8.29,2.8,1.65
1.74,1.53,8.07,1.9,1.71
1.6,2.22,8.07,1.88,1.88
1.67,1.55,8.11,2.88,1.67
2.68,1.59,7.54,1.89,1.69
1.6,2.26,7.8,1.89,1.68
1.63,1.53,7.6,2.78,1.71
1.79,1.54,7.92,1.87,1.68
1.57,1.58,7.57,1.91,1.73
1.63,1.54,8.57,2.26,1.95
1.66,1.57,7.9,1.95,1.66
1.62,1.63,8.06,1.86,1.68
1.68,1.55,8.23,1.95,2.25
1.57,1.6,7.14,1.96,1.67
1.64,1.62,7.14,1.88,1.69
1.79,1.51,7.01,1.95,2.2
1.65,1.56,6.98,2.9,1.54
1.71,1.69,7.03,1.89,1.58
2.3,1.55,7.06,1.91,1.65
1.61,1.62,6.77,2.41,1.58
1.59,1.53,6.79,1.88,1.66
2.48,1.53,7.95,1.94,1.66
1.64,1.75,7.78,1.95,1.52
1.68,1.48,7.54,1.88,1.75
1.65,1.56,8.05,1.83,1.52
1.59,2.03,7.71,1.9,1.63
1.61,1.58,8.96,2.13,1.65
2.14,1.58,8.1,1.88,1.7
1.61,1.81,7.94,1.9,1.58
1.67,1.56,8.01,2.24,1.7
2.57,1.5,7.96,1.88,1.71
1.65,2.3,8.06,1.89,1.57
1.76,1.54,8.46,2.93,1.67
2.44,1.55,7.97,1.9,1.6
1.63,2.08,7.74,1.89,1.67
1.67,1.53,8.07,2.75,1.74
2.36,1.63,7.53,1.89,1.65
1.7,1.98,9.35,1.88,1.57
