P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
2.65,5.67,23.37,6.8,5.23
2.67,5.93,21.12,6.79,5.91
2.67,5.19,21.44,6.07,5.62
2.65,7.18,21.45,6.47,5.37
2.65,5.47,21.77,6.93,6.3
3.24,4.67,22.82,6.27,5.71
3.71,6.24,21.96,7.26,5.52
4.01,7.02,26.23,7.05,5.4
5.45,5.22,22.44,6.19,5.17
5.35,5.43,22.51,7.68,5.18
5.74,4.99,21.14,3.66,5.77
5.78,4.88,21.98,2.68,5.96
5.79,5.58,21.75,2.67,6.02
5.63,4.62,22.18,2.67,5.12
5.37,4.71,23.39,2.59,5.48
5.89,4.57,23.62,2.75,4.61
6.13,4.48,21.55,2.65,5.14
5.83,4.58,21.5,2.64,4.89
6.02,4.53,21.85,2.65,5.98
5.34,4.49,23.66,2.9,6.68
5.43,4.52,21.34,3.69,4.77
5.08,4.64,22.62,6.18,6.61
6.09,5.14,21.47,7.26,2.62
5.53,5.21,23.67,6.18,2.07
5.3,6.16,20.91,6.21,2.07
5.6,4.98,21.36,6.09,2.05
6.05,4.96,21.89,6.25,2.12
5.82,5.82,21.56,6.11,2.29
5.59,5.63,21.29,5.72,2.71
6.22,5.47,21.39,5.89,3.82
2.82,5.32,22.42,6.66,3.16
2.11,5.19,22.42,6.26,3.31
2.17,5.34,22.71,5.99,5.32
2.13,5.24,22.0,6.65,5.18
2.12,5.49,21.75,6.4,6.35
2.19,5.28,23.79,6.45,4.61
2.29,5.25,21.68,7.34,4.65
2.08,3.96,22.8,6.36,4.68
2.2,2.2,23.67,6.13,4.67
2.66,2.26,26.44,6.19,5.32
2.71,2.21,22.27,6.25,5.6
2.68,2.21,21.55,6.5,6.09
2.68,2.24,21.79,6.24,5.66
3.79,2.37,21.65,6.69,5.7
3.53,2.66,21.25,6.16,7.17
3.98,2.46,21.72,7.03,5.61
5.46,2.62,21.52,6.54,5.24
5.49,3.41,21.85,6.98,5.36
5.35,5.13,21.31,7.22,5.45
5.72,5.21,21.9,6.07,5.68
6.17,5.37,23.82,6.71,6.08
5.4,5.41,22.47,6.38,5.7
6.41,5.22,21.03,6.55,5.25
6.56,5.35,21.85,6.72,5.18
5.39,5.03,21.53,6.53,5.2
5.33,5.04,24.7,6.7,3.68
5.42,5.85,21.91,6.98,2.93
6.06,5.35,22.98,6.56,3.38
5.72,6.29,24.05,6.22,3.3
6.0,5.14,24.45,6.15,3.61
5.3,5.49,22.52,6.11,3.39
6.71,5.11,18.1,6.56,3.28
6.6,5.62,16.03,6.86,4.09
2.46,5.31,19.7,6.39,3.39
2.29,5.07,15.39,6.63,3.35
2.22,5.4,15.51,6.61,4.08
2.22,5.91,15.41,7.03,3.27
2.2,6.63,17.42,6.83,4.99
2.25,6.1,23.61,6.25,5.6
2.15,6.31,24.71,6.2,6.14
2.12,3.48,24.23,6.65,5.91
2.18,3.87,20.8,6.63,5.99
2.34,3.86,22.07,6.49,5.28
2.64,3.77,21.72,6.39,5.81
3.33,3.52,21.95,6.43,5.01
3.1,4.0,21.79,6.68,5.06
3.29,3.38,21.27,6.34,6.8
3.48,3.86,23.6,6.37,5.49
3.44,3.43,21.18,6.13,5.31
3.67,5.53,21.12,7.16,3.67
3.55,5.42,22.75,7.0,3.1
4.5,5.2,23.66,6.47,3.0
4.4,4.99,25.8,6.25,2.98
4.08,4.99,21.94,7.53,2.79
5.89,4.95,21.56,6.14,3.43
6.13,5.27,22.67,6.07,4.12
6.11,5.76,21.28,7.02,4.31
5.94,5.09,21.07,6.16,4.36
5.56,5.29,21.57,6.49,5.57
5.58,5.76,23.47,6.37,5.66
5.99,5.8,21.19,6.35,5.82
5.55,5.27,24.38,7.02,6.26
5.45,3.17,24.26,6.67,5.27
5.43,3.04,21.98,6.9,5.1
6.14,2.79,23.14,6.16,5.45
5.35,3.04,24.75,6.43,4.91
5.69,2.71,21.16,6.83,6.03
5.63,2.22,21.87,4.01,6.08
5.32,2.47,21.4,3.87,5.61
5.51,2.62,23.35,3.78,6.13
6.89,2.85,24.45,3.01,5.23
5.48,3.82,22.29,3.25,5.07
7.67,3.83,22.13,3.93,4.81
5.44,3.69,22.84,4.7,4.78
5.97,5.49,24.29,3.99,4.54
6.41,3.66,21.21,3.92,4.59
5.76,5.47,21.2,4.0,4.71
3.75,5.2,23.85,4.05,4.61
2.9,5.03,25.36,5.28,4.65
2.92,4.97,22.99,6.36,4.66
2.73,4.99,23.13,6.78,5.18
3.01,5.27,24.34,6.54,5.42
2.8,5.28,23.16,8.63,5.71
2.68,5.74,23.42,6.35,5.73
3.21,5.83,21.69,6.63,5.23
3.92,6.16,11.32,6.76,5.25
3.11,5.17,10.76,6.58,5.91
3.23,5.03,9.56,5.93,5.88
3.6,4.99,11.46,5.75,5.26
4.32,4.96,10.9,5.65,5.58
4.3,4.96,21.98,6.95,5.49
4.66,5.15,23.3,6.65,6.13
4.9,5.39,23.38,6.32,5.55
5.32,5.62,25.99,6.74,5.17
4.28,5.31,24.35,7.16,5.29
5.21,5.34,24.84,6.47,3.87
4.77,5.13,21.64,6.12,3.55
5.62,4.99,22.98,6.76,4.34
4.77,4.92,23.57,6.9,5.97
6.94,5.03,22.89,6.04,6.85
5.48,4.66,23.42,5.61,3.83
6.11,4.62,21.56,5.86,3.29
6.41,4.52,22.55,5.7,4.51
