P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
26.22,17.01,45.72,19.14,14.38
28.45,17.81,45.43,18.45,17.12
26.07,20.27,45.73,17.93,13.22
26.03,15.54,44.38,13.57,13.78
25.6,15.35,41.35,13.67,12.95
28.63,16.3,46.5,18.38,14.7
25.94,17.31,46.54,17.72,14.39
26.03,15.6,49.2,18.75,14.89
27.96,15.24,51.21,17.7,12.98
25.92,15.54,35.68,18.62,13.49
25.8,20.75,37.06,18.71,13.32
25.57,15.41,31.31,19.33,14.51
26.04,15.52,25.85,17.64,14.39
24.66,17.48,30.02,19.59,13.64
14.37,15.83,26.11,17.94,13.09
14.14,16.54,22.13,19.06,15.22
14.86,17.95,23.27,18.68,13.14
16.98,16.23,22.94,18.2,14.19
28.81,15.49,23.49,18.84,14.8
27.09,15.61,25.8,19.76,14.37
25.78,15.32,37.05,19.43,17.07
27.47,17.43,47.52,19.66,15.52
26.34,17.59,47.18,19.33,15.54
27.14,16.92,42.97,19.03,14.85
28.01,17.05,47.59,18.93,14.89
25.93,17.46,47.67,19.1,14.49
26.18,17.83,46.15,18.54,15.24
27.18,16.02,46.14,18.13,14.72
26.1,16.43,48.34,19.47,14.44
26.05,16.68,45.42,17.77,15.24
25.86,17.47,47.26,20.59,17.4
28.45,15.23,42.74,22.87,15.19
25.38,15.46,47.02,18.76,14.79
26.99,15.46,46.18,18.46,14.72
28.74,15.54,47.43,19.0,15.96
26.4,17.26,47.49,18.5,15.14
25.48,17.43,45.37,19.52,14.45
26.9,15.08,44.98,17.69,14.74
27.3,16.95,45.55,19.36,14.51
25.3,17.32,45.5,19.18,13.16
26.55,16.78,47.14,20.18,16.26
28.78,17.2,47.29,17.79,14.72
28.44,17.78,47.18,17.56,14.45
29.06,16.26,47.37,20.18,14.68
26.24,15.42,47.66,19.39,15.6
26.32,15.42,46.42,18.53,14.47
26.63,15.5,46.8,18.28,14.79
26.13,15.26,45.53,18.03,14.69
27.05,15.39,46.33,19.36,13.74
25.64,17.13,45.91,19.45,14.69
27.46,15.38,46.53,19.08,14.8
29.2,18.8,45.46,18.37,15.33
28.11,17.25,45.15,18.24,13.54
27.81,17.86,46.61,19.52,14.01
26.12,16.79,45.41,19.14,14.44
26.2,15.12,47.9,18.3,14.85
26.45,15.73,46.61,18.58,14.37
26.07,17.25,46.55,18.91,13.05
27.64,17.16,44.83,17.64,14.92
30.57,15.98,45.54,17.99,13.61
29.04,15.52,45.82,18.45,13.09
27.01,16.38,45.8,18.04,13.0
25.81,19.9,49.11,18.51,13.91
26.72,16.29,46.16,18.09,14.56
26.4,16.91,48.97,18.12,13.3
24.08,16.61,45.29,19.37,14.62
23.25,16.61,45.85,18.12,13.21
23.57,16.02,45.48,18.34,14.7
23.52,16.39,46.43,18.54,13.86
25.01,16.64,57.81,17.96,14.23
26.94,16.32,43.37,20.84,15.23
28.81,15.78,41.56,17.72,14.23
29.57,17.9,45.34,19.36,16.02
28.51,16.8,41.5,20.21,14.39
25.71,16.48,47.05,19.0,14.84
26.27,16.88,48.15,17.73,13.48
25.87,16.69,45.63,20.37,13.42
25.77,15.71,46.04,17.57,13.31
27.91,17.56,46.98,18.61,13.43
26.75,16.97,46.61,18.29,13.83
26.48,16.35,47.18,17.65,13.63
26.34,15.17,52.03,17.52,13.6
28.52,15.43,46.45,18.66,13.74
25.54,17.03,45.58,18.2,14.01
25.87,18.33,45.54,20.42,15.57
29.23,19.62,44.63,20.98,13.42
27.61,16.7,45.61,18.06,13.43
27.01,17.33,49.27,17.78,14.37
29.34,16.68,42.72,18.22,21.2
25.63,17.14,46.07,19.53,13.77
25.61,17.75,48.64,20.23,6.28
25.97,15.28,47.74,19.07,6.3
25.55,16.88,32.49,18.92,5.97
28.52,16.39,23.01,18.97,6.61
