P-521_Time_ms,P-521_Bytes_Total,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,mlkem1024_Time_ms,mlkem1024_Bytes_Total
18.07,0,25.75,0,8.55,0
18.23,0,1041.86,0,8.17,0
3133.04,0,257.13,0,1267.55,0
18.53,0,1498.43,0,8.45,0
18.2,0,26.04,0,8.85,0
19.08,0,1469.72,0,5534.3,0
844.14,0,254.19,0,8.49,0
18.0,0,3140.4,0,8.24,0
2729.57,0,1497.69,0,3116.09,0
2108.88,0,25.3,0,1013.19,0
1077.47,0,248.46,0,223.78,0
17.84,0,254.04,0,8.61,0
3731.3,0,26.88,0,8.5,0
845.99,0,27.63,0,1469.88,0
18.06,0,24.52,0,8.65,0
18.32,0,24.05,0,8.49,0
52581.99,0,1036.7,0,8.84,0
19.11,0,30.36,0,4558.61,0
19.63,0,1036.59,0,1027.26,0
17.58,0,25.89,0,1226.08,0
17.52,0,1254.01,0,11.09,0
17.51,0,26.22,0,8.2,0
18.35,0,1509.31,0,3126.72,0
1047.72,0,1240.68,0,1015.79,0
2100.77,0,25.82,0,1015.07,0
18.3,0,27.14,0,3135.87,0
3358.4,0,646.2,0,4594.78,0
231.16,0,26.32,0,12.29,0
16.15,0,1281.69,0,10.56,0
237.35,0,1268.0,0,639.46,0
1461.49,0,250.99,0,8.58,0
7628.81,0,641.56,0,12.47,0
845.22,0,14201.47,0,8.86,0
18.18,0,26.09,0,2511.56,0
1034.69,0,25.52,0,1250.09,0
238.83,0,26.6,0,11.91,0
3379.64,0,1048.76,0,12.27,0
242.36,0,27.44,0,12.57,0
241.07,0,24.07,0,12.36,0
1472.45,0,24.94,0,9.22,0
212055.9,0,24.06,0,1064.89,0
1068.72,0,23.74,0,3061.79,0
17.58,0,3328.4,0,632.84,0
1053.05,0,26.07,0,5579.39,0
843.64,0,259.62,0,8.57,0
18.67,0,649.09,0,8.46,0
18.27,0,853.23,0,8.88,0
18.39,0,26.8,0,1057.68,0
224.58,0,25.12,0,8625.0,0
13524.43,0,25.42,0,1231.72,0
241.81,0,643.78,0,10.77,0
2734.64,0,252.92,0,34053.72,0
2109.9,0,1095.99,0,8.92,0
1079.18,0,25.84,0,8.77,0
2516.84,0,1253.3,0,10.57,0
2702.06,0,28.69,0,9.19,0
18.84,0,25.7,0,9.13,0
17.59,0,23.61,0,229.46,0
1446.06,0,2103.82,0,1478.96,0
18.68,0,26.06,0,8.94,0
242.36,0,29.26,0,4346.83,0
28.89,0,26.52,0,1460.62,0
1443.29,0,27.08,0,9.01,0
18.59,0,247.28,0,1440.3,0
17.16,0,1476.44,0,1015.25,0
430.46,0,25.47,0,8.71,0
242.9,0,25.53,0,8.73,0
241.38,0,1662.6,0,8.71,0
17.87,0,1073.09,0,2677.99,0
431.43,0,25.18,0,1014.68,0
241.2,0,26568.12,0,225.74,0
18.31,0,25.99,0,1665.74,0
1060.91,0,30.65,0,8.42,0
18.2,0,27.77,0,8.45,0
18.56,0,446.34,0,9.4,0
2316.27,0,2054.29,0,12.41,0
438.13,0,11253.52,0,8.94,0
18.87,0,25.95,0,1860.1,0
27646.01,0,31.15,0,1222.12,0
18.47,0,26.68,0,8.56,0
18.38,0,30581.13,0,8.28,0
240.91,0,25.8,0,1468.55,0
27.52,0,1467.27,0,11.99,0
17.52,0,26.2,0,8.0,0
435.62,0,4387.1,0,52561.5,0
19.63,0,30.12,0,9.88,0
1473.45,0,444.53,0,28232.94,0
