P-256_Time_ms,P-256_Bytes_Total,x25519_Time_ms,x25519_Bytes_Total,p256_mlkem512_Time_ms,p256_mlkem512_Bytes_Total,x25519_mlkem512_Time_ms,x25519_mlkem512_Bytes_Total,mlkem512_Time_ms,mlkem512_Bytes_Total
2.51,0,1.54,0,7.72,0,2.05,0,1.61,0
1.65,0,1.89,0,7.96,0,2.29,0,1.74,0
1.67,0,1.51,0,8.82,0,1.85,0,1.57,0
2.45,0,1.56,0,7.46,0,1.86,0,1.61,0
1.64,0,1.62,0,7.63,0,2.64,0,2.38,0
1.97,0,1.57,0,7.83,0,1.87,0,1.61,0
2.17,0,1.56,0,7.46,0,1.88,0,1.7,0
1.62,0,1.74,0,7.79,0,2.16,0,1.68,0
1.68,0,1.68,0,7.79,0,1.9,0,1.92,0
2.13,0,1.53,0,7.74,0,1.9,0,1.61,0
1.6,0,1.58,0,8.31,0,2.01,0,1.66,0
1.6,0,1.59,0,7.77,0,1.87,0,1.88,0
1.92,0,1.5,0,7.66,0,1.81,0,1.58,0
1.64,0,1.54,0,7.61,0,1.99,0,1.6,0
1.73,0,1.53,0,7.8,0,2.81,0,2.99,0
1.89,0,1.56,0,7.56,0,1.96,0,1.62,0
1.65,0,1.6,0,7.52,0,1.88,0,1.55,0
1.62,0,1.55,0,7.38,0,2.84,0,2.0,0
1.77,0,1.56,0,7.93,0,1.87,0,1.67,0
1.73,0,1.53,0,7.15,0,1.91,0,1.6,0
1.6,0,2.65,0,6.95,0,2.21,0,1.65,0
1.72,0,1.53,0,7.0,0,1.88,0,1.86,0
1.65,0,1.55,0,6.81,0,1.91,0,1.61,0
1.62,0,1.92,0,7.02,0,2.02,0,1.66,0
1.94,0,1.67,0,6.85,0,2.48,0,2.16,0
1.65,0,1.57,0,7.3,0,1.89,0,1.61,0
1.68,0,1.51,0,8.85,0,1.78,0,1.65,0
2.02,0,1.55,0,7.09,0,3.23,0,2.32,0
2.32,0,1.66,0,7.0,0,1.92,0,1.61,0
1.6,0,1.59,0,6.9,0,1.85,0,1.61,0
1.67,0,1.54,0,6.7,0,2.99,0,2.59,0
2.02,0,1.98,0,6.75,0,1.85,0,1.62,0
1.64,0,1.53,0,6.87,0,1.86,0,1.78,0
