P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
2.39,2.69,10.1,5.98,2.72
2.15,1.91,9.43,4.92,2.53
2.07,1.64,13.96,4.54,2.56
2.06,2.21,9.47,4.75,2.46
1.91,1.61,8.4,5.12,2.4
1.86,1.93,14.54,7.57,2.64
3.03,2.15,9.42,4.66,3.08
1.88,1.95,8.4,4.92,3.14
2.29,2.09,8.39,6.06,3.74
2.37,1.86,8.55,4.85,3.01
1.85,2.07,11.57,7.71,2.58
2.53,1.96,9.05,4.83,2.84
1.85,2.22,9.28,5.43,3.19
2.47,1.68,8.64,5.66,2.61
1.85,1.69,8.44,5.07,2.72
1.86,1.72,9.12,6.6,3.29
2.79,2.08,27.62,6.67,3.85
1.87,1.76,27.16,5.75,2.66
2.04,1.57,22.38,5.19,2.29
1.87,1.66,19.7,5.33,2.77
1.91,2.37,26.2,6.79,2.87
1.86,1.77,18.72,6.89,3.3
1.89,1.95,28.38,4.88,2.66
1.91,3.1,25.74,6.92,2.5
1.82,2.19,26.84,6.49,4.27
2.1,1.7,26.24,5.48,2.85
2.23,1.69,22.73,4.58,2.56
1.83,1.89,20.49,4.94,2.53
2.2,1.72,19.86,4.7,2.35
2.1,1.69,28.57,4.91,3.19
1.85,1.65,28.11,4.55,2.43
1.93,1.75,15.67,4.68,2.46
2.03,2.15,14.3,5.63,2.75
1.84,2.09,14.39,5.11,4.07
1.93,1.73,15.33,6.69,2.68
2.04,1.92,13.38,5.22,2.6
1.86,2.1,27.79,7.04,2.44
1.83,2.68,16.72,4.85,4.08
1.86,1.59,22.59,4.8,2.66
1.86,1.67,23.46,6.37,2.62
2.62,2.52,16.42,4.82,2.62
1.85,1.77,16.68,7.46,3.93
1.95,1.62,15.98,6.89,2.62
2.65,2.77,14.73,6.49,2.56
1.88,1.67,15.19,5.57,2.73
2.48,1.95,29.91,6.54,3.97
1.88,2.18,17.94,7.28,2.61
1.82,1.64,20.07,6.9,2.51
2.85,1.97,20.43,6.54,2.4
2.37,1.76,14.85,8.08,2.62
2.48,1.67,12.67,4.81,3.52
2.34,2.09,13.26,6.48,2.65
1.92,1.91,15.38,8.13,2.64
1.89,1.67,15.43,5.77,2.58
1.77,1.7,15.76,8.43,2.4
1.93,1.81,13.79,7.79,4.38
2.06,1.66,16.39,7.57,2.66
1.86,1.73,17.87,8.15,2.51
1.86,1.7,15.2,10.34,2.46
1.85,1.89,14.33,5.73,2.45
2.44,2.01,13.86,4.89,2.5
1.89,1.67,14.66,6.47,2.48
1.86,2.07,14.26,7.11,2.35
1.85,3.04,13.81,6.39,3.81
2.35,1.89,14.94,4.58,3.35
2.31,1.94,15.04,5.91,2.53
2.37,2.49,16.42,4.54,2.98
2.38,2.08,13.19,5.19,3.15
1.79,1.92,13.24,4.65,2.53
2.18,2.5,17.65,4.57,2.64
1.81,2.09,13.27,6.25,3.38
1.83,1.97,16.28,4.71,3.52
1.85,2.14,20.78,6.04,2.63
2.9,1.92,16.1,4.56,2.32
1.86,1.94,14.67,4.54,2.54
1.85,1.93,14.07,4.61,3.61
1.94,1.67,15.2,7.71,2.74
1.96,1.77,15.19,6.22,3.34
1.81,2.1,16.15,4.7,2.5
2.25,1.7,16.2,5.92,4.55
1.78,2.16,14.6,4.57,2.55
2.16,1.7,21.13,4.49,2.63
2.84,1.66,14.16,6.71,2.35
1.88,2.39,16.4,4.89,2.39
2.24,1.67,14.86,5.18,2.62
2.1,1.64,16.12,5.24,2.52
1.87,2.38,14.11,4.98,2.53
2.2,2.09,13.34,7.27,2.5
1.9,1.98,13.13,4.73,3.72
1.85,1.71,13.32,5.25,2.75
2.71,2.03,13.17,6.16,2.8
1.86,1.6,15.83,4.63,2.45
1.86,1.94,14.43,4.89,2.65
1.87,1.95,14.8,8.52,4.23
1.83,1.62,14.64,6.35,2.47
2.4,1.73,14.35,8.52,3.28
1.86,1.67,14.62,4.67,4.3
1.83,1.65,14.72,6.12,2.56
2.5,2.04,15.51,6.8,2.57
2.34,1.68,15.14,4.52,2.57
2.43,1.56,14.75,5.7,4.16
1.97,1.77,14.72,4.82,2.8
1.78,1.79,14.82,4.46,2.62
2.06,2.02,21.69,4.76,5.42
2.42,2.14,23.84,4.74,2.6
1.88,1.72,14.81,5.66,2.45
2.53,1.68,14.58,4.81,2.58
1.85,1.65,12.82,4.6,3.18
2.46,1.96,20.07,7.96,3.56
1.99,1.59,14.36,4.91,3.14
1.89,1.71,15.52,4.83,2.62
1.96,1.7,21.47,7.45,2.57
1.86,1.69,15.29,4.82,2.44
1.84,1.67,15.62,5.47,2.55
2.31,1.62,14.9,5.32,2.46
2.32,1.99,14.83,4.78,2.48
1.85,2.07,14.52,5.81,4.11
2.64,1.93,14.99,4.75,2.6
2.03,1.58,14.72,8.41,2.63
3.62,1.66,17.06,4.6,2.62
2.36,1.97,14.99,6.82,4.45
1.96,2.38,22.27,4.88,2.81
2.25,1.68,14.62,4.66,2.59
1.86,2.3,27.58,6.15,2.46
1.93,1.67,17.31,4.93,4.05
1.98,1.88,14.17,4.73,2.96
2.16,2.17,19.67,4.69,2.56
1.94,2.07,13.35,5.21,3.33
1.91,1.9,20.45,6.79,4.69
1.87,2.16,14.04,4.59,3.04
1.92,1.63,14.05,5.66,2.71
1.87,2.1,16.88,5.52,2.57
1.85,1.77,15.49,4.77,4.11
2.29,1.93,15.07,6.13,2.68
1.99,1.66,14.51,5.0,3.42
1.87,2.41,21.88,6.85,3.14
1.97,2.1,14.81,6.13,2.57
1.86,1.95,14.87,4.88,3.42
2.35,1.95,15.32,8.51,2.86
2.1,1.91,15.35,4.87,3.07
1.87,1.73,15.33,5.5,2.62
1.92,1.85,15.6,5.14,2.6
2.45,2.08,15.04,4.67,2.55
2.48,2.46,17.03,7.64,3.33
1.89,1.59,15.27,6.1,2.76
1.81,1.58,14.37,6.42,4.31
2.13,2.58,19.69,4.77,2.63
1.98,1.59,15.5,5.18,2.54
1.91,1.59,14.02,6.0,3.12
2.44,2.72,22.5,4.7,3.15
1.9,1.9,16.02,5.71,2.36
2.11,1.89,16.48,4.82,3.33
1.91,1.87,13.98,5.08,3.98
2.54,1.89,23.08,6.37,2.72
1.83,1.87,23.86,4.76,2.51
1.85,2.46,14.4,4.75,2.75
2.13,1.66,14.38,4.7,3.22
2.37,1.91,14.91,6.31,2.83
1.93,1.99,14.8,6.63,2.6
1.89,1.91,16.54,8.24,2.56
2.34,1.67,22.25,4.7,4.24
1.85,1.7,14.47,7.25,2.81
2.4,2.27,14.69,5.16,2.6
2.35,1.8,16.2,4.94,2.55
2.36,1.62,21.09,6.98,2.66
2.25,2.82,19.73,4.8,2.55
1.89,1.63,14.38,5.71,3.49
2.16,1.69,13.28,5.12,2.48
1.83,1.97,13.12,4.75,2.77
2.74,1.82,12.92,4.84,2.7
1.84,1.9,18.0,6.06,2.46
1.93,1.7,15.51,5.12,2.47
1.89,1.71,22.27,5.78,3.66
1.88,1.62,15.7,5.97,3.4
2.33,3.51,23.82,4.91,2.57
2.4,1.59,21.25,4.69,3.26
1.88,1.66,17.78,6.55,4.44
2.77,2.42,24.96,5.14,2.6
1.86,2.07,15.23,4.84,2.58
1.79,2.08,14.47,4.52,3.31
1.88,2.01,13.91,4.98,5.22
2.36,1.65,14.04,6.53,2.61
1.9,1.69,15.26,4.77,2.48
2.06,1.91,15.95,6.93,3.5
2.18,1.92,13.04,7.21,3.4
2.64,1.65,15.07,7.06,2.45
2.36,1.82,14.06,4.95,2.5
1.85,2.14,24.14,5.68,3.62
1.78,2.18,15.42,4.86,2.67
1.86,1.91,14.36,7.91,2.56
2.28,2.1,15.25,6.66,2.5
1.87,2.03,15.62,6.56,2.5
1.89,2.09,21.96,4.93,2.41
1.95,1.64,23.13,6.53,2.57
2.37,1.66,14.66,4.8,2.46
1.84,2.27,15.66,5.72,2.58
1.94,1.88,14.48,4.87,2.57
1.81,1.67,22.12,7.88,2.94
2.47,2.14,13.74,4.81,3.67
1.91,1.83,14.33,5.91,2.5
1.88,1.99,14.16,4.95,2.54
1.86,1.69,16.78,4.63,3.68
1.88,2.34,13.4,4.75,3.83
1.86,1.65,16.02,5.71,3.0
1.9,1.7,16.11,4.77,2.47
1.94,1.89,13.21,6.34,4.76
1.87,1.65,14.15,4.69,2.5
1.9,1.78,14.67,4.8,2.52
2.08,2.06,15.33,7.37,2.49
1.78,1.64,15.89,4.99,4.19
2.02,1.59,14.46,5.77,3.27
2.24,2.39,13.81,7.22,2.44
2.0,1.62,14.47,8.2,3.27
2.61,1.64,13.94,4.81,2.63
1.85,2.12,14.36,5.95,2.45
1.79,1.66,14.25,4.97,2.41
2.7,1.72,22.69,4.59,3.42
1.88,1.93,14.81,6.11,2.49
2.08,1.65,15.15,6.13,3.23
1.93,1.71,15.25,6.43,2.54
2.02,1.72,15.05,4.79,2.65
1.91,1.67,14.96,4.88,3.13
1.91,2.12,14.6,7.45,3.09
2.73,1.72,14.19,4.92,3.03
1.79,1.67,13.3,6.3,2.51
1.85,2.21,19.81,6.53,4.03
2.61,2.1,14.81,6.48,2.54
2.37,1.66,15.9,5.07,3.23
1.96,2.44,14.91,4.73,2.63
1.89,1.66,14.99,5.22,4.29
2.33,1.68,14.81,4.58,3.23
2.28,1.86,23.09,8.51,2.38
1.8,1.66,14.74,5.24,2.44
1.93,1.71,14.58,8.13,2.63
1.91,1.72,15.1,4.89,4.03
1.77,1.65,22.58,6.15,2.77
2.2,1.83,15.4,4.82,2.57
1.92,1.64,15.04,6.86,2.37
1.82,1.69,14.44,5.35,2.5
2.45,2.02,15.24,6.65,3.74
2.03,1.67,14.06,4.83,2.57
1.83,1.62,14.29,5.74,2.53
1.96,2.28,14.07,5.12,3.53
1.97,2.08,13.19,4.98,3.02
2.35,1.8,14.85,6.46,2.74
2.55,2.07,12.99,5.04,2.49
2.35,1.66,14.2,5.59,3.24
2.38,2.12,13.99,5.43,3.08
2.13,1.91,14.73,7.49,3.07
2.38,1.6,13.83,5.41,4.42
1.86,2.15,13.62,4.6,2.97
1.96,2.1,15.37,5.46,2.94
1.87,1.64,15.87,4.93,2.44
1.93,2.67,14.15,5.4,3.35
1.91,2.09,21.51,4.66,3.61
1.85,1.81,14.39,4.59,3.23
1.93,1.76,20.05,4.89,3.24
2.05,2.08,15.36,4.68,3.25
1.87,1.74,15.34,7.14,3.54
2.94,1.67,15.33,4.77,2.53
2.02,2.1,25.37,5.06,2.67
1.88,2.79,17.97,8.36,2.48
2.48,1.63,25.05,6.34,2.52
3.97,1.88,12.99,4.65,3.79
2.81,2.33,12.87,4.87,3.12
2.36,1.67,15.04,6.31,2.51
1.91,1.7,15.93,6.5,2.62
1.87,1.98,15.4,5.54,4.05
2.33,1.68,15.01,4.8,3.38
3.08,1.63,15.07,6.52,2.54
2.34,2.41,15.34,4.76,2.61
2.38,1.9,22.51,5.15,2.77
1.88,1.59,13.85,6.0,2.72
2.02,2.61,13.66,4.64,2.9
2.34,1.68,14.87,4.91,3.1
1.86,1.7,14.08,6.11,2.49
1.93,1.7,14.56,5.15,2.4
2.0,1.67,13.22,5.05,2.5
1.88,1.72,22.62,4.8,2.6
1.91,1.72,14.08,6.12,2.89
2.73,1.64,13.16,5.35,3.54
1.86,2.14,13.88,6.64,2.44
2.41,2.1,13.87,5.47,2.46
2.18,1.66,13.3,8.14,2.47
1.85,1.71,20.44,4.79,3.67
1.9,1.69,15.42,4.5,2.94
1.98,1.69,14.81,6.46,2.59
1.81,1.77,14.46,4.82,2.61
1.91,2.18,15.61,6.57,3.76
1.89,4.11,14.55,5.09,2.45
1.84,1.76,14.02,6.11,3.31
2.48,1.66,16.85,5.28,3.9
2.39,1.89,14.7,5.66,2.83
1.91,1.81,20.3,5.71,2.45
2.11,1.58,16.36,5.53,4.68
1.94,1.68,14.85,4.86,3.51
1.87,2.65,14.51,6.76,2.51
1.87,2.07,16.98,4.68,2.57
2.31,1.63,14.46,7.31,4.1
2.01,1.78,15.33,5.34,3.03
2.77,1.66,15.45,4.46,3.08
1.8,1.94,12.76,7.82,2.77
2.37,2.37,13.03,4.72,2.44
2.39,1.63,13.88,5.34,2.77
1.82,1.77,14.27,5.41,2.42
1.89,1.76,13.03,4.8,3.58
1.83,1.6,13.57,4.87,2.85
1.92,1.82,15.85,6.83,2.7
2.41,1.76,16.14,6.31,2.51
1.86,1.62,16.32,6.94,2.59
2.42,2.12,14.73,7.04,4.35
1.86,1.65,14.75,4.93,2.73
