P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
1.89,1.55,9.48,3.16,1.72
1.9,2.21,10.13,4.19,1.64
2.21,1.64,10.63,3.18,1.68
1.85,1.73,9.47,3.6,2.38
1.93,1.87,8.48,4.22,1.69
1.83,1.66,8.72,3.9,1.73
1.89,1.62,9.49,3.22,1.76
1.85,1.71,13.85,3.82,1.67
2.43,1.67,9.15,3.81,1.83
1.91,1.79,8.57,4.92,2.27
1.86,1.76,8.49,3.71,1.76
1.97,1.72,8.95,3.78,1.64
1.94,1.71,14.69,3.1,1.77
1.93,1.8,8.61,4.33,3.2
3.54,1.58,9.98,3.15,1.73
1.84,1.85,8.42,3.25,1.67
2.35,1.64,8.43,3.15,1.62
1.85,1.62,13.94,4.33,1.66
2.0,1.65,8.72,3.21,1.9
1.87,1.67,9.58,3.2,1.67
1.95,2.36,9.34,3.18,1.74
2.12,2.09,10.0,3.46,2.25
2.01,2.08,15.38,3.23,1.62
1.86,1.75,14.29,3.26,2.15
1.82,2.36,9.22,4.25,2.13
1.85,2.15,9.4,3.44,2.11
2.96,1.7,10.85,3.23,1.78
1.9,1.83,9.49,4.28,1.68
1.8,1.66,8.53,3.25,2.19
2.64,1.64,8.56,3.38,2.17
1.99,2.05,9.18,3.83,2.19
1.81,2.09,9.49,4.22,1.76
1.93,2.11,9.56,3.16,1.7
1.86,1.75,9.15,3.11,1.8
2.22,2.08,8.41,3.71,1.58
1.88,2.31,13.82,3.1,1.68
1.85,1.66,8.55,3.82,2.3
2.55,1.64,9.12,3.13,1.62
1.85,2.5,13.87,3.1,1.68
1.96,1.67,8.94,3.29,2.78
1.9,1.77,9.53,4.44,2.11
1.85,1.69,8.75,3.22,1.69
2.36,1.65,8.61,3.05,2.16
1.85,1.76,9.46,3.92,1.69
1.84,1.8,8.83,3.72,2.12
1.99,1.66,8.88,3.3,1.7
1.86,1.78,8.38,3.12,1.73
1.86,1.59,9.12,3.18,2.32
2.27,1.78,9.47,4.01,1.67
1.82,1.65,9.27,3.15,1.73
2.42,1.66,8.47,3.39,1.67
1.91,1.96,9.24,3.1,1.66
2.48,2.11,10.01,3.11,1.75
1.86,1.67,9.74,4.28,1.69
1.92,1.79,8.85,3.15,2.09
2.53,1.86,8.43,3.15,1.75
1.85,1.71,8.54,3.83,1.74
1.82,1.84,9.31,3.15,1.76
2.46,2.34,10.83,3.5,1.71
1.84,2.09,8.8,3.13,1.8
1.84,2.03,8.43,4.4,1.76
1.84,1.66,9.35,3.07,1.73
1.87,1.61,9.14,3.17,2.15
1.89,1.99,9.41,3.18,1.67
2.12,1.65,14.54,3.15,2.29
1.88,2.13,9.38,3.48,1.76
2.37,1.8,13.99,3.27,1.66
1.86,1.71,13.86,4.73,2.49
1.85,1.7,9.49,3.02,1.73
3.31,1.92,9.44,3.88,1.65
1.84,3.31,8.96,4.25,2.43
2.39,1.95,8.34,4.95,2.11
1.89,1.64,8.96,4.04,2.16
1.88,1.66,10.41,3.99,1.69
1.94,1.69,9.27,3.1,2.11
1.83,1.7,8.52,3.34,1.73
1.92,1.64,8.38,3.18,1.72
2.15,2.22,9.02,4.26,1.73
1.89,1.67,9.13,3.18,1.94
1.83,1.66,12.39,3.1,1.79
1.88,1.75,8.46,4.68,2.11
1.9,1.61,8.46,3.21,1.68
2.14,1.77,8.49,3.1,1.88
1.99,2.21,9.29,3.73,1.69
2.85,1.76,9.35,4.26,1.72
1.9,1.62,8.5,4.55,2.04
1.87,2.38,8.35,3.1,1.68
2.1,1.77,16.01,3.17,1.64
2.17,1.65,8.66,4.24,1.74
1.84,2.16,13.69,4.51,1.71
1.86,1.62,8.4,3.85,1.98
2.22,2.09,13.81,3.11,1.67
2.04,1.77,8.69,3.19,1.68
1.92,2.1,9.04,3.22,2.0
2.42,1.57,9.27,3.16,1.61
2.2,2.05,12.82,3.15,2.11
2.39,2.08,8.57,3.23,1.97
1.85,2.21,8.76,3.16,1.66
1.92,1.58,8.48,3.14,2.02
2.37,1.67,11.75,3.21,2.35
1.85,1.81,8.62,3.11,1.75
1.8,1.72,8.91,3.13,1.89
1.87,1.65,10.29,3.35,1.72
2.07,1.76,14.06,4.2,1.7
2.23,1.71,9.56,4.73,1.72
1.81,2.08,9.52,3.12,2.04
2.08,2.17,8.47,3.76,1.75
1.88,2.09,9.0,3.1,1.67
2.56,1.61,13.95,3.89,2.43
1.99,1.71,9.65,3.1,1.7
2.2,1.56,8.7,3.23,1.67
1.92,1.73,9.01,3.12,2.49
2.16,1.67,8.43,4.08,2.11
1.84,2.07,13.71,3.17,2.02
2.23,2.05,13.84,3.9,1.7
1.82,1.63,8.49,3.83,1.68
2.29,1.68,8.56,3.12,2.41
1.86,1.95,9.22,4.78,1.68
2.4,3.48,9.3,3.24,1.74
1.85,1.9,9.09,3.21,1.79
1.83,1.67,8.63,3.09,2.17
2.49,1.7,8.86,3.65,2.34
1.99,1.74,9.87,3.08,1.68
1.84,1.69,9.17,3.52,1.66
2.2,1.71,8.94,3.38,1.61
1.88,1.74,8.43,3.17,1.67
1.97,1.62,8.76,4.22,2.13
1.8,1.72,8.77,3.25,2.1
1.84,1.66,9.26,3.16,1.68
2.68,1.93,9.9,3.1,2.06
1.85,2.37,10.0,3.52,1.68
1.8,1.72,8.46,3.12,1.66
2.04,1.69,8.99,4.05,1.74
1.92,1.64,13.77,3.23,1.74
1.97,1.73,9.92,3.14,1.66
2.5,1.92,9.29,3.11,2.73
1.86,1.84,9.28,3.06,2.12
3.27,2.1,8.46,3.37,2.13
1.82,2.07,8.57,3.12,1.89
1.91,1.76,9.27,3.75,2.11
2.11,1.8,8.6,3.06,1.78
1.86,1.74,8.43,3.48,2.19
1.91,2.13,8.52,3.1,2.09
1.88,2.16,9.09,4.82,1.73
2.81,1.57,9.45,3.03,1.62
1.91,2.01,9.34,3.21,2.07
1.86,1.71,8.41,3.21,2.27
2.05,1.67,8.85,3.1,1.68
2.16,2.36,9.41,3.2,1.67
2.37,1.77,9.64,3.1,2.33
1.99,1.66,8.77,3.43,2.1
1.95,2.24,8.37,3.03,1.91
2.43,1.7,9.14,3.66,1.7
1.9,1.64,13.81,3.14,1.65
2.35,2.51,13.84,3.46,2.33
2.19,1.64,8.8,3.09,1.66
2.16,1.57,9.07,4.25,1.7
2.42,2.91,9.82,3.13,1.72
1.89,1.89,14.14,3.3,1.66
1.84,2.08,9.72,3.42,1.96
2.08,2.06,14.01,3.06,1.77
1.88,2.08,8.94,3.72,1.68
2.34,1.69,9.67,3.12,1.72
1.87,1.67,8.42,3.75,1.7
2.96,1.6,9.1,3.85,1.64
1.86,2.28,9.5,3.25,2.5
2.41,1.66,8.99,4.26,1.68
2.08,1.91,13.74,3.17,1.81
1.84,2.55,9.46,3.13,2.03
2.74,1.62,8.39,3.16,1.67
1.85,1.81,9.0,3.4,1.79
2.24,1.61,8.79,4.26,1.97
1.85,1.62,8.9,3.18,1.66
2.17,2.14,8.43,3.14,1.86
2.97,1.77,8.9,4.22,1.7
2.18,1.94,10.82,3.72,1.69
1.83,2.4,14.22,3.1,2.37
2.12,1.92,13.87,3.59,1.67
2.18,1.65,9.13,4.24,1.62
2.21,2.05,9.17,3.2,2.3
1.95,1.9,14.01,4.24,1.77
1.92,1.68,8.63,3.48,2.15
3.18,1.99,13.3,3.58,1.72
2.35,1.66,14.07,3.17,1.68
2.37,1.64,14.24,3.2,2.67
2.99,2.57,9.61,3.1,2.11
2.03,1.58,8.53,4.08,2.14
1.87,1.9,8.59,3.56,2.19
2.41,2.5,9.42,3.89,1.67
1.89,1.61,9.14,3.1,1.75
1.85,1.64,12.39,4.02,2.17
2.04,2.43,8.46,3.11,1.67
2.1,2.2,8.47,3.81,1.72
1.92,1.92,9.01,3.11,1.78
2.34,2.56,10.25,3.22,1.66
2.18,1.66,10.18,4.42,2.13
1.86,1.95,9.48,3.17,2.17
2.47,1.71,12.5,3.61,2.15
1.87,1.9,8.37,3.12,2.24
2.55,1.72,8.46,3.84,1.67
2.93,1.98,9.32,3.13,1.63
1.85,1.87,13.94,3.7,1.7
2.48,1.73,13.99,3.04,1.67
1.8,2.29,14.7,3.5,1.72
1.89,1.64,9.33,3.12,1.6
2.45,1.89,9.75,3.18,1.62
1.88,1.98,9.08,3.51,1.92
2.35,1.68,10.18,3.42,2.15
2.67,2.1,8.45,3.43,1.93
1.9,2.51,8.59,3.22,2.35
1.85,1.93,9.2,4.29,1.65
2.72,1.59,12.44,4.21,2.05
2.34,1.72,16.1,3.46,1.69
2.0,1.66,13.35,3.1,1.86
1.84,1.92,9.42,4.22,1.58
1.88,1.67,8.78,3.5,2.25
1.95,2.07,9.41,4.15,2.12
2.33,2.08,10.11,4.22,1.61
1.92,2.09,9.08,3.24,1.65
2.2,1.69,8.44,3.43,1.68
1.85,2.45,8.33,3.74,2.17
1.81,1.93,13.32,3.14,2.12
2.29,2.11,9.37,3.44,1.72
1.9,2.16,8.53,3.4,2.5
1.87,1.66,13.87,3.06,1.85
1.88,1.77,9.41,3.79,2.15
2.18,2.18,13.9,3.4,1.71
2.43,1.71,9.68,4.77,1.66
1.87,1.72,14.88,4.29,1.86
1.92,1.76,8.35,3.83,1.69
2.08,1.94,9.68,3.06,1.72
1.98,2.09,10.37,3.19,2.37
1.85,1.65,13.76,3.21,1.69
1.9,2.16,10.92,3.11,1.65
1.88,1.75,10.08,3.18,2.03
1.87,2.46,8.49,3.14,1.93
2.4,1.67,8.65,4.07,1.89
1.88,1.65,9.04,3.03,1.83
1.85,1.8,13.81,3.85,2.0
2.28,1.66,13.83,3.45,1.62
1.84,2.12,9.58,3.2,1.89
1.85,1.73,10.31,4.26,1.75
2.63,1.62,9.3,3.53,1.61
2.17,2.66,9.59,3.71,2.19
1.92,1.69,8.34,4.67,1.58
1.89,1.65,8.86,4.14,1.88
1.83,2.56,9.16,3.27,1.7
2.45,1.64,9.59,3.71,2.1
1.89,1.7,10.1,3.13,1.73
1.88,1.79,8.53,3.98,1.88
2.65,1.64,8.39,4.25,1.67
2.35,1.66,9.54,3.3,2.33
1.91,2.34,10.36,3.44,1.64
2.18,1.65,11.75,3.49,1.98
2.35,2.1,10.53,3.18,1.72
1.97,1.75,9.91,3.15,2.1
1.87,1.63,8.66,3.06,1.72
2.21,1.99,8.54,3.12,1.9
2.01,1.67,9.54,3.78,1.84
2.02,1.65,9.84,3.13,1.74
2.75,1.91,9.86,3.81,2.06
2.19,1.64,9.22,4.24,1.61
2.14,1.81,9.55,3.62,1.76
3.02,2.11,9.38,3.11,2.43
1.86,1.66,8.59,3.61,1.63
1.96,1.82,9.46,3.43,2.68
2.55,1.92,8.38,4.28,1.62
2.17,1.64,8.65,4.21,1.63
2.37,2.09,9.07,5.1,1.59
1.85,1.63,8.98,3.1,2.09
2.35,1.67,11.08,4.08,2.09
2.0,1.74,13.73,3.46,1.58
2.36,1.67,13.64,3.24,1.76
2.21,2.07,8.54,3.5,1.73
2.44,1.9,8.59,3.34,1.68
2.15,1.69,9.58,4.23,1.59
1.96,2.29,10.62,3.67,2.02
1.86,1.96,9.14,3.1,1.62
1.85,1.9,8.35,4.08,2.11
2.17,2.22,8.48,3.1,1.65
1.89,2.1,10.58,4.18,1.62
1.87,1.96,9.7,4.34,1.71
2.04,1.98,9.38,3.92,1.74
1.77,1.99,9.18,3.14,1.59
2.49,1.73,9.63,4.32,2.09
1.89,2.39,9.17,3.16,1.7
2.17,1.63,9.73,3.12,1.73
2.5,1.76,10.8,3.25,1.84
1.92,2.09,10.27,3.11,1.88
2.06,1.76,12.4,3.4,1.74
3.18,2.08,8.83,4.23,1.66
2.37,1.66,9.18,3.77,2.44
2.3,2.18,8.59,3.25,1.64
1.89,2.09,9.22,5.16,1.92
2.39,2.07,10.94,3.12,1.7
1.85,2.41,9.33,3.23,1.65
2.36,1.64,9.5,3.82,2.32
2.16,1.64,8.42,3.23,1.7
2.17,2.44,11.77,3.23,1.7
1.85,1.67,9.45,3.09,2.25
2.75,1.65,13.92,3.4,1.59
2.0,2.32,9.86,4.74,2.01
1.94,1.64,8.72,3.8,1.69
3.31,1.63,9.96,4.24,1.73
2.17,2.08,8.45,4.02,1.75
1.9,1.68,12.06,4.33,1.72
2.03,1.65,13.65,3.92,1.72
1.85,1.93,8.4,3.14,1.84
2.42,1.89,9.81,3.53,1.7
2.93,1.66,8.62,3.09,2.41
2.17,1.84,13.85,3.08,1.82
2.7,1.75,9.01,4.66,1.74
1.91,1.75,9.33,3.12,1.73
1.84,1.67,8.51,4.08,2.12
2.0,2.23,8.32,3.12,1.73
1.88,1.71,9.21,3.31,1.61
1.91,1.93,9.31,3.39,1.64
1.93,1.65,11.19,3.97,2.14
1.78,1.68,8.43,3.18,1.59
2.21,1.86,8.37,3.29,1.6
2.39,1.9,13.82,3.12,1.94
1.78,1.81,9.61,3.42,1.74
2.82,1.65,9.02,4.58,1.7
1.96,1.76,10.28,3.4,1.71
2.35,1.72,9.81,4.13,1.68
2.77,1.66,8.91,4.3,1.63
1.86,2.12,9.4,3.02,1.88
1.86,2.1,9.63,3.39,1.76
2.72,1.65,13.49,3.17,1.68
2.06,1.79,8.47,3.63,2.64
1.94,1.67,13.56,3.04,1.73
2.55,1.65,8.39,3.4,2.1
1.84,2.87,10.11,3.39,2.59
1.89,1.67,8.92,4.46,1.65
1.91,1.67,10.49,3.18,1.89
1.85,1.7,14.02,3.23,2.51
2.33,1.64,14.09,3.17,1.68
2.13,1.81,8.82,3.22,1.64
1.83,1.91,8.31,3.62,2.45
2.38,1.66,9.66,3.1,1.86
1.83,1.82,8.95,3.56,1.75
2.4,2.1,9.22,4.23,1.98
2.24,1.9,10.37,4.16,1.63
2.36,1.9,8.43,3.15,1.73
2.61,2.23,13.85,3.85,1.69
1.85,2.05,13.83,3.15,1.62
1.89,2.53,8.49,3.18,1.63
2.39,1.67,8.32,4.26,1.89
1.86,1.64,9.12,3.49,1.67
1.92,1.67,9.34,3.12,1.79
1.86,1.67,10.27,3.15,1.76
1.9,1.64,12.63,3.1,1.67
1.88,1.87,10.15,3.44,1.96
1.85,1.65,16.26,3.2,1.69
1.92,1.69,9.84,3.21,1.66
1.87,2.22,8.86,3.15,2.07
1.93,1.83,8.39,3.1,1.63
1.89,2.1,9.37,3.98,1.82
1.76,2.25,9.15,3.11,1.94
2.34,1.66,10.14,3.13,1.81
1.8,2.1,10.21,3.23,1.72
1.82,1.71,9.84,3.08,1.94
2.31,2.1,8.42,4.26,1.65
1.93,1.78,13.9,3.12,2.22
1.86,2.07,9.83,3.15,2.0
2.38,1.66,9.84,4.27,2.47
2.37,1.59,10.24,3.23,2.12
2.0,2.58,9.23,5.67,2.17
1.94,1.67,8.42,3.13,1.79
2.02,2.03,9.78,3.26,1.8
1.83,1.88,9.59,4.26,1.67
2.55,1.76,9.72,3.08,1.79
1.85,2.46,9.67,3.1,1.67
1.87,1.67,11.09,4.79,1.6
3.04,1.65,14.25,4.2,2.3
1.86,1.8,9.61,4.43,1.72
2.39,1.67,14.2,4.29,1.67
1.87,2.09,9.27,3.15,2.4
1.86,2.58,8.44,3.16,2.14
2.24,2.08,8.42,4.31,1.62
1.89,1.72,8.43,4.17,1.75
1.92,1.91,9.15,3.1,1.65
1.97,1.63,9.86,3.14,1.8
