P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
2.18,1.75,9.21,3.0,1.66
2.47,1.78,10.37,4.07,2.36
2.25,1.81,8.37,3.48,1.77
1.84,1.68,8.78,3.96,2.51
2.85,1.73,9.44,3.08,1.68
2.58,1.67,9.4,4.33,1.67
2.05,1.67,8.72,3.05,1.76
1.87,2.14,8.52,3.07,1.74
2.34,2.3,8.48,3.77,1.62
1.86,1.67,9.35,3.15,1.66
1.87,1.7,9.69,3.89,1.73
2.7,1.9,8.92,3.21,1.65
1.78,1.73,8.45,3.16,1.69
1.86,1.68,8.37,3.48,1.68
2.88,2.19,14.6,3.1,1.67
1.86,1.6,8.88,4.01,1.77
2.39,2.39,8.82,3.1,1.66
1.85,1.65,9.48,3.33,1.58
1.88,1.71,9.73,3.12,1.62
2.66,1.91,8.63,3.47,1.77
1.88,1.67,8.4,3.22,1.69
1.9,1.66,8.63,3.06,1.61
1.96,2.36,9.51,3.8,2.32
2.34,1.64,9.39,3.42,1.66
2.98,1.63,9.43,3.66,1.78
1.84,2.41,8.95,3.08,2.31
1.89,1.75,8.4,4.23,1.67
2.79,1.63,8.52,3.22,2.11
1.86,2.24,9.19,4.91,1.74
2.38,1.64,9.44,4.19,1.75
1.87,1.63,9.87,3.21,1.65
2.37,2.11,8.39,4.25,1.7
2.99,1.65,8.35,4.42,1.75
2.34,1.62,9.76,4.24,1.69
2.39,2.44,9.49,3.14,1.66
2.07,1.67,9.26,3.14,1.7
2.18,1.67,8.82,3.69,1.59
1.96,2.29,8.86,3.41,2.17
1.86,1.67,13.81,3.91,1.69
2.17,1.64,9.07,5.55,1.68
1.95,2.22,14.45,4.02,2.89
1.88,1.98,13.76,4.22,1.67
1.92,1.63,8.59,4.06,1.66
