P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
9.53,5.08,15.34,5.88,5.49
8.89,5.5,15.74,5.93,5.81
8.57,5.97,15.11,5.84,5.1
8.72,5.84,16.05,5.89,4.43
9.26,5.53,16.14,5.9,4.39
8.91,5.12,15.9,5.91,4.42
8.4,5.12,15.32,5.88,4.4
8.33,5.03,14.51,5.85,4.46
8.32,5.01,14.78,5.95,5.2
8.29,5.05,16.02,6.04,5.1
8.55,5.24,14.82,6.43,4.41
8.85,5.17,16.74,6.54,4.34
9.49,5.54,15.18,6.88,4.39
9.73,5.58,16.59,6.4,4.46
9.58,5.12,14.41,6.01,5.53
9.21,5.18,14.71,5.71,5.47
8.91,5.05,14.93,6.0,4.44
8.89,5.05,15.55,5.73,5.4
8.29,5.02,15.59,5.78,4.29
8.23,5.12,15.18,5.73,4.42
8.31,5.32,15.12,5.93,4.45
8.56,5.9,14.96,6.49,5.57
9.17,5.41,15.52,6.69,4.81
10.1,5.08,15.35,6.96,4.4
9.87,5.06,16.16,7.15,4.42
8.78,5.04,15.15,6.72,4.3
8.77,5.06,15.01,6.58,4.33
8.88,5.09,15.11,6.13,4.29
8.71,5.33,14.96,5.94,5.28
9.54,5.4,14.42,5.98,5.69
8.66,5.52,14.73,5.92,4.37
8.49,5.29,15.31,5.8,4.75
8.61,4.9,15.74,5.87,4.34
8.53,5.06,15.99,5.91,4.38
9.31,5.05,15.54,5.82,4.82
9.8,5.03,15.09,5.9,5.22
9.33,5.07,15.89,5.95,4.35
8.79,5.74,15.15,5.97,4.41
9.04,5.94,15.51,6.59,4.61
8.64,5.93,15.17,6.42,4.35
8.27,5.5,16.29,6.6,4.47
8.25,5.09,14.96,7.06,5.57
8.54,5.09,14.26,6.46,4.79
8.51,5.04,14.61,6.21,4.55
8.69,5.31,15.54,5.93,4.42
10.05,5.14,15.05,5.72,4.36
9.85,5.22,14.94,5.78,4.42
9.21,5.83,15.7,6.08,4.45
8.83,6.39,14.79,5.92,4.89
8.64,5.55,15.15,5.91,4.85
9.32,5.11,15.04,5.95,4.39
7.99,4.87,15.61,6.75,4.37
8.03,5.87,15.01,5.94,4.54
8.48,5.07,15.41,5.87,4.59
8.01,4.97,15.04,5.79,4.67
8.01,5.05,15.46,5.92,4.87
9.31,5.14,14.86,5.84,4.38
8.27,6.14,15.4,5.84,4.4
8.75,5.96,13.84,5.89,4.36
8.41,5.91,14.82,5.97,4.37
9.13,4.91,14.18,6.0,4.41
9.42,5.01,14.24,5.98,4.71
9.47,5.1,14.67,6.65,5.06
9.38,5.01,14.54,6.8,5.25
9.43,5.08,14.23,6.76,4.46
8.62,5.39,14.05,6.42,4.45
8.21,5.41,13.93,6.85,4.46
8.32,5.97,14.78,6.35,4.43
8.29,6.11,13.86,5.93,5.11
8.24,5.43,15.08,5.92,5.61
8.26,5.11,14.68,5.92,5.29
9.14,5.53,15.42,5.91,4.52
9.34,5.05,15.66,5.88,4.37
9.22,5.03,15.87,5.89,4.39
9.21,5.55,15.48,5.89,4.66
8.73,5.06,15.4,5.75,4.66
9.08,5.23,15.56,5.77,5.21
9.14,5.53,15.46,6.95,4.93
8.66,5.54,15.31,6.52,4.39
8.26,5.08,15.66,6.56,4.35
8.21,5.13,15.38,5.88,4.38
9.37,5.07,18.35,5.55,4.77
9.83,5.27,15.15,5.52,5.04
9.23,5.07,15.48,5.73,5.59
9.56,5.24,15.37,5.67,4.95
9.2,5.53,15.84,5.77,4.44
8.55,5.79,14.97,5.76,4.37
8.19,5.85,16.19,5.96,4.32
8.19,7.69,14.69,6.4,4.43
8.32,5.6,15.05,7.09,5.08
8.27,5.08,14.59,6.65,4.33
8.53,5.06,14.84,7.51,4.62
9.13,5.02,14.52,7.38,4.44
9.67,5.03,15.06,7.18,4.36
9.26,5.17,15.45,7.38,4.37
9.09,6.46,15.58,6.88,4.56
9.17,6.1,15.66,6.83,5.03
9.53,6.69,15.75,6.49,4.16
9.29,6.5,15.67,5.98,4.21
8.5,5.1,15.49,5.96,4.36
8.38,5.2,15.33,5.91,4.42
8.52,5.06,16.19,5.93,5.08
7.99,5.07,15.93,6.21,4.83
8.38,5.04,14.78,5.88,4.37
9.08,5.06,14.56,5.92,4.33
8.78,5.04,14.85,5.86,4.39
9.44,6.07,13.79,5.94,4.43
8.68,6.52,14.38,5.88,4.45
8.37,5.76,13.97,5.86,5.11
9.13,5.08,14.04,5.92,5.78
8.31,5.09,14.53,5.88,4.43
8.93,5.01,14.97,6.0,4.4
8.84,5.09,14.89,6.0,4.44
7.91,5.1,14.7,6.1,4.36
7.97,5.11,15.0,6.83,4.44
8.2,5.15,16.24,6.8,5.21
8.19,5.61,15.32,6.71,5.42
8.19,5.57,15.55,6.73,4.4
8.2,5.61,15.6,7.05,4.34
8.24,5.07,15.63,7.34,4.79
8.2,5.05,15.42,6.72,4.35
8.36,5.13,14.78,6.32,4.55
8.52,5.07,15.25,6.28,5.52
9.47,5.09,16.13,5.91,4.84
9.01,5.18,15.52,5.97,4.4
9.41,5.56,15.16,5.75,4.36
9.19,6.07,14.5,5.86,4.41
9.29,5.66,15.66,5.85,4.36
8.76,5.08,14.92,5.87,4.46
8.46,5.2,15.12,5.93,5.11
8.18,5.14,14.4,5.79,4.78
8.26,4.91,15.3,7.22,4.55
8.27,4.9,14.56,5.89,4.37
8.3,5.27,15.07,6.5,4.33
9.48,5.94,15.54,6.47,4.4
9.44,6.33,15.01,6.35,4.91
8.91,5.46,15.39,6.09,5.42
8.95,5.06,15.46,5.69,4.4
9.13,4.97,15.5,5.68,4.27
9.14,5.02,14.79,5.73,4.21
9.23,5.04,15.59,5.68,4.32
9.24,5.16,15.46,5.73,5.67
8.3,5.84,14.78,6.14,4.87
8.35,5.96,13.47,6.6,4.38
8.29,5.56,14.18,6.54,4.36
8.29,4.96,14.01,6.06,4.37
8.78,4.9,14.47,5.73,4.52
8.85,4.88,14.67,5.66,4.55
8.65,4.83,14.45,5.7,5.48
9.18,5.87,15.24,5.67,5.24
9.15,5.98,14.87,5.7,4.41
8.93,5.1,14.81,5.73,4.45
8.98,4.93,14.88,5.91,4.27
8.99,4.88,14.22,6.87,4.29
8.86,4.86,14.98,6.55,4.29
9.3,5.0,14.95,6.56,4.97
8.31,5.69,16.33,6.13,4.38
8.16,5.65,14.77,8.67,4.4
8.23,4.96,15.04,6.52,4.68
8.31,4.91,16.39,5.88,4.4
8.24,5.11,15.5,5.89,4.43
8.26,5.07,15.27,6.34,4.89
8.83,6.72,15.3,5.91,5.2
8.52,4.9,15.54,5.93,4.43
8.8,4.87,15.93,5.85,4.26
8.42,5.48,15.59,5.89,4.27
8.76,5.72,15.08,5.82,4.23
8.76,5.47,15.87,6.37,4.66
8.88,5.49,15.08,6.05,4.69
8.7,4.96,15.82,5.98,4.64
8.65,4.98,14.93,5.91,4.47
9.37,4.86,14.8,6.0,4.25
8.83,4.89,15.4,6.05,4.28
8.28,5.3,15.45,6.43,4.36
8.48,5.87,15.43,6.43,4.89
8.31,5.3,14.96,6.37,5.17
8.31,4.85,15.84,7.25,4.29
8.28,4.96,15.43,6.57,4.37
9.02,4.86,15.41,7.18,4.39
10.17,4.91,15.28,6.84,4.37
9.38,4.97,15.42,6.64,4.52
8.97,5.76,15.68,6.41,5.16
8.83,5.83,15.39,5.84,6.0
9.3,4.98,14.99,5.93,4.97
8.88,5.08,15.86,6.29,4.36
8.46,5.04,14.99,5.74,4.39
8.24,5.06,14.31,5.57,4.35
8.26,5.06,14.09,5.69,4.44
8.09,5.2,14.06,6.41,5.25
9.28,5.82,14.55,5.87,4.83
9.83,5.59,14.22,5.94,4.49
9.43,5.66,14.61,5.93,4.4
9.55,5.1,14.48,5.95,4.33
9.32,5.07,14.37,6.08,4.37
9.13,5.07,14.74,6.25,4.62
8.37,5.04,15.13,6.65,5.39
8.6,5.12,15.78,6.66,5.32
8.82,5.78,14.86,6.29,4.41
8.8,6.12,15.57,6.05,4.45
8.67,5.6,14.69,5.63,4.36
8.26,4.95,15.06,5.73,4.33
8.01,4.94,14.91,5.66,4.4
8.22,4.91,14.93,5.68,4.65
8.6,4.95,14.89,5.98,5.46
8.92,4.86,14.52,5.76,4.38
9.79,5.04,14.87,6.26,4.42
9.01,6.1,14.3,6.42,4.42
9.05,5.86,14.54,6.67,4.39
9.23,4.87,14.4,6.83,4.42
9.1,4.95,14.26,5.74,4.66
8.71,4.98,14.99,5.74,5.18
8.4,4.9,14.66,5.71,5.24
8.24,4.87,15.51,5.68,4.41
8.22,5.61,15.02,6.39,4.45
8.5,6.17,14.95,5.72,4.26
8.24,4.6,15.05,5.97,4.43
8.29,4.79,14.94,6.38,5.12
8.46,4.83,14.92,6.24,4.89
8.08,4.86,14.51,6.9,4.42
7.81,5.95,15.21,6.94,4.39
8.0,5.52,15.22,6.97,4.23
8.71,5.09,15.31,7.13,4.39
8.43,4.83,15.81,6.33,7.11
9.26,4.91,15.66,5.94,4.89
9.11,4.89,16.35,5.9,5.5
8.54,4.98,14.78,5.92,4.46
8.84,5.51,15.04,5.92,4.12
8.74,6.0,14.79,5.94,4.24
8.72,5.38,15.08,5.92,4.52
8.73,4.94,13.81,5.84,5.04
9.1,4.93,13.95,5.82,4.23
8.81,4.91,14.4,5.85,4.26
9.1,4.89,13.88,5.89,4.21
8.95,5.26,14.31,7.22,4.26
8.39,5.78,13.95,6.15,4.62
8.23,5.51,13.98,6.4,4.63
8.2,4.92,14.1,6.29,4.29
8.2,5.02,14.77,6.7,4.27
8.22,4.96,14.71,6.81,4.26
8.26,4.98,14.86,6.58,4.34
8.59,4.88,14.87,7.18,4.74
8.96,4.94,14.65,5.93,4.53
9.37,5.25,15.0,5.85,4.19
8.92,6.0,15.78,5.65,4.21
8.9,5.34,15.13,5.7,4.24
8.95,4.71,15.23,5.7,4.76
8.68,4.9,15.55,5.77,5.6
8.52,4.92,14.99,5.76,4.29
9.02,5.12,14.71,5.67,4.41
8.98,5.11,14.86,5.78,4.45
9.04,5.47,15.8,5.74,4.4
8.41,7.73,15.75,6.66,5.33
8.26,6.3,15.59,6.3,5.25
8.24,6.25,15.36,6.55,4.42
8.45,5.24,15.39,6.28,4.2
8.72,5.07,14.3,5.56,4.2
9.43,5.11,14.97,5.68,4.28
9.08,5.05,15.18,5.68,5.02
9.39,5.26,15.84,6.63,4.76
8.99,5.04,14.8,5.67,4.24
8.82,5.16,16.07,5.69,4.14
9.03,5.2,15.17,5.72,4.35
8.83,5.7,16.2,5.99,4.88
8.95,5.61,15.91,6.69,5.24
9.61,5.4,16.44,6.63,4.99
8.32,4.98,15.48,6.28,4.33
8.23,4.89,15.66,6.18,4.42
8.23,4.9,15.62,5.67,4.39
8.26,4.91,15.9,5.65,4.42
8.25,5.34,13.49,5.52,4.5
8.62,5.78,14.66,5.53,5.09
8.69,5.34,14.51,5.79,4.97
8.98,4.93,14.57,5.86,4.39
9.03,5.09,14.14,6.26,4.47
9.04,5.03,14.03,5.92,4.24
8.79,5.03,14.37,5.55,4.24
9.23,5.1,15.03,5.57,4.82
8.68,6.6,14.49,5.63,5.03
7.9,5.47,14.9,5.68,5.33
7.84,8.68,14.88,5.72,4.29
8.56,5.78,15.11,5.73,4.27
8.25,5.07,15.01,5.99,4.27
8.28,5.08,15.33,6.89,4.21
8.38,5.08,14.47,7.06,4.63
8.61,4.89,14.79,6.56,5.09
8.6,4.74,15.4,6.55,5.24
9.23,5.08,14.64,6.4,4.91
8.56,5.65,14.69,5.71,4.37
8.94,4.77,14.9,5.71,4.32
9.17,4.75,16.13,5.72,4.22
8.99,4.71,15.67,5.71,4.32
8.68,5.4,15.6,5.75,4.77
8.93,5.52,15.56,5.8,4.42
9.26,5.78,15.85,5.67,4.22
8.48,4.92,15.68,5.79,4.28
8.19,4.93,16.28,6.47,4.21
8.22,5.02,15.43,6.72,4.3
8.21,4.87,15.88,6.32,4.88
8.28,5.31,15.38,5.81,4.84
8.25,5.63,15.18,5.67,4.27
8.66,5.25,14.86,5.7,4.82
8.79,4.92,15.77,5.71,4.24
9.24,4.76,15.9,5.7,4.87
8.89,4.89,16.09,5.68,4.87
9.45,4.95,15.65,5.89,4.26
9.32,5.88,15.63,5.89,4.19
9.7,5.93,15.19,6.51,4.27
9.29,5.92,16.04,6.09,4.53
8.23,5.23,15.48,6.88,4.73
8.09,4.95,15.62,6.96,4.24
8.23,4.78,15.55,6.52,4.21
8.26,4.9,15.75,6.77,4.42
8.27,4.9,15.45,6.68,4.95
8.88,5.0,15.39,6.42,4.83
10.76,5.88,15.56,6.33,4.26
9.1,5.85,16.33,5.74,4.3
8.95,5.62,15.47,5.75,4.25
8.78,4.83,15.14,5.68,4.3
8.93,4.87,15.04,5.9,5.09
9.6,4.89,15.31,5.8,4.96
8.71,4.92,14.53,5.69,4.28
8.31,5.51,15.41,5.68,4.28
8.26,5.41,14.95,5.77,4.29
8.3,5.36,15.29,5.86,4.72
8.33,4.79,15.99,6.34,5.09
8.97,4.93,15.49,7.3,5.05
9.12,4.92,15.34,6.04,4.39
8.82,4.9,15.62,6.36,4.42
8.86,5.74,16.29,6.12,4.23
9.39,5.55,15.45,5.54,4.46
8.77,6.03,15.62,5.75,5.1
8.55,5.1,14.98,5.75,4.98
8.18,4.92,14.98,5.67,4.39
8.18,4.92,15.22,5.71,4.21
8.21,4.89,15.55,5.8,4.26
8.3,5.15,15.88,6.15,4.43
8.07,5.92,15.27,6.32,4.72
8.03,6.03,15.32,6.36,4.81
8.08,4.99,15.62,8.8,4.87
8.03,4.91,15.59,6.26,4.24
8.01,4.9,16.07,5.73,4.4
7.67,4.86,16.87,5.38,4.38
7.82,4.95,14.79,5.51,4.63
8.34,6.01,15.18,5.76,5.29
8.68,6.04,15.41,5.69,4.69
9.12,5.26,14.57,5.71,4.37
9.54,5.1,14.98,6.15,4.37
9.22,5.08,14.37,6.06,4.36
9.19,5.09,14.69,6.28,4.42
8.75,5.07,14.0,6.71,5.55
8.7,5.29,13.91,6.83,4.91
8.5,5.93,13.88,5.76,4.39
9.06,5.6,13.91,5.68,4.26
8.43,4.8,14.19,5.75,4.24
9.31,4.82,13.99,5.7,4.39
8.17,5.22,14.03,5.74,5.26
8.18,4.79,14.33,5.68,4.31
8.29,4.87,15.33,5.72,4.17
8.16,5.45,14.99,6.1,4.24
8.33,5.06,15.09,6.58,4.24
8.27,4.79,14.7,6.74,4.78
8.65,4.73,14.8,7.25,5.02
9.04,4.76,15.0,7.15,4.24
9.51,5.4,14.73,6.79,4.33
9.45,5.16,15.0,6.26,4.24
10.16,4.93,14.97,5.7,4.3
8.74,4.95,16.5,5.69,5.48
8.69,4.84,15.36,5.73,5.49
8.97,4.91,16.03,5.68,4.74
8.35,4.92,15.54,5.67,4.26
8.21,6.01,17.0,5.93,4.23
8.25,5.54,15.78,5.91,4.27
8.27,4.78,15.78,6.97,4.9
8.72,4.94,16.03,7.16,5.13
9.59,5.08,15.19,6.79,4.24
9.59,5.02,15.45,6.34,4.21
9.28,5.08,14.53,5.99,4.28
9.73,5.82,14.54,7.26,4.73
9.02,5.76,15.02,5.75,4.87
8.68,5.88,15.57,5.72,4.34
8.04,4.83,14.99,5.72,4.26
8.27,5.67,14.41,5.71,5.75
8.23,4.88,14.6,5.82,4.23
8.35,4.95,14.49,5.76,4.31
8.37,5.1,15.08,5.74,5.44
9.1,5.05,14.87,5.76,4.32
9.78,5.11,15.67,5.87,4.22
8.53,6.15,14.92,6.25,4.32
8.47,6.12,14.51,6.46,4.33
8.97,5.96,14.51,6.57,4.54
8.94,5.64,15.09,6.05,5.34
8.94,5.05,14.39,6.22,5.47
8.72,5.08,14.6,5.75,4.4
8.35,5.08,14.93,5.72,4.41
8.46,5.07,14.72,5.63,4.36
8.23,5.25,14.51,5.74,4.45
