P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
1.68,1.59,7.07,1.97,1.73
1.68,1.63,7.03,2.93,1.75
1.67,1.77,6.93,1.9,1.69
2.0,2.2,7.06,1.97,1.67
1.69,1.54,7.32,1.97,1.67
1.7,2.0,7.06,1.92,2.14
1.83,1.54,6.99,1.91,1.63
1.72,1.52,6.96,1.98,1.7
1.65,2.18,7.17,2.89,2.47
1.91,1.55,7.0,1.96,1.71
2.11,1.63,7.01,1.87,1.67
1.67,2.16,7.01,1.93,1.88
1.65,1.55,7.06,2.71,1.65
1.78,1.53,7.73,1.96,1.59
1.73,1.86,7.92,1.9,1.7
1.7,1.62,8.55,2.22,1.73
2.07,1.56,8.53,2.01,1.72
1.69,1.59,8.87,1.94,1.67
1.71,1.63,8.35,2.07,2.72
1.72,1.68,8.26,3.12,1.62
1.76,1.66,8.31,2.0,1.56
1.69,1.75,7.81,1.89,2.6
1.74,1.56,7.2,1.97,1.61
2.06,1.63,7.22,2.27,1.63
1.7,2.04,7.07,1.96,2.48
1.74,1.61,7.04,1.92,1.69
1.97,1.67,6.94,2.98,1.62
1.69,2.4,7.62,1.91,1.99
1.73,1.53,7.02,1.96,1.63
2.6,1.57,7.02,1.97,1.65
1.72,2.53,6.98,1.93,1.75
1.72,1.51,7.08,1.93,1.59
1.79,1.52,7.0,1.95,1.65
1.76,2.78,7.02,3.28,1.88
1.69,1.51,6.95,1.97,1.61
1.75,1.61,7.13,1.89,1.57
1.8,2.23,7.06,1.97,2.5
1.71,1.58,7.16,3.2,1.59
1.76,1.62,7.44,1.87,1.68
2.07,2.13,7.83,1.89,2.52
1.67,1.63,7.91,3.49,1.61
1.7,1.65,8.47,1.87,1.64
2.83,1.77,8.66,1.82,2.94
1.74,1.65,8.44,2.45,1.6
1.69,1.57,8.11,1.87,1.68
2.27,1.61,8.01,1.92,2.67
1.74,1.52,7.78,2.37,1.66
1.73,1.53,7.74,1.91,1.68
1.87,1.92,8.42,1.92,2.43
1.71,1.6,8.49,2.08,1.66
1.71,1.56,8.26,1.87,3.06
1.79,1.58,8.64,1.9,1.67
1.6,1.61,7.24,2.25,1.58
1.69,1.57,7.34,1.93,1.6
1.82,1.57,7.16,1.94,1.76
1.7,1.62,7.31,2.48,1.59
1.64,1.54,7.18,1.89,1.62
1.84,1.57,7.27,1.9,2.86
1.62,1.54,7.32,2.45,1.59
1.68,1.54,7.83,1.9,1.67
2.17,1.56,7.07,2.02,2.5
1.65,1.51,7.06,1.97,1.58
1.66,1.57,7.47,1.93,1.58
2.25,1.7,7.37,1.97,2.77
2.01,1.63,6.98,1.93,1.59
1.68,1.56,7.03,1.93,1.64
2.25,2.04,7.01,1.88,1.91
1.65,1.6,7.11,1.93,1.91
1.66,1.52,7.02,2.16,1.62
2.39,1.67,6.95,1.9,1.66
1.66,1.54,7.03,1.91,2.22
1.69,1.58,7.07,2.94,1.62
1.78,1.55,7.0,1.83,1.63
1.62,1.61,7.05,1.89,2.29
1.65,1.53,7.8,2.82,1.58
1.67,1.62,7.78,1.91,1.62
1.67,1.63,8.22,1.96,2.64
1.67,1.57,8.2,2.92,1.59
2.53,1.6,8.36,1.87,1.69
1.65,1.69,8.41,1.84,2.33
1.68,1.51,8.26,2.46,1.58
2.17,1.6,8.18,1.9,1.65
1.66,1.65,8.21,1.92,1.77
1.67,1.57,8.09,2.06,1.66
1.93,1.69,8.02,1.87,1.62
1.73,1.5,8.1,1.88,1.69
1.69,1.51,7.16,1.93,1.62
1.68,1.55,7.11,2.31,1.7
1.62,1.61,7.03,1.9,1.7
1.67,1.56,7.03,1.91,1.59
1.75,1.81,6.96,2.48,1.74
1.58,1.5,7.02,1.8,1.7
1.7,1.57,7.04,1.95,1.57
1.84,2.3,7.05,3.0,1.7
1.74,1.55,6.93,1.84,1.66
1.71,1.58,7.17,1.83,1.65
1.69,1.82,7.11,2.68,1.67
1.65,1.55,7.22,2.31,1.68
1.61,1.59,8.22,1.85,1.6
1.7,1.59,8.1,2.1,1.72
1.72,1.56,8.38,1.98,1.63
1.66,1.91,8.41,1.89,1.61
1.71,1.68,8.15,1.92,1.7
1.68,1.57,8.19,1.97,1.62
1.65,2.48,8.18,1.9,1.55
1.7,1.5,8.34,1.89,1.63
2.19,1.55,7.61,4.54,2.16
1.64,2.31,7.74,1.89,1.68
1.65,1.54,8.02,1.93,1.63
2.29,1.6,7.5,2.32,1.77
1.64,2.5,7.38,1.93,1.66
1.66,1.5,8.01,1.91,1.65
2.32,1.58,7.9,1.93,1.79
1.65,2.01,8.03,2.8,1.67
1.65,1.52,7.94,1.88,1.65
2.74,1.56,7.42,1.93,1.68
1.66,2.08,8.33,2.86,1.64
1.66,1.57,7.52,1.89,1.64
2.94,1.5,8.12,1.84,1.72
1.63,2.29,7.28,2.46,1.62
1.71,1.63,7.96,1.91,1.6
2.81,1.54,7.76,1.9,1.81
1.6,1.74,8.07,2.15,1.57
1.67,1.54,8.35,1.96,1.63
2.64,1.57,8.13,1.85,1.71
1.63,1.78,7.59,1.96,1.56
1.65,1.5,8.07,2.73,1.61
1.76,1.51,7.66,1.86,1.66
1.62,1.61,8.16,1.91,1.59
1.67,1.86,7.62,2.78,1.61
1.81,1.5,7.69,1.87,1.77
1.74,1.56,7.52,1.91,1.62
1.65,2.11,7.69,2.89,1.62
1.72,1.53,7.18,1.91,1.65
1.66,1.57,7.19,1.94,1.66
1.64,1.89,7.12,2.41,1.59
1.71,1.55,7.18,1.84,1.66
2.53,1.53,7.95,1.89,1.61
1.67,1.63,7.13,2.7,1.54
1.68,1.6,6.85,1.94,1.68
2.04,1.56,6.83,1.9,1.66
1.65,1.98,6.77,3.28,1.59
1.71,1.53,6.94,1.81,1.72
2.31,1.56,7.41,1.9,1.72
1.66,2.42,7.55,2.61,1.6
1.65,1.53,7.43,1.9,1.65
1.92,1.57,7.49,1.85,1.76
1.62,2.65,7.81,2.18,1.56
1.61,1.55,8.1,1.94,1.65
1.73,1.57,8.34,1.83,1.69
1.63,2.09,8.16,1.94,1.62
1.66,1.49,8.15,2.5,1.63
1.77,1.58,8.66,1.88,1.68
1.61,2.09,7.76,1.82,1.61
2.21,1.81,7.81,2.75,1.67
1.85,1.59,8.99,1.85,1.99
1.82,2.42,7.19,1.9,1.6
1.61,1.65,7.0,2.88,1.61
1.74,1.57,6.99,1.86,2.83
1.57,2.17,6.99,1.9,1.64
1.59,1.51,7.0,1.93,1.66
2.27,1.59,7.45,1.95,2.26
1.6,1.74,7.05,1.88,1.61
1.68,1.53,6.99,1.93,1.66
2.69,1.55,7.13,2.32,2.29
1.73,1.87,7.6,1.96,1.57
1.68,1.55,7.79,1.91,1.64
2.21,1.56,8.23,2.8,2.27
1.64,1.65,7.93,1.88,1.61
1.67,1.55,7.33,1.89,1.65
2.45,1.52,7.88,1.97,1.69
1.64,1.68,7.29,1.86,1.62
1.67,1.55,7.7,1.91,1.74
1.68,1.58,7.16,1.92,1.62
1.82,1.75,7.26,2.56,1.58
1.64,1.57,6.84,1.84,1.75
1.69,1.59,7.47,1.83,1.67
2.19,1.62,8.05,2.31,1.61
1.59,1.55,8.28,1.86,1.75
1.66,1.51,8.89,1.89,1.9
2.08,1.51,9.0,2.77,1.57
1.66,1.54,8.48,1.84,1.64
1.69,1.61,8.16,1.88,2.58
1.9,1.6,8.03,3.23,1.59
1.73,1.57,7.98,1.87,1.67
1.68,2.15,8.23,1.91,2.82
1.99,1.54,8.43,2.02,1.58
1.77,1.81,8.08,2.02,1.6
1.68,2.0,8.55,1.85,2.44
1.7,1.53,7.94,1.92,1.65
1.97,1.55,7.3,2.02,1.67
1.63,1.62,7.16,1.85,2.39
1.68,1.51,6.95,1.94,1.68
2.04,1.55,6.95,2.81,1.64
1.65,1.6,7.03,1.86,1.75
1.72,1.51,7.04,1.95,1.65
1.75,1.56,7.32,2.67,1.59
1.65,1.6,6.93,1.9,1.63
1.69,1.57,7.06,1.9,1.72
1.71,1.62,6.94,2.21,1.6
1.67,1.54,7.08,1.95,1.65
1.67,1.51,6.99,1.88,1.68
1.68,1.59,7.19,2.0,1.61
1.67,1.63,6.82,1.99,1.78
1.66,1.55,7.04,1.84,1.71
2.05,1.52,6.83,1.91,1.66
1.64,2.27,6.76,1.82,1.65
1.61,1.57,7.01,1.87,2.4
2.2,1.57,7.01,1.9,1.6
1.7,2.31,7.29,2.6,1.69
1.67,1.52,7.85,1.88,2.15
1.99,1.53,7.72,1.97,1.63
1.64,1.58,7.7,2.55,2.19
1.66,1.56,8.17,1.91,2.59
2.51,1.61,7.4,1.9,1.59
1.68,1.59,7.85,3.02,1.64
1.69,1.56,8.06,1.86,2.13
1.68,1.58,8.31,2.01,1.54
2.58,1.73,8.24,2.35,1.61
1.64,1.5,8.72,2.13,1.79
1.67,1.64,8.11,1.95,1.57
2.15,1.62,7.9,2.17,1.61
1.65,1.58,8.38,2.27,1.71
1.68,1.58,7.79,1.94,1.62
3.38,1.58,8.21,1.89,1.65
1.67,1.57,9.41,2.2,1.79
1.7,1.61,8.04,1.88,1.61
2.62,1.6,7.73,1.91,1.65
1.59,1.53,7.59,2.22,1.77
1.65,1.58,7.74,1.99,2.18
2.38,1.57,7.7,1.9,1.63
1.64,1.59,7.81,2.52,2.81
1.65,1.81,7.53,1.89,1.64
2.54,1.59,7.66,1.9,1.57
1.65,1.56,7.85,2.62,2.71
1.66,1.84,8.1,1.9,1.7
2.41,1.55,8.51,1.92,1.65
1.64,1.56,8.11,2.84,2.32
1.7,1.98,7.66,1.92,2.28
1.96,1.51,8.4,1.85,1.64
1.67,1.56,8.62,2.13,1.77
1.66,1.96,8.45,1.86,1.6
1.71,1.57,7.82,1.92,1.61
1.6,1.59,8.26,1.9,1.75
1.75,2.31,8.74,2.36,1.67
1.61,1.58,8.12,1.81,1.63
1.63,1.56,8.1,1.88,1.7
1.79,2.44,8.03,2.61,1.65
1.73,1.52,8.0,1.86,1.62
1.67,1.57,7.86,1.82,1.67
1.79,2.78,8.14,3.06,1.98
1.67,1.56,7.8,1.89,1.59
1.63,1.63,7.46,1.88,1.67
1.81,2.41,7.12,1.97,1.66
1.76,1.56,7.08,1.96,1.57
1.67,1.52,7.07,1.91,1.64
1.95,1.66,7.07,1.91,1.71
1.64,1.6,7.02,3.0,1.61
1.64,1.59,6.84,1.94,1.7
2.67,1.59,7.06,1.93,1.66
1.64,1.66,7.02,2.3,1.63
1.66,1.51,7.09,1.89,1.72
2.56,1.62,7.1,1.88,1.57
1.64,1.57,7.05,1.92,1.55
1.67,1.51,6.98,2.35,2.08
2.5,2.76,7.01,1.86,1.69
1.64,1.49,7.02,1.9,1.66
1.67,1.53,6.72,2.74,2.46
2.99,1.72,6.73,1.92,1.62
1.76,1.48,7.36,1.92,1.62
1.69,1.54,7.05,3.06,2.38
1.94,1.84,7.75,1.97,1.62
1.71,1.55,7.73,1.93,1.62
1.63,1.57,8.21,2.04,2.3
2.3,1.57,8.33,1.92,1.57
1.61,1.49,8.43,1.88,1.67
1.65,1.68,8.77,1.96,2.2
2.63,1.53,8.96,2.02,1.6
1.65,1.51,8.23,1.83,1.61
1.67,1.8,7.37,1.89,2.33
1.67,1.49,7.06,1.95,1.61
2.56,1.53,7.07,1.98,1.62
1.72,1.68,7.0,1.9,2.3
1.67,1.56,6.93,1.85,1.53
2.88,1.53,6.7,2.79,1.64
1.65,1.57,6.52,1.92,2.22
1.66,1.52,6.72,1.85,1.58
2.76,1.62,6.78,2.14,1.74
1.66,1.59,7.09,2.33,2.1
1.62,1.5,7.7,1.89,1.56
2.44,1.59,7.19,1.92,1.66
1.64,2.25,9.69,2.9,2.19
1.69,1.48,6.51,1.89,1.65
2.4,1.59,6.92,1.85,1.62
1.59,1.64,7.22,2.74,1.99
1.67,1.5,7.45,1.85,1.61
2.11,1.6,8.24,1.91,1.64
1.64,1.59,7.66,2.85,2.6
1.77,1.52,7.83,1.89,1.68
2.35,1.61,7.46,1.91,1.63
1.66,1.53,7.66,2.67,2.72
1.69,1.58,7.9,1.88,1.62
1.86,2.02,7.1,1.9,1.64
1.8,1.54,7.04,2.72,2.35
1.66,1.56,6.92,1.85,1.64
2.0,2.3,6.99,1.89,1.62
1.58,1.52,7.01,2.82,2.88
1.66,1.6,6.98,1.87,1.68
2.01,2.14,7.08,1.9,1.68
1.66,1.52,7.0,2.13,2.52
1.66,1.65,6.84,1.82,1.64
2.69,1.65,6.79,1.85,1.63
1.68,1.51,6.88,2.42,2.39
1.65,1.54,6.89,1.81,1.63
1.82,1.81,8.1,1.84,1.67
1.71,1.6,6.89,2.57,2.19
1.65,1.52,6.8,1.83,1.65
1.7,1.93,6.78,1.82,1.67
1.66,1.47,7.0,2.52,2.08
1.6,1.48,7.07,1.87,1.64
1.71,2.16,7.9,1.92,1.62
1.65,1.49,7.18,2.11,1.81
1.59,1.52,7.03,1.95,1.6
1.96,2.01,7.59,1.89,1.64
1.55,1.47,7.53,2.15,1.94
1.68,1.52,8.12,1.88,1.67
1.79,1.5,8.15,1.89,1.59
1.6,1.52,8.25,2.4,1.84
1.6,1.58,8.36,1.88,1.62
2.06,2.12,8.06,1.91,1.63
1.59,1.54,8.28,3.53,2.29
1.63,1.54,8.34,1.83,1.6
2.12,1.82,8.5,1.9,1.66
1.67,1.54,7.79,2.57,2.5
1.65,1.54,8.29,1.9,1.59
1.88,1.78,7.85,1.9,1.59
1.64,1.55,7.86,2.31,2.28
1.66,1.57,8.69,1.9,1.59
2.76,1.53,7.85,1.92,1.86
1.66,1.58,7.45,1.97,2.05
1.67,1.61,7.29,2.47,1.68
2.42,1.6,7.75,1.89,1.58
2.25,1.56,7.18,1.89,1.86
1.65,2.02,7.54,2.21,1.65
2.65,1.53,8.14,1.87,1.63
1.65,1.52,7.0,2.0,1.67
1.66,2.72,7.48,2.6,1.82
2.79,1.52,7.26,1.83,1.59
1.69,1.55,7.27,1.92,1.61
1.66,2.71,7.52,2.68,1.64
2.56,1.54,7.4,1.88,1.53
1.66,1.82,7.24,1.92,1.8
1.65,2.14,7.08,1.92,1.5
2.62,1.53,6.77,2.05,1.57
1.62,1.57,7.45,1.9,1.97
1.74,1.78,8.17,1.9,1.58
2.48,1.56,7.64,3.19,1.56
1.6,1.68,7.82,1.89,2.41
1.68,2.36,7.8,1.9,1.62
1.99,1.51,7.52,3.08,1.61
1.65,1.61,7.49,1.91,2.6
1.65,1.58,7.4,1.84,1.59
2.13,1.6,7.66,2.37,1.58
1.6,1.58,7.66,1.95,2.08
1.69,1.53,7.87,1.85,1.59
1.97,1.56,7.61,1.92,1.56
1.67,1.65,7.71,1.81,2.06
1.67,1.55,8.1,1.88,1.63
1.83,1.56,8.31,1.99,1.62
1.61,2.27,8.0,1.95,2.54
1.62,1.54,8.21,1.96,1.61
1.69,1.56,8.12,1.89,1.56
1.64,1.59,8.23,2.01,2.5
1.67,1.56,8.53,1.83,1.61
1.75,1.58,8.24,1.95,1.59
1.7,2.36,8.12,2.53,2.16
1.6,1.5,8.08,1.94,1.6
1.68,1.59,7.95,1.94,1.65
1.69,2.31,8.0,3.02,2.38
1.64,1.59,7.8,1.92,1.59
1.71,1.54,7.78,1.89,1.67
1.76,2.34,7.96,2.17,2.25
1.58,1.53,8.12,1.88,1.6
1.84,1.7,7.41,1.87,1.62
1.65,2.14,7.83,2.99,2.6
1.6,1.53,8.03,2.33,1.74
1.73,1.52,7.77,1.87,1.67
1.57,2.34,7.68,1.89,1.82
1.66,1.49,7.67,2.69,1.81
1.83,1.56,7.91,1.95,1.74
1.73,2.29,8.39,1.91,1.69
1.65,1.61,7.59,2.08,1.96
1.75,1.56,8.07,1.89,1.76
1.68,4.62,8.39,4.26,1.71
1.68,1.53,8.41,1.92,2.33
1.79,1.57,8.09,2.54,1.7
1.75,2.39,7.76,1.93,1.72
1.67,1.49,8.43,1.87,2.23
2.18,1.56,7.61,2.69,1.71
1.6,2.2,7.21,1.88,1.82
1.67,1.5,7.71,1.88,1.73
2.47,1.51,8.47,2.19,1.84
1.64,1.69,7.47,1.92,1.67
1.72,1.55,8.07,1.98,1.68
2.62,1.6,7.2,1.99,2.13
1.75,1.65,7.09,1.96,1.66
1.69,1.57,7.38,1.89,1.62
2.3,1.62,7.66,2.17,2.73
1.63,1.61,7.56,1.97,1.55
1.66,1.56,7.53,1.89,1.64
2.5,1.58,9.41,1.94,2.31
1.67,1.61,7.52,1.87,1.64
1.67,1.54,7.53,1.98,1.6
2.42,1.64,7.81,1.99,1.69
1.62,1.6,8.45,2.12,1.66
1.67,1.46,7.82,1.86,1.62
2.4,1.7,9.73,1.93,2.21
1.55,1.55,7.18,2.01,2.26
1.62,1.51,7.06,1.85,1.62
2.14,1.55,6.89,1.91,1.62
1.62,1.47,6.96,2.34,2.31
1.69,1.52,6.9,2.23,1.6
1.67,1.59,7.47,1.88,1.65
1.78,1.56,6.76,2.37,2.25
1.63,1.55,7.2,1.89,1.61
1.72,1.59,6.78,1.93,1.95
1.6,1.62,6.74,2.0,2.4
