P-384_Time_ms,P-384_Bytes_Total,x448_Time_ms,x448_Bytes_Total,p384_mlkem768_Time_ms,p384_mlkem768_Bytes_Total,x448_mlkem768_Time_ms,x448_mlkem768_Bytes_Total,mlkem768_Time_ms,mlkem768_Bytes_Total
8.85,0,6.61,0,15.49,0,5.67,0,4.44,0
8.65,0,6.3,0,16.04,0,5.74,0,4.26,0
8.61,0,6.29,0,15.27,0,5.68,0,4.34,0
8.28,0,6.0,0,16.09,0,5.98,0,4.25,0
8.58,0,5.62,0,15.26,0,6.78,0,4.49,0
8.3,0,5.12,0,14.8,0,6.39,0,5.2,0
8.47,0,5.07,0,15.3,0,7.58,0,4.26,0
8.58,0,5.08,0,15.03,0,6.94,0,4.46,0
8.54,0,5.1,0,14.5,0,6.02,0,4.22,0
8.19,0,5.06,0,14.84,0,5.72,0,4.25,0
8.68,0,5.27,0,16.37,0,5.75,0,4.59,0
8.21,0,5.4,0,14.59,0,5.65,0,5.13,0
9.45,0,6.33,0,14.91,0,5.88,0,4.29,0
9.42,0,5.58,0,14.57,0,5.86,0,4.25,0
8.93,0,5.16,0,15.18,0,5.96,0,4.23,0
8.07,0,5.28,0,14.56,0,6.08,0,4.68,0
8.35,0,4.9,0,14.99,0,6.73,0,4.99,0
8.0,0,4.92,0,14.32,0,6.34,0,4.35,0
9.17,0,5.08,0,16.58,0,6.88,0,4.8,0
8.26,0,5.18,0,13.66,0,7.16,0,4.25,0
8.27,0,5.64,0,15.09,0,6.4,0,4.27,0
8.4,0,5.58,0,14.33,0,6.64,0,4.38,0
8.48,0,5.81,0,18.21,0,6.36,0,4.55,0
9.21,0,6.2,0,15.59,0,6.1,0,4.75,0
9.06,0,5.84,0,15.77,0,5.71,0,4.91,0
8.94,0,5.43,0,16.47,0,5.71,0,4.36,0
8.52,0,5.53,0,16.8,0,5.63,0,4.41,0
8.36,0,5.13,0,15.98,0,5.67,0,4.25,0
8.05,0,5.01,0,15.11,0,5.72,0,4.44,0
