P-521_Time_ms,P-521_Bytes_Total,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,mlkem1024_Time_ms,mlkem1024_Bytes_Total
4.89,0,18.7,0,3.19,0
5.09,0,11.97,0,3.17,0
4.91,0,1037.33,0,3.47,0
5.24,0,11.78,0,3.21,0
6.35,0,11.89,0,4.51,0
5.25,0,11.99,0,3.1,0
7.06,0,11.78,0,3.48,0
5.19,0,13.18,0,3.62,0
7.71,0,11.88,0,3.13,0
5.03,0,12.23,0,3.75,0
5.02,0,12.12,0,3.14,0
5.19,0,1013.53,0,4.03,0
7.14,0,18.19,0,3.13,0
5.15,0,12.31,0,3.15,0
5.07,0,1019.79,0,3.15,0
5.42,0,11.84,0,3.2,0
5.11,0,12.04,0,3.16,0
4.91,0,11.88,0,1027.22,0
5.13,0,11.84,0,3.14,0
3003.73,0,11.91,0,3.98,0
5.09,0,12.32,0,3.17,0
1004.63,0,11.84,0,3.88,0
7.05,0,12.32,0,3.76,0
5.02,0,11.77,0,3.56,0
1004.7,0,15.34,0,3.81,0
4.96,0,1013.07,0,3.13,0
5.01,0,11.9,0,1013.08,0
5.02,0,12.15,0,3.65,0
7.25,0,18.31,0,4.43,0
1004.8,0,12.11,0,3.26,0
4.94,0,12.02,0,3.58,0
5.63,0,12.21,0,3.15,0
4.94,0,11.79,0,4.02,0
5.32,0,18.57,0,1007.31,0
5.03,0,12.04,0,3.22,0
4.97,0,12.43,0,4.44,0
4.9,0,11.9,0,3.22,0
7.9,0,12.36,0,3.11,0
6.25,0,1035.57,0,3.1,0
6.17,0,11.93,0,3.88,0
5.01,0,11.95,0,4.39,0
4.89,0,12.29,0,4.12,0
5.3,0,18.28,0,3.15,0
4.9,0,12.42,0,3.22,0
5.89,0,11.95,0,3.59,0
4.97,0,12.56,0,3.05,0
6.64,0,1021.87,0,1007.79,0
1005.48,0,11.7,0,3.15,0
5.34,0,12.5,0,3.96,0
6.25,0,12.21,0,3.06,0
5.72,0,18.94,0,3.1,0
1006.7,0,1013.14,0,3.07,0
7.03,0,11.87,0,3.08,0
5.59,0,12.73,0,4.5,0
5.25,0,11.89,0,1030.08,0
5.6,0,12.15,0,3.07,0
7.0,0,18.3,0,3.06,0
4.98,0,17.48,0,3.12,0
1004.59,0,14.42,0,3.67,0
7.02,0,1016.06,0,3.2,0
7.02,0,12.33,0,3.29,0
5.12,0,12.68,0,3.54,0
4.95,0,13.4,0,3.27,0
4.94,0,1020.81,0,4.02,0
5.13,0,11.85,0,4.45,0
4.97,0,1019.32,0,3.7,0
4.89,0,14.22,0,3.55,0
4.9,0,15.21,0,1009.41,0
7.2,0,14.34,0,3.17,0
5.18,0,11.98,0,3.16,0
5.07,0,11.9,0,3.17,0
1004.55,0,1025.66,0,3.6,0
4.96,0,12.02,0,3.46,0
4.96,0,11.82,0,3.2,0
5.36,0,12.46,0,3.12,0
7.0,0,12.01,0,3.04,0
1006.56,0,18.15,0,4.68,0
4.98,0,11.77,0,3.14,0
4.98,0,12.12,0,1013.01,0
7.05,0,16.25,0,3.56,0
5.39,0,1018.11,0,3.6,0
5.03,0,13.47,0,3.14,0
5.09,0,13.11,0,4.43,0
7.08,0,18.22,0,3.55,0
4.99,0,12.56,0,3.19,0
4.96,0,12.1,0,4.49,0
4.96,0,11.89,0,3.08,0
7.44,0,13.95,0,3.15,0
4.94,0,12.47,0,3.07,0
1004.11,0,1011.66,0,4.65,0
7.0,0,11.86,0,3.15,0
4.92,0,18.64,0,3.6,0
5.55,0,11.95,0,4.98,0
6.98,0,1036.95,0,3.53,0
4.96,0,1011.77,0,4.53,0
5.0,0,12.34,0,3.16,0
5.11,0,1013.04,0,3.11,0
7.05,0,11.88,0,4.56,0
1004.51,0,18.56,0,3.72,0
5.06,0,11.89,0,3.53,0
4.94,0,18.71,0,3.64,0
5.29,0,12.22,0,3.15,0
5.01,0,11.99,0,3.41,0
5.14,0,18.47,0,4.48,0
4.9,0,12.31,0,3.98,0
1004.71,0,12.38,0,3.11,0
4.9,0,11.81,0,3.14,0
6.41,0,12.22,0,3.12,0
1004.62,0,12.09,0,1002.85,0
5.0,0,11.92,0,3.09,0
7.0,0,11.95,0,5.61,0
5.19,0,11.88,0,3.07,0
4.99,0,11.97,0,3.46,0
4.98,0,11.89,0,3.16,0
7.24,0,12.16,0,3.13,0
4.97,0,1030.09,0,1007.87,0
5.22,0,11.85,0,1009.43,0
4.96,0,18.46,0,3.15,0
5.28,0,18.7,0,4.11,0
5.04,0,11.88,0,4.45,0
5.16,0,12.16,0,3.49,0
4.93,0,11.82,0,3.4,0
1004.61,0,1027.44,0,3.33,0
4.93,0,11.83,0,1008.58,0
5.29,0,11.88,0,3.08,0
4.94,0,11.88,0,3.61,0
5.15,0,11.92,0,3.61,0
5.1,0,12.18,0,3.12,0
5.01,0,11.78,0,4.59,0
5.25,0,12.11,0,1008.53,0
4.96,0,1013.12,0,3.06,0
5.37,0,11.81,0,3.21,0
4.96,0,1013.04,0,1009.53,0
5.39,0,12.06,0,3.1,0
1004.54,0,18.17,0,3.65,0
6.53,0,18.31,0,3.13,0
1004.53,0,1014.16,0,3.95,0
5.21,0,1023.12,0,1008.32,0
7.11,0,13.95,0,1008.28,0
4.89,0,12.34,0,3.38,0
4.87,0,11.95,0,3.21,0
6.12,0,14.51,0,3.42,0
4.97,0,1013.12,0,3.13,0
5.36,0,11.81,0,1008.52,0
7.02,0,11.89,0,4.46,0
7.02,0,18.83,0,3.17,0
5.59,0,12.32,0,3.19,0
6.97,0,12.42,0,3.15,0
4.9,0,12.47,0,3.05,0
7.17,0,12.45,0,4.9,0
5.19,0,1013.79,0,4.43,0
4.93,0,11.85,0,3.42,0
5.0,0,13.87,0,3.16,0
5.0,0,12.34,0,4.47,0
4.86,0,14.54,0,1008.63,0
5.14,0,12.18,0,3.17,0
6.99,0,18.44,0,3.12,0
6.78,0,11.8,0,3.15,0
5.01,0,11.91,0,3.21,0
4.95,0,11.83,0,3.16,0
4.94,0,14.62,0,3.2,0
5.5,0,1012.86,0,3.64,0
5.03,0,1019.28,0,3.13,0
1004.86,0,14.57,0,3.08,0
1004.65,0,1012.93,0,3.18,0
5.0,0,11.97,0,4.45,0
6.21,0,18.48,0,3.14,0
6.44,0,18.59,0,3.16,0
5.04,0,1025.87,0,3.15,0
1006.51,0,11.97,0,3.15,0
6.17,0,13.35,0,3.47,0
4.94,0,12.12,0,3.12,0
5.13,0,12.5,0,3.59,0
1005.52,0,11.96,0,3.08,0
5.04,0,12.43,0,3.14,0
7.01,0,13.34,0,3.19,0
