P-521_Time_ms,P-521_Bytes_Total,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,mlkem1024_Time_ms,mlkem1024_Bytes_Total
19.96,0,24.02,0,8.68,0
17.23,0,24.82,0,8.65,0
16.7,0,24.73,0,8.59,0
17.49,0,1055.93,0,8.55,0
17.5,0,26.05,0,9.52,0
16.77,0,25.99,0,8.8,0
17.05,0,24.82,0,8.2,0
17.4,0,24.16,0,8.8,0
17.14,0,24.29,0,9.77,0
17.18,0,23.95,0,8.36,0
16.05,0,24.04,0,8.06,0
16.37,0,23.38,0,8.15,0
16.09,0,25.01,0,7.98,0
16.49,0,24.75,0,7.7,0
16.22,0,24.78,0,7.78,0
19.16,0,25.25,0,7.99,0
16.75,0,25.12,0,7.94,0
16.96,0,23.5,0,8.09,0
16.43,0,23.58,0,8.72,0
16.35,0,24.36,0,9.06,0
16.19,0,26.41,0,8.51,0
16.92,0,26.29,0,8.48,0
19.31,0,25.33,0,8.78,0
20.4,0,24.01,0,9.03,0
16.86,0,25.17,0,8.88,0
16.28,0,25.03,0,9.14,0
16.21,0,25.09,0,8.23,0
17.11,0,24.91,0,8.46,0
16.91,0,1040.14,0,8.28,0
19.46,0,25.87,0,7.89,0
18.5,0,27.52,0,8.01,0
18.4,0,25.25,0,7.98,0
240.12,0,1036.2,0,8.56,0
42.57,0,26.16,0,7.84,0
18.88,0,25.6,0,8.26,0
1244.84,0,23.74,0,8.34,0
18.58,0,23.89,0,11.73,0
19.77,0,24.18,0,7.82,0
1276.74,0,23.5,0,8.17,0
844.37,0,24.43,0,8.12,0
1037.79,0,24.11,0,8.7,0
241.22,0,25.09,0,8.58,0
41.24,0,24.17,0,8.86,0
17.7,0,24.04,0,8.08,0
17.39,0,1092.92,0,8.17,0
17.11,0,1303.58,0,8.56,0
17.41,0,26.87,0,8.24,0
16.31,0,26.18,0,8.18,0
1072.28,0,24.29,0,8.25,0
18.89,0,643.7,0,9.42,0
1047.59,0,258.72,0,7.87,0
