P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
6.42,3.69,18.92,6.16,2.92
7.04,3.73,18.67,6.09,4.24
5.03,4.0,11.84,6.03,3.04
6.08,3.64,11.86,5.72,2.99
5.17,5.41,12.1,5.59,4.15
7.13,3.69,11.94,7.04,3.39
5.7,4.0,11.83,6.56,3.63
5.04,3.72,11.93,7.42,3.1
5.74,3.65,12.08,8.82,3.19
5.86,3.81,12.25,5.55,2.94
7.11,3.79,12.05,6.93,3.4
5.37,3.69,11.96,7.33,3.34
7.43,4.16,12.26,5.57,3.0
5.11,3.65,12.26,7.97,2.97
5.53,3.89,13.19,5.88,4.25
5.12,3.73,12.57,5.59,2.96
5.96,3.74,12.43,9.27,3.01
5.02,5.27,19.1,5.58,3.25
6.92,4.25,15.42,5.66,3.52
5.06,5.21,12.52,6.4,3.29
7.2,5.78,18.73,6.52,2.97
7.29,3.68,18.77,5.9,3.39
7.56,4.31,12.81,8.92,2.96
5.29,3.68,18.52,5.58,2.98
5.64,3.85,12.59,6.46,3.4
6.32,3.63,12.26,5.65,2.94
6.44,5.32,11.82,6.2,3.19
5.09,3.84,18.74,5.66,3.58
6.59,3.74,12.86,5.62,2.98
5.31,5.52,13.14,7.21,3.5
5.06,3.68,12.52,5.61,4.19
5.05,3.84,19.0,6.24,3.32
7.91,4.03,12.63,5.66,2.96
5.05,3.71,12.71,6.07,3.68
6.32,4.61,12.93,8.76,3.04
6.96,5.25,11.88,5.7,2.99
6.39,4.26,11.85,8.05,4.83
5.49,3.73,11.94,8.17,2.94
5.1,4.08,12.26,5.67,3.66
7.1,3.77,11.87,5.78,2.99
7.84,4.23,18.63,5.84,4.88
5.52,5.26,18.93,5.71,2.97
7.08,4.04,12.8,6.49,2.97
6.91,3.68,12.44,8.07,3.27
5.02,4.47,12.59,5.64,3.01
5.23,3.68,18.82,9.06,3.21
6.66,4.49,18.76,6.08,2.94
5.01,3.64,13.38,6.81,3.88
5.83,4.12,12.51,6.39,3.0
5.03,3.81,11.95,5.72,3.02
5.25,3.8,12.04,7.25,4.27
6.37,3.71,11.96,6.81,3.06
6.29,3.71,12.4,5.54,2.97
5.82,3.7,12.31,5.52,2.92
5.13,3.73,12.13,7.54,3.8
6.82,3.82,12.41,5.58,2.95
6.37,3.72,13.11,6.33,3.35
6.38,3.68,13.32,6.22,2.98
6.95,3.71,12.46,5.51,4.22
5.08,3.87,12.74,6.5,3.05
6.51,3.74,12.27,5.62,2.99
6.39,4.44,15.89,5.67,3.0
5.06,3.84,12.47,8.23,2.94
6.78,4.0,12.73,8.09,3.1
7.21,3.76,18.83,7.14,4.2
5.42,3.74,12.19,5.53,3.73
5.01,3.75,13.1,5.49,3.06
6.66,3.73,12.15,6.33,3.25
7.35,4.22,12.12,5.51,3.0
5.01,3.67,19.35,7.54,3.01
5.61,3.86,18.82,6.17,3.15
5.07,3.69,12.3,8.03,2.95
6.9,3.72,12.32,5.91,3.67
5.08,3.73,15.98,8.42,4.16
6.7,3.71,19.03,5.61,3.58
6.94,5.29,12.38,6.19,3.08
5.13,3.81,12.78,6.2,3.55
5.86,3.76,12.53,5.54,3.4
5.43,3.7,12.16,5.88,3.0
5.3,3.66,18.73,8.05,3.29
5.09,5.27,18.82,6.07,3.08
5.04,3.77,12.79,6.52,3.46
7.0,3.71,12.92,5.54,3.01
5.16,3.82,12.71,6.15,2.92
7.74,5.33,12.82,5.65,3.58
5.34,3.94,13.33,6.03,3.11
5.27,3.79,12.61,5.97,3.51
6.92,5.53,13.32,5.61,2.96
5.17,3.63,13.13,6.24,3.46
7.11,3.78,12.91,6.62,4.2
5.52,4.52,12.98,5.49,4.06
5.07,3.74,12.78,7.71,3.01
5.38,3.78,13.48,5.6,4.0
5.08,5.3,18.92,6.61,3.06
5.04,4.51,12.44,6.25,3.66
5.71,3.74,16.0,8.29,4.21
5.04,3.76,13.0,7.98,2.99
7.12,5.28,13.18,5.73,3.17
5.09,3.98,13.14,5.52,2.95
5.22,3.7,18.83,5.64,4.19
5.14,4.82,11.88,6.13,2.92
6.41,3.65,11.91,6.62,2.97
5.45,4.61,11.83,7.3,3.01
5.05,3.71,12.4,5.84,2.97
5.55,4.01,12.64,5.62,3.0
5.05,3.63,12.13,6.46,2.99
6.4,4.31,12.36,5.53,4.09
5.02,5.32,12.04,6.51,2.98
5.64,5.8,12.5,6.2,3.19
5.08,3.63,18.73,5.75,2.9
7.09,4.43,18.74,8.74,2.94
7.8,3.71,12.41,7.32,4.48
5.12,4.56,13.26,8.04,3.21
5.1,3.87,15.14,5.87,2.95
5.8,4.08,12.6,6.33,4.19
5.02,3.73,13.01,5.58,2.97
6.74,5.3,12.72,6.76,3.69
5.66,3.7,14.6,6.65,4.21
4.99,3.77,12.54,8.24,2.96
5.6,3.63,14.58,7.3,3.71
5.09,3.74,11.98,5.7,3.02
5.81,3.89,12.15,6.55,4.56
5.46,3.72,11.83,6.39,3.37
5.1,3.9,16.35,8.1,3.78
6.35,5.43,13.18,7.99,2.94
5.76,3.72,12.87,6.4,3.03
5.03,3.87,14.78,5.7,3.38
6.12,3.69,12.63,5.67,4.23
6.34,3.72,18.81,8.62,3.0
5.14,3.67,12.74,8.1,3.0
5.82,3.77,14.75,5.65,3.74
5.05,3.76,18.8,6.52,2.92
7.99,3.69,11.91,5.61,3.69
5.08,3.71,18.87,5.56,3.04
5.19,3.98,14.35,7.32,3.73
5.41,3.8,14.65,5.61,3.31
5.31,3.69,12.26,6.24,4.36
5.21,4.03,12.41,7.09,4.19
5.1,3.67,15.63,8.05,3.05
5.49,4.31,18.65,6.74,2.98
5.15,5.22,12.73,6.07,3.38
5.71,4.36,12.95,5.57,3.03
5.08,3.72,12.92,6.48,3.31
7.29,4.1,13.1,5.64,3.72
5.1,3.71,12.78,6.11,2.96
5.39,3.99,15.36,5.78,2.97
5.08,3.75,13.21,8.0,4.59
5.1,3.81,15.57,7.74,3.37
5.66,3.65,15.62,8.58,3.7
7.15,3.67,14.72,5.66,4.17
5.38,3.79,13.09,6.87,3.61
6.04,3.71,12.99,5.65,3.34
5.06,6.03,12.57,5.55,4.22
5.68,5.28,12.47,8.69,4.3
5.07,3.67,13.31,8.73,3.36
5.09,3.68,13.24,5.66,5.38
6.0,5.29,18.81,6.61,2.99
5.06,3.67,13.92,6.4,3.78
6.61,3.73,14.76,5.54,4.37
5.11,5.46,12.97,6.35,3.84
5.03,5.39,14.66,8.42,3.03
7.14,3.7,14.31,6.43,3.4
5.03,3.75,13.2,6.0,3.09
5.76,3.67,14.26,5.66,2.95
5.06,3.74,18.68,5.69,3.38
7.16,3.73,12.16,6.04,2.97
5.14,3.8,12.02,6.3,3.35
5.12,3.86,12.38,6.33,2.98
5.29,3.64,12.59,8.4,4.25
7.2,3.99,12.42,5.63,3.09
5.89,3.78,12.3,6.44,3.31
6.36,3.74,15.86,8.09,4.0
5.21,5.29,19.05,5.64,3.34
5.2,5.4,12.55,8.44,2.99
5.01,3.78,18.69,5.73,3.52
5.39,3.84,11.99,5.66,2.92
5.07,3.71,12.12,6.08,3.7
5.53,3.67,14.09,5.73,2.97
4.98,3.74,12.29,6.06,3.19
6.77,5.28,12.05,5.62,3.33
5.07,3.64,13.05,6.11,4.35
7.23,6.02,11.98,7.39,2.96
5.44,3.66,12.18,5.59,3.39
5.09,3.95,12.72,6.33,3.82
5.53,3.78,14.97,5.58,3.37
6.52,3.73,12.73,5.62,3.62
6.66,3.97,14.75,5.85,2.96
5.08,3.78,13.14,5.57,4.78
5.63,4.25,12.52,6.23,2.92
5.91,3.77,12.73,8.31,4.41
5.06,3.98,14.38,5.69,3.33
5.65,3.8,14.77,6.84,2.93
5.09,3.74,18.39,5.57,3.54
5.42,3.88,11.95,5.69,2.95
5.07,4.42,12.44,6.24,3.52
5.29,3.63,19.07,5.99,3.33
5.08,3.68,18.87,6.37,3.34
5.79,4.51,12.46,5.66,3.02
7.14,3.67,12.2,5.58,3.37
6.31,4.24,11.96,8.85,2.99
7.66,3.68,11.92,5.58,3.38
6.38,3.92,14.35,5.69,3.25
5.05,3.71,11.95,6.03,2.96
5.07,3.68,12.48,5.59,3.36
5.55,3.71,11.95,6.39,3.5
6.81,3.71,11.91,6.91,2.93
6.4,3.8,18.92,5.61,3.17
7.13,3.79,13.03,6.15,3.36
5.67,3.73,18.85,5.59,3.16
5.01,3.68,11.87,5.95,3.33
7.18,4.45,11.89,5.63,3.36
5.67,3.71,12.39,8.25,3.49
6.4,3.92,11.92,6.0,2.95
7.56,3.69,12.01,5.62,3.38
5.15,4.16,11.95,6.0,3.79
7.2,3.75,18.7,8.38,2.95
5.24,4.36,13.16,5.5,3.84
6.38,5.29,14.56,6.79,2.99
6.82,5.97,12.78,5.61,4.24
5.03,3.82,12.19,5.63,2.87
6.35,3.89,15.03,5.68,3.56
7.07,3.61,12.2,8.84,3.11
7.33,4.04,12.45,5.67,4.25
5.06,3.68,12.76,5.71,4.3
5.46,4.37,13.29,6.09,4.33
5.06,3.69,12.73,5.6,3.39
5.7,3.92,12.65,8.27,3.03
5.11,3.61,15.19,8.88,4.86
5.1,3.75,14.88,5.68,2.96
5.11,3.8,11.98,8.0,3.62
5.37,3.69,18.8,5.7,2.98
5.54,3.86,18.87,6.13,3.37
5.05,3.83,12.15,5.58,3.06
7.66,5.28,12.23,6.71,3.1
5.1,3.76,12.18,5.57,2.94
7.36,3.77,11.98,8.0,2.94
5.64,4.05,18.68,6.43,4.23
5.09,3.7,13.08,5.77,2.9
5.61,3.71,18.93,5.74,2.97
5.02,3.7,13.17,6.39,3.94
6.92,3.69,18.76,8.04,4.14
5.79,5.49,12.87,5.61,3.35
5.11,3.65,14.6,6.49,4.29
5.74,5.92,14.64,5.61,3.08
5.05,3.7,13.42,5.67,2.92
6.06,4.39,12.77,8.91,3.04
7.45,3.67,12.79,5.57,3.96
5.04,3.79,12.69,8.71,3.38
5.79,5.28,18.74,6.21,3.11
5.08,5.57,12.0,5.56,2.89
7.83,5.25,14.22,6.18,2.96
5.61,3.85,20.22,5.78,3.58
7.16,3.73,12.78,8.79,3.01
5.51,4.46,12.32,5.64,3.17
5.06,3.62,12.94,8.0,3.03
7.96,4.56,12.6,6.32,3.01
5.79,3.74,11.98,5.68,2.94
5.02,3.63,12.01,6.38,4.18
6.6,3.86,11.91,6.64,3.31
7.49,3.84,14.71,6.64,3.38
5.09,3.69,12.2,5.94,2.98
5.19,4.52,12.49,5.93,3.15
5.23,3.68,12.3,5.56,3.66
7.12,4.19,18.89,6.35,2.89
5.43,3.69,12.92,5.54,3.0
7.13,4.06,13.21,8.62,2.91
5.02,3.75,14.72,6.57,4.22
5.05,5.27,15.23,5.55,3.05
6.37,3.74,14.44,6.15,4.2
5.64,5.49,11.9,5.59,2.85
6.37,5.29,15.48,6.58,2.96
5.73,3.84,12.86,6.35,3.95
5.12,3.69,12.99,6.8,2.92
5.1,3.74,14.1,6.69,3.72
6.39,5.3,12.91,9.13,3.37
6.35,5.25,12.42,6.86,3.03
5.82,4.39,12.36,5.55,3.03
5.1,3.72,12.35,6.82,2.94
5.74,4.35,18.45,5.61,3.56
5.26,3.65,13.07,8.56,2.94
6.31,5.44,12.78,6.27,3.92
5.95,3.7,15.65,5.59,2.96
5.07,4.63,12.04,8.56,2.99
8.25,5.25,12.03,6.79,2.98
6.34,4.66,12.14,8.04,3.01
6.3,3.69,12.15,5.86,3.62
6.97,4.47,12.16,7.19,2.96
7.15,4.5,14.61,5.6,3.0
5.15,4.06,14.62,7.14,4.49
6.58,3.71,13.08,5.56,2.98
5.12,3.75,14.75,6.05,3.26
5.19,3.68,12.94,5.66,3.04
6.35,3.94,12.71,5.7,3.46
7.06,3.7,14.59,5.73,2.97
6.34,4.34,12.75,6.09,2.99
5.29,5.25,12.6,5.5,3.66
6.83,3.83,15.82,6.46,2.92
5.08,3.66,12.84,5.51,3.27
5.61,4.33,12.72,7.29,2.99
6.45,3.73,12.61,5.55,3.08
6.26,4.43,12.18,5.56,3.33
6.8,3.68,12.34,7.46,4.32
5.09,4.3,12.32,5.67,4.66
6.89,5.3,12.59,6.83,3.37
7.81,3.91,11.91,7.36,3.07
6.38,5.3,21.2,8.05,4.17
5.23,3.75,12.79,5.61,4.33
7.49,5.32,12.33,6.44,3.37
5.46,3.79,12.46,5.61,3.04
7.0,3.73,13.16,6.28,2.92
7.18,4.19,12.55,8.71,3.21
5.07,3.65,12.81,6.06,2.99
5.07,4.35,12.64,5.71,3.37
5.04,5.26,12.79,5.55,3.48
7.68,4.38,12.56,8.03,2.95
5.08,5.25,12.53,5.7,2.98
5.19,4.37,12.92,6.95,2.93
5.28,3.8,12.52,6.69,3.36
6.32,6.66,11.95,6.35,3.17
7.67,3.66,12.22,8.03,2.98
5.09,5.57,18.64,5.54,3.66
6.49,3.67,12.71,7.04,4.18
6.81,6.13,13.12,6.8,3.32
6.36,3.67,13.24,5.78,3.34
6.44,3.73,12.67,5.68,3.0
7.42,3.71,12.58,6.49,4.58
5.08,4.54,12.7,8.92,4.21
5.41,3.7,12.74,6.6,3.56
5.05,5.27,12.76,8.01,2.94
5.21,3.73,13.56,7.12,4.43
6.32,3.93,12.65,5.62,3.07
5.85,3.68,18.73,8.04,2.95
5.03,4.29,14.04,8.28,2.94
5.85,4.47,12.72,7.37,3.02
6.34,4.65,18.45,6.6,3.73
5.21,3.71,12.86,6.17,2.94
6.49,5.19,12.37,6.36,3.09
6.33,5.28,13.33,6.54,2.99
7.72,4.09,12.49,6.05,3.0
6.58,3.73,12.71,5.58,3.0
5.04,3.93,13.83,5.53,2.98
6.98,4.51,12.93,6.57,4.15
6.34,3.72,12.6,5.54,2.94
5.62,3.72,18.71,6.22,3.6
5.16,4.36,12.59,5.59,4.18
7.17,3.68,12.88,5.6,3.05
6.95,3.86,14.43,7.21,3.09
5.09,3.91,18.83,8.05,4.17
6.38,3.76,12.19,7.12,3.74
7.07,4.46,12.54,5.49,2.85
6.32,3.74,13.35,6.37,3.22
5.33,3.99,12.08,5.74,4.28
6.33,3.68,13.01,6.84,4.52
5.09,3.99,12.84,5.61,2.96
5.99,3.71,12.87,6.45,2.94
7.13,4.46,12.85,6.43,3.47
6.25,5.05,12.54,8.17,4.24
7.17,5.27,12.57,6.79,2.97
5.13,4.46,13.8,8.37,3.34
5.52,3.7,12.69,5.99,3.64
5.16,5.6,12.61,7.22,2.96
5.9,3.64,19.03,6.96,2.98
6.33,5.2,12.1,5.54,3.46
6.41,4.58,13.81,6.15,4.12
5.23,4.85,11.97,5.57,3.33
5.42,3.77,12.39,6.44,2.96
5.29,3.91,12.07,6.03,3.03
5.33,3.66,12.34,5.52,2.97
6.35,3.74,12.48,6.26,2.98
6.39,5.29,12.6,5.62,3.97
5.17,3.81,12.54,5.62,2.95
5.64,4.46,12.13,6.04,3.67
6.36,4.54,11.99,5.6,3.0
6.74,3.68,12.95,6.33,3.11
5.04,3.73,12.45,5.66,3.58
6.49,3.72,18.93,5.53,2.97
6.58,5.17,12.71,6.28,2.94
6.31,3.71,12.78,8.07,5.05
5.87,5.53,12.86,6.66,4.2
6.37,3.72,12.87,6.3,4.19
