P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
11.48,7.95,22.4,10.39,5.9
8.16,5.7,19.0,9.87,6.33
8.45,6.66,17.71,8.39,4.79
9.93,5.53,18.01,10.98,6.15
7.76,6.83,20.05,9.71,4.72
9.02,6.09,19.71,8.79,4.93
11.08,5.51,20.57,10.58,4.36
8.64,7.57,20.16,10.04,4.7
10.78,5.59,21.09,8.33,4.92
7.57,6.48,20.29,9.63,4.61
8.46,8.39,23.24,12.28,4.49
9.51,6.0,22.42,9.43,4.39
7.89,5.72,19.84,8.71,6.45
13.04,5.63,20.24,8.45,4.78
11.46,5.67,20.96,10.54,4.5
9.11,7.43,20.58,9.98,7.79
7.98,8.38,20.06,10.5,4.46
9.8,7.96,20.18,13.72,6.78
7.61,8.29,19.65,8.3,5.66
12.95,7.36,20.1,9.33,4.39
11.25,8.12,20.1,13.89,6.08
9.27,7.48,18.5,10.12,5.15
12.02,5.8,18.77,13.22,4.45
7.6,5.84,18.2,8.39,6.63
9.63,6.87,24.25,14.08,4.71
8.46,5.53,19.81,14.24,5.07
11.06,7.17,23.73,9.03,6.71
9.04,5.68,20.27,11.14,4.39
8.4,7.75,30.91,10.62,4.53
9.6,5.65,19.78,10.02,6.59
7.69,7.5,20.68,10.69,6.62
8.84,7.87,20.54,8.35,5.09
8.03,5.9,30.03,8.95,5.45
8.97,7.78,19.99,9.93,6.23
7.7,6.31,20.57,8.35,4.37
11.56,5.76,20.54,9.22,4.46
11.46,5.68,23.08,8.57,6.4
9.51,5.67,18.93,9.89,4.39
7.87,6.26,28.03,10.44,4.94
11.76,5.36,18.63,12.32,5.24
10.02,7.65,19.43,8.18,4.94
7.97,5.67,20.87,10.52,8.44
9.75,6.12,20.18,10.28,4.36
10.87,6.25,24.57,8.58,4.39
9.69,8.58,20.19,12.74,7.18
9.7,6.57,21.85,8.83,6.61
12.47,5.49,19.97,11.66,4.83
10.97,7.69,30.2,10.36,5.67
9.67,5.84,30.29,8.22,6.36
12.07,6.15,20.77,14.39,8.45
7.82,5.54,25.63,10.68,4.47
7.81,7.51,19.7,9.43,5.89
7.89,5.71,31.91,9.16,5.31
7.65,7.14,22.12,9.82,5.53
10.62,7.84,19.35,8.74,4.85
7.87,7.17,18.88,12.12,4.44
10.27,5.74,27.03,9.02,4.45
11.59,5.54,27.47,13.35,4.92
7.75,5.63,19.83,8.65,6.13
9.62,6.8,20.27,10.3,6.75
9.7,8.39,21.59,10.47,4.39
7.84,5.5,22.81,8.82,5.07
10.02,7.58,19.57,10.7,4.87
9.1,5.61,24.05,9.79,6.56
7.6,8.08,20.61,8.46,4.45
10.04,5.56,19.59,10.62,4.33
12.38,7.95,20.69,12.12,6.44
7.98,5.47,22.54,10.86,5.62
13.14,7.37,27.36,11.14,4.45
9.4,5.66,21.48,9.13,5.59
8.0,7.17,30.83,10.95,4.35
11.06,6.26,20.67,10.27,6.14
12.53,5.59,19.97,13.5,4.82
7.97,7.64,18.84,9.04,4.56
9.51,5.64,18.85,9.47,6.26
7.67,7.27,21.63,8.58,4.48
7.78,5.64,20.41,8.61,5.42
7.91,7.48,22.36,8.52,4.84
10.9,5.91,20.62,10.21,6.23
10.86,6.67,24.18,8.21,5.92
8.58,5.98,23.38,10.76,4.3
12.1,8.84,20.04,9.68,4.5
8.22,5.84,19.99,9.01,6.3
8.83,5.66,20.49,13.81,6.56
11.18,6.29,20.7,11.57,4.38
7.79,5.77,21.42,8.56,4.33
11.79,5.83,20.93,8.9,4.37
9.26,5.47,19.61,10.52,6.3
7.75,8.19,20.48,9.61,5.7
9.42,5.81,18.22,8.85,4.57
10.15,7.42,20.45,10.88,6.03
8.64,5.68,22.64,9.33,5.52
11.47,7.31,28.8,8.75,4.37
9.0,8.11,20.9,10.68,5.07
8.49,10.32,20.19,8.94,8.11
9.74,5.45,22.31,10.39,8.03
7.98,6.55,24.77,10.72,4.54
9.84,5.65,20.03,8.74,4.24
9.77,7.4,20.03,10.62,6.42
9.76,5.59,20.18,8.87,4.43
10.89,8.59,31.27,9.59,8.03
7.61,5.6,23.39,8.54,5.05
7.78,9.85,25.57,9.86,4.5
8.07,5.68,21.02,8.5,5.56
11.38,7.33,20.0,12.41,6.17
8.28,8.09,20.97,14.35,6.52
9.41,6.71,17.93,10.51,4.63
8.6,5.95,23.13,8.54,4.5
8.43,7.97,18.55,9.41,6.49
12.19,5.78,21.39,10.85,5.39
8.48,6.84,20.78,10.74,5.98
8.48,5.92,22.26,14.0,4.41
12.12,5.55,30.49,9.73,5.3
9.98,8.04,21.09,8.8,4.3
12.27,8.11,20.07,10.45,8.21
9.74,7.41,21.02,10.54,4.63
9.05,6.37,20.08,8.6,4.51
7.79,7.83,20.07,8.86,5.75
8.03,5.95,23.29,9.0,5.12
7.88,7.15,20.3,9.47,5.15
9.02,6.87,21.76,8.53,5.78
11.47,8.69,20.42,8.43,5.0
7.82,5.72,19.62,8.73,6.46
10.74,7.67,30.1,10.63,4.49
7.67,5.65,28.86,9.13,4.82
9.89,7.75,18.59,11.53,5.67
8.47,5.72,21.58,9.69,4.57
12.04,7.58,18.51,8.54,5.79
10.32,5.61,19.46,10.43,5.19
11.93,9.54,19.99,9.68,6.54
12.29,5.58,20.61,8.58,6.79
7.55,8.08,20.12,9.92,4.41
11.69,5.89,21.66,11.47,4.39
11.23,6.2,20.43,11.07,4.37
11.26,5.72,21.55,11.19,5.65
10.78,9.39,23.52,9.47,5.62
8.71,7.95,23.73,12.69,6.27
9.79,6.86,19.78,8.84,4.32
7.79,6.89,20.69,10.65,4.49
9.99,7.1,21.38,11.74,6.47
9.27,7.14,19.9,8.43,4.74
11.57,8.3,21.01,9.83,7.95
7.96,5.67,18.58,12.05,6.57
7.92,8.47,22.45,12.77,4.3
10.75,8.09,18.91,8.4,6.62
7.78,8.09,23.09,8.6,4.36
7.82,5.51,20.01,8.51,4.83
10.38,9.9,19.76,13.56,6.39
8.16,9.1,23.58,8.48,4.52
9.69,5.48,23.15,10.17,5.16
11.14,9.5,22.16,10.36,5.75
9.89,5.67,20.65,14.17,4.97
8.07,7.36,20.25,9.68,6.66
9.93,6.98,23.23,8.72,4.69
11.34,6.89,20.57,10.58,4.63
11.42,8.13,21.36,8.65,6.16
11.41,5.64,19.93,10.11,4.47
8.19,7.91,31.57,10.68,4.34
8.78,5.72,20.89,8.55,4.75
7.85,8.28,18.77,14.38,5.82
11.81,7.37,18.22,14.81,4.71
11.3,5.51,17.92,10.46,4.46
11.19,7.41,18.14,8.44,4.27
7.47,8.46,18.52,10.02,6.38
8.82,7.47,20.98,8.45,4.64
7.87,8.7,20.1,8.56,4.33
7.79,5.75,19.78,13.23,5.33
7.93,7.42,31.29,8.79,4.54
7.79,7.11,20.33,8.61,4.3
7.71,6.96,32.33,9.94,5.65
7.96,5.7,20.49,12.79,5.37
8.02,5.61,20.82,8.72,6.42
8.48,7.13,21.62,10.33,6.36
9.18,7.99,20.57,13.86,4.39
7.76,8.18,23.3,9.97,4.4
9.69,6.94,20.3,8.72,7.86
12.32,8.39,20.03,10.46,4.43
10.66,7.51,19.41,8.84,4.41
11.48,6.83,17.88,12.46,5.53
7.63,5.78,20.25,13.1,4.79
11.16,8.65,18.41,10.4,4.54
11.26,5.67,31.2,10.26,6.02
7.5,5.86,20.68,13.6,6.87
13.13,8.14,20.17,8.48,4.33
9.82,5.64,21.02,9.76,4.95
7.74,8.61,20.38,10.51,4.69
9.43,6.06,20.13,9.67,4.6
7.68,6.99,22.91,8.61,4.43
11.98,5.65,20.0,8.53,4.48
7.79,7.53,20.46,9.75,4.54
8.78,5.75,29.19,8.37,6.39
8.05,7.93,20.7,10.56,6.29
7.69,7.02,22.29,8.72,5.07
9.57,7.16,21.89,10.38,4.89
8.92,5.71,20.14,10.48,4.91
11.29,8.48,18.35,8.5,6.77
9.23,7.12,19.22,9.27,4.92
9.99,7.41,18.3,10.68,5.41
7.38,6.4,18.4,9.39,4.68
12.58,6.25,20.09,9.45,4.47
9.7,6.14,29.76,10.61,6.73
7.95,6.8,28.46,14.04,4.32
9.2,5.89,26.65,14.21,4.61
9.85,6.78,20.11,13.94,8.37
7.8,5.57,30.55,10.41,4.37
9.48,6.38,19.2,8.47,6.31
12.44,7.08,23.13,10.7,4.64
7.67,8.06,19.65,9.72,4.4
9.84,8.79,20.26,8.69,6.28
8.4,6.97,20.12,12.1,4.33
9.11,8.43,19.96,8.88,4.6
8.1,8.08,19.96,9.63,4.42
10.88,6.31,22.15,8.54,4.79
7.72,7.54,27.34,9.7,4.6
8.63,6.38,19.07,12.02,4.66
7.56,8.4,18.2,9.72,4.73
9.98,6.03,17.96,9.85,4.24
11.04,6.79,21.32,14.15,5.21
7.89,6.16,30.48,10.44,6.27
11.16,7.5,19.53,8.48,4.48
9.15,6.55,26.94,10.56,6.34
7.9,5.67,30.06,9.88,4.55
12.81,7.54,20.21,8.72,4.44
9.64,5.81,19.56,11.89,5.59
7.48,8.33,28.83,12.03,6.86
9.95,6.67,20.3,11.68,4.74
10.98,7.54,21.39,9.33,5.79
7.91,5.52,20.07,10.75,4.35
10.09,6.02,23.7,10.16,4.5
8.06,6.62,19.65,8.47,6.45
7.8,5.5,18.38,10.84,6.67
9.77,5.67,17.82,8.66,5.91
7.96,5.66,18.16,9.13,4.72
8.03,5.65,17.88,9.08,4.71
7.91,5.72,30.92,10.12,7.71
11.0,8.36,23.38,8.45,4.39
9.7,7.94,20.75,11.93,4.37
8.04,8.24,20.03,8.49,4.53
11.51,9.31,22.66,10.17,4.28
9.66,6.61,20.5,10.86,5.44
9.4,6.59,19.71,8.51,4.67
8.03,7.54,21.43,10.7,4.46
12.81,6.02,30.05,10.16,4.43
11.9,10.05,21.07,8.69,7.03
11.08,6.13,27.41,10.5,6.53
7.83,8.73,20.99,10.04,6.2
9.55,7.54,19.76,9.38,6.6
9.22,5.64,20.33,13.42,4.36
8.18,7.78,19.16,8.78,6.0
9.29,8.31,19.28,11.06,4.54
7.91,7.47,18.21,10.04,6.72
9.78,7.05,18.63,13.42,4.32
7.61,6.69,19.55,8.49,4.33
12.32,6.01,19.99,10.8,5.79
12.99,5.45,20.38,8.51,4.56
9.97,6.09,19.92,8.45,4.69
7.69,6.87,19.62,8.57,5.86
7.8,6.9,20.08,11.27,4.68
7.8,6.23,19.79,9.42,4.23
10.45,6.24,21.24,10.19,5.15
7.5,7.39,20.32,11.82,4.63
11.41,5.82,20.46,9.06,4.34
9.59,6.11,21.04,9.44,4.54
11.19,6.21,19.95,10.37,4.9
8.91,6.69,31.47,13.59,5.53
9.23,5.81,20.05,8.6,4.47
10.06,5.45,20.02,10.58,4.57
11.67,7.3,17.82,10.14,6.38
8.86,7.75,19.37,8.33,5.85
11.11,6.46,22.41,10.05,4.28
7.47,5.67,20.43,10.66,7.25
9.73,8.42,19.36,9.73,4.61
12.56,5.66,22.51,10.19,4.37
10.88,7.5,20.05,14.43,6.46
7.75,5.64,19.96,10.59,6.22
9.06,6.49,21.74,10.22,6.74
9.49,5.4,20.6,8.84,4.61
7.59,5.61,19.81,8.62,6.15
8.83,6.81,24.21,8.52,4.58
7.39,5.61,21.17,9.61,4.47
9.96,5.64,19.86,8.74,5.3
10.92,5.65,21.65,10.6,4.89
7.7,6.85,30.66,8.97,4.41
7.82,5.58,18.93,11.45,8.02
9.91,7.71,18.28,12.04,4.58
7.72,5.69,18.37,14.67,6.68
9.7,7.93,17.97,10.12,4.54
9.25,5.57,28.12,10.5,4.56
7.71,10.09,19.58,10.1,4.31
13.27,8.55,23.67,10.69,4.27
9.24,6.06,21.92,10.34,5.02
11.14,7.55,20.1,9.91,5.59
8.88,5.61,20.47,10.39,4.93
9.07,6.48,19.87,10.32,4.41
7.83,6.58,23.97,11.3,5.22
10.04,5.61,20.0,10.12,5.25
9.19,7.96,19.69,10.48,4.53
7.71,5.66,21.52,10.14,4.38
9.7,6.89,19.9,8.98,5.42
7.66,5.54,24.95,10.16,4.75
8.53,6.9,19.83,10.19,5.92
8.94,5.52,22.8,8.61,5.71
7.64,5.44,19.65,9.58,4.29
7.77,8.49,18.8,8.62,7.19
7.41,5.62,18.55,10.95,5.37
8.02,5.73,28.48,10.56,4.45
8.81,6.11,19.99,8.7,8.98
7.59,8.65,20.57,10.35,4.33
8.66,7.51,19.71,9.79,5.38
12.21,5.76,20.07,9.16,6.49
8.21,6.9,20.71,10.68,4.38
13.15,7.94,30.16,8.94,5.94
9.44,8.64,20.2,8.76,4.69
8.51,5.69,20.92,14.65,4.87
10.77,7.11,26.48,14.72,5.04
8.48,6.43,19.71,10.23,5.23
9.05,7.58,20.68,8.49,5.32
7.79,8.2,19.7,9.88,7.39
12.74,5.92,19.59,10.3,6.22
9.38,8.77,22.93,8.8,4.83
7.72,7.4,18.49,9.74,6.43
11.29,6.06,18.21,12.17,4.66
9.82,6.12,18.43,9.65,4.41
11.28,5.49,18.16,8.36,6.34
7.9,9.98,19.77,8.56,4.59
9.36,7.56,20.55,8.56,4.89
8.01,5.73,21.57,8.63,6.74
7.88,8.1,25.17,10.49,4.77
7.85,7.09,20.64,10.29,6.95
7.78,5.69,20.68,9.14,4.8
7.68,6.04,24.83,12.9,4.32
9.7,5.42,25.54,10.74,8.65
10.83,8.58,24.02,10.55,4.46
7.85,6.69,20.3,8.26,6.01
9.7,7.5,21.6,14.43,9.62
7.62,5.67,20.04,9.71,4.58
12.94,6.63,19.24,9.01,7.27
10.08,6.28,20.36,11.54,5.05
7.71,5.48,30.54,10.0,6.68
9.53,6.8,19.31,13.0,5.45
7.94,6.13,19.22,9.12,4.95
10.14,6.54,19.1,10.15,4.52
7.59,5.74,19.36,9.13,6.39
12.18,9.41,23.32,8.82,4.35
9.21,6.88,19.74,9.04,4.38
9.07,5.76,29.91,9.6,5.26
7.91,5.54,20.48,8.73,5.96
9.1,7.41,20.46,8.54,6.48
7.66,8.31,19.51,13.61,5.26
8.52,6.98,19.87,12.81,4.96
7.86,5.58,21.41,8.92,7.87
11.04,5.68,20.3,12.09,4.58
8.0,6.07,20.04,10.72,4.82
7.65,5.98,19.41,8.61,5.2
7.86,5.55,23.34,11.03,6.56
10.0,5.46,21.85,10.52,6.49
7.83,8.5,18.2,10.2,4.98
9.49,7.89,18.5,8.79,5.35
7.86,8.34,18.25,10.59,4.99
11.78,5.85,18.05,12.08,4.46
9.91,5.69,20.43,8.54,5.99
9.54,6.55,20.43,10.83,5.07
7.86,5.42,19.55,10.58,4.37
9.55,8.18,19.2,9.76,5.86
10.22,5.64,20.07,8.64,7.75
8.03,7.65,20.66,9.88,6.19
10.47,6.29,22.85,8.52,5.1
7.7,7.53,21.27,9.71,5.31
8.75,7.36,21.09,8.67,4.55
12.7,6.65,19.85,8.73,4.3
8.98,6.26,19.53,9.65,4.33
10.02,6.52,21.18,8.25,6.6
11.64,5.78,21.73,9.87,5.2
7.65,6.95,20.2,11.65,10.08
7.54,6.9,19.63,8.61,5.16
9.68,8.64,23.2,9.54,4.26
12.48,5.54,22.33,10.56,6.22
7.61,5.67,18.37,8.39,4.54
12.8,5.7,20.62,10.52,4.36
9.65,7.54,21.32,9.68,6.71
8.98,5.49,20.63,8.62,5.04
7.95,8.67,19.83,10.71,4.41
9.42,7.15,22.97,11.68,5.44
8.69,7.56,19.77,10.39,4.8
8.03,6.32,19.29,8.92,5.66
9.54,8.32,25.38,14.55,6.38
12.06,7.14,21.43,10.97,4.66
8.01,5.49,20.28,13.57,7.15
13.2,6.18,24.42,8.47,4.84
9.58,5.73,31.86,8.57,4.37
7.74,6.12,23.47,8.6,4.45
9.84,8.24,22.98,9.7,4.57
8.73,7.56,19.12,8.38,6.02
7.93,5.84,18.43,9.89,4.61
7.82,6.86,25.37,8.38,6.53
12.48,6.67,27.18,10.85,4.5
7.78,6.92,20.37,9.49,8.27
7.49,5.69,20.74,10.36,6.43
10.77,5.7,27.59,10.41,6.14
7.72,6.71,20.16,13.84,4.38
9.04,6.9,21.55,10.3,7.1
11.26,5.97,20.61,8.63,5.03
8.33,7.55,23.43,13.01,4.49
9.22,6.96,23.2,11.23,6.47
7.98,6.52,23.66,11.54,6.22
10.18,11.06,21.71,11.76,5.48
8.29,7.13,21.11,12.96,5.64
8.28,6.91,21.8,10.92,4.73
9.26,7.83,28.95,9.06,4.52
7.76,5.67,18.75,8.5,6.27
9.04,9.22,19.11,9.86,4.69
12.06,7.18,32.18,8.68,4.3
11.56,7.45,18.11,9.8,6.42
9.9,6.34,31.14,8.88,6.78
7.64,8.0,19.76,8.7,6.03
8.91,8.26,20.55,8.81,6.41
7.88,6.01,19.74,12.0,4.46
8.03,5.95,30.32,10.37,4.36
9.69,8.22,19.99,13.78,5.33
9.78,5.92,21.95,8.89,4.51
8.14,5.75,22.96,10.15,4.51
7.88,5.38,18.01,10.56,4.97
11.09,6.5,21.89,13.47,4.34
9.41,5.78,20.56,8.46,6.05
11.77,7.34,36.02,10.19,5.11
7.44,5.7,20.34,9.67,4.29
