P-384_Time_ms,P-384_Bytes_Total,x448_Time_ms,x448_Bytes_Total,p384_mlkem768_Time_ms,p384_mlkem768_Bytes_Total,x448_mlkem768_Time_ms,x448_mlkem768_Bytes_Total,mlkem768_Time_ms,mlkem768_Bytes_Total
9.95,0,5.17,0,14.52,0,5.88,0,4.52,0
1037.65,0,4.94,0,18.53,0,5.7,0,4.21,0
10.42,0,4.92,0,15.29,0,5.82,0,4.25,0
9.04,0,4.88,0,15.67,0,6.28,0,4.5,0
9.12,0,5.05,0,1039.83,0,6.18,0,5.42,0
8.86,0,5.58,0,15.02,0,6.14,0,4.48,0
8.47,0,4.8,0,15.63,0,5.72,0,4.97,0
8.57,0,4.64,0,19.97,0,5.7,0,6.7,0
9.06,0,6.65,0,15.59,0,5.76,0,1074.99,0
9.38,0,4.72,0,1037.53,0,5.64,0,1012.84,0
1052.06,0,4.88,0,17.91,0,5.71,0,4.53,0
9.09,0,4.97,0,15.43,0,6.29,0,4.45,0
9.03,0,5.77,0,15.0,0,5.74,0,4.72,0
225.35,0,5.87,0,15.73,0,7.39,0,5.45,0
219.22,0,5.29,0,237.82,0,6.08,0,4.57,0
12.45,0,4.95,0,15.89,0,6.3,0,1276.6,0
11.62,0,4.75,0,18.83,0,5.87,0,4.58,0
8.99,0,6.15,0,15.21,0,5.68,0,9.32,0
8.83,0,8.01,0,15.35,0,5.72,0,5.1,0
8.79,0,5.08,0,15.31,0,6.05,0,5.07,0
8.41,0,4.92,0,1042.56,0,7.69,0,5.42,0
8.33,0,5.68,0,17.61,0,7.26,0,4.48,0
1056.0,0,4.86,0,17.88,0,5.64,0,4.53,0
9.72,0,5.61,0,18.12,0,5.53,0,4.48,0
10.76,0,5.47,0,17.79,0,5.69,0,4.51,0
1033.38,0,4.97,0,1025.81,0,5.62,0,4.67,0
9.07,0,4.86,0,15.51,0,5.72,0,5.29,0
8.81,0,4.89,0,16.15,0,5.72,0,1228.84,0
9.34,0,4.9,0,15.83,0,5.68,0,4.7,0
9.15,0,5.61,0,15.4,0,6.25,0,228.17,0
225.0,0,7.13,0,14.78,0,5.69,0,10.65,0
21.64,0,5.46,0,1076.8,0,5.84,0,1430.41,0
16.4,0,4.75,0,17.03,0,6.65,0,4.61,0
8.81,0,5.07,0,16.87,0,7.3,0,1030.37,0
8.56,0,1060.69,0,19.05,0,7.15,0,4.55,0
226.11,0,6.56,0,15.88,0,5.68,0,1063.31,0
12.81,0,6.75,0,235.62,0,1045.92,0,4.51,0
10.31,0,1244.15,0,17.69,0,2677.62,0,4.52,0
1046.32,0,5.26,0,4138.39,0,6.46,0,4.36,0
10.0,0,1046.43,0,15.29,0,6.4,0,1242.48,0
9.85,0,215.18,0,15.75,0,1499.06,0,5.04,0
222.39,0,5.69,0,1026.36,0,224.15,0,4.42,0
10.64,0,5.9,0,1283.93,0,9.42,0,5.37,0
11.11,0,5.82,0,15.43,0,630.58,0,5.29,0
9.56,0,5.78,0,15.48,0,7.6,0,4.35,0
9.14,0,5.75,0,16.16,0,1232.99,0,4.38,0
10.4,0,1019.06,0,14.91,0,1053.98,0,4.34,0
8.76,0,6.57,0,15.64,0,8.51,0,4.41,0
223.55,0,219.8,0,1269.22,0,9.17,0,1013.17,0
1075.3,0,3309.54,0,17.32,0,1031.43,0,222.96,0
9.74,0,5.34,0,18.21,0,10.05,0,5.25,0
10.06,0,1064.9,0,22.4,0,6.0,0,5.23,0
9.21,0,6.65,0,18.35,0,6.33,0,4.79,0
218.54,0,213.84,0,17.96,0,6.08,0,5.09,0
13.55,0,5.06,0,15.67,0,225.12,0,8.49,0
215.9,0,1011.12,0,14.51,0,9.53,0,1837.45,0
12.72,0,7.15,0,1265.57,0,6.21,0,5.01,0
13.61,0,5.1,0,1062.98,0,6.23,0,4.37,0
3511.43,0,1042.42,0,17.45,0,219.91,0,4.34,0
9.18,0,5.17,0,19.07,0,6.07,0,5.62,0
1022.61,0,1061.47,0,15.37,0,6.58,0,4.34,0
1075.61,0,6.48,0,2080.66,0,7.27,0,4.51,0
2109.43,0,217.26,0,15.16,0,1049.57,0,5.73,0
8.46,0,13.1,0,15.38,0,6.46,0,5.4,0
1052.04,0,5.27,0,14.89,0,6.79,0,4.58,0
8.66,0,6.24,0,14.95,0,224.76,0,4.24,0
8.39,0,5.48,0,430.33,0,1053.15,0,4.26,0
8.14,0,216.25,0,239.69,0,6.53,0,221.99,0
9.7,0,217.13,0,15.43,0,6.86,0,3105.51,0
8.92,0,5.17,0,15.97,0,10.36,0,8.18,0
9.06,0,220.31,0,15.6,0,224.22,0,4.38,0
8.4,0,5.28,0,15.61,0,15.88,0,4.43,0
220.81,0,1015.45,0,15.25,0,11.08,0,621.97,0
12.94,0,5.81,0,236.66,0,633.02,0,4.92,0
1058.73,0,5.8,0,18.06,0,224.31,0,5.07,0
8.7,0,4.91,0,233.76,0,6.23,0,224.63,0
8.78,0,5.0,0,18.11,0,6.18,0,8.15,0
8.89,0,5.07,0,15.52,0,1071.73,0,5.2,0
8.75,0,5.6,0,2889.09,0,6.53,0,5.17,0
431.32,0,425.48,0,16.85,0,6.8,0,5.29,0
