P-521_Time_ms,P-521_Bytes_Total,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,mlkem1024_Time_ms,mlkem1024_Bytes_Total
7.87,0,23.84,0,6.72,0
7.6,0,1018.4,0,1005.58,0
7.88,0,18.04,0,5.65,0
12.86,0,17.8,0,4.72,0
8.75,0,17.82,0,4.99,0
1006.6,0,18.9,0,4.62,0
7.8,0,17.7,0,4.65,0
9.69,0,18.17,0,4.71,0
3007.66,0,19.14,0,5.0,0
3005.67,0,1026.72,0,1087.52,0
7.23,0,18.8,0,1010.38,0
12.2,0,1097.27,0,4.51,0
7.57,0,1022.18,0,5.61,0
7.92,0,1034.76,0,4.78,0
14.67,0,19.09,0,4.66,0
8.06,0,18.94,0,6.49,0
7.73,0,3021.6,0,6.83,0
8.62,0,26.8,0,6.58,0
7.8,0,26.73,0,4.56,0
7.79,0,19.01,0,5.07,0
8.33,0,17.39,0,4.97,0
1009.0,0,1026.4,0,4.8,0
8.07,0,17.36,0,4.69,0
21.89,0,18.44,0,4.79,0
10.87,0,18.63,0,1018.14,0
12.97,0,19.66,0,6.54,0
1010.78,0,22.86,0,4.79,0
11.17,0,23.15,0,4.57,0
9.65,0,21.26,0,7.45,0
7.09,0,18.85,0,4.64,0
13.43,0,17.43,0,4.74,0
7.64,0,1024.0,0,1012.77,0
1008.56,0,18.61,0,4.59,0
1007.33,0,21.32,0,4.78,0
10.89,0,18.08,0,4.69,0
7.58,0,20.41,0,1136.67,0
1008.08,0,22.09,0,4.91,0
8.26,0,1026.35,0,4.54,0
7.33,0,1017.55,0,5.61,0
9.16,0,17.82,0,4.66,0
9.48,0,21.98,0,4.69,0
7.61,0,18.86,0,6.58,0
8.56,0,30.57,0,1003.8,0
1007.41,0,17.69,0,1037.76,0
12.03,0,19.11,0,4.57,0
8.96,0,1042.89,0,5.04,0
7001.47,0,18.29,0,4.64,0
9.86,0,18.38,0,4.74,0
3007.5,0,21.05,0,4.49,0
7.37,0,3015.52,0,4.55,0
7.72,0,17.39,0,5.19,0
8.7,0,17.7,0,4.73,0
8.36,0,26.77,0,4.78,0
7.51,0,1026.46,0,1010.77,0
1009.88,0,17.66,0,4.62,0
7.3,0,19.22,0,1003.82,0
1007.43,0,17.69,0,1010.36,0
7.57,0,20.95,0,4.52,0
7.94,0,1017.03,0,4.73,0
10.65,0,27.04,0,4.68,0
8.11,0,17.67,0,4.73,0
7.84,0,18.79,0,6.58,0
1007.08,0,17.85,0,4.99,0
11.17,0,22.08,0,4.62,0
7.49,0,18.05,0,1005.74,0
3005.98,0,18.21,0,6.2,0
7.3,0,22.12,0,5.75,0
9.15,0,22.44,0,4.74,0
7.42,0,17.37,0,1004.01,0
8.34,0,27.68,0,4.58,0
7.82,0,18.99,0,4.6,0
7.63,0,18.98,0,4.77,0
1009.67,0,1017.82,0,5.64,0
1006.66,0,27.07,0,4.94,0
7.43,0,3025.6,0,4.83,0
7.66,0,17.58,0,4.86,0
7.59,0,17.61,0,1088.1,0
7.24,0,1028.64,0,4.62,0
8.92,0,18.45,0,4.76,0
7.42,0,27.19,0,4.64,0
9.33,0,19.1,0,4.61,0
7.71,0,1050.67,0,4.62,0
1009.89,0,27.22,0,4.7,0
8.11,0,17.83,0,4.72,0
7.48,0,17.66,0,4.74,0
7.72,0,17.83,0,4.6,0
10.74,0,18.81,0,4.76,0
11.42,0,19.3,0,4.55,0
9.35,0,18.18,0,5.43,0
8.18,0,1032.21,0,1025.06,0
7.56,0,18.4,0,3002.87,0
7.39,0,17.61,0,4.62,0
1006.87,0,19.19,0,1010.5,0
1010.67,0,17.44,0,1017.92,0
10.48,0,17.88,0,4.46,0
9.35,0,18.3,0,4.5,0
3006.87,0,1042.26,0,4.68,0
7.14,0,17.31,0,1003.81,0
9.92,0,17.82,0,4.64,0
7.54,0,17.52,0,4.59,0
10.73,0,18.63,0,4.91,0
10.48,0,18.28,0,4.52,0
7.69,0,18.86,0,4.76,0
7.56,0,1424.84,0,4.71,0
8.4,0,18.55,0,6.77,0
7.6,0,26.12,0,1010.46,0
9.42,0,17.25,0,4.69,0
7.6,0,20.29,0,5.27,0
9.3,0,18.94,0,4.79,0
7.62,0,19.05,0,4.69,0
8.52,0,17.35,0,6.87,0
7.42,0,18.87,0,5.3,0
7.44,0,18.32,0,4.74,0
7.82,0,17.7,0,6.01,0
9.48,0,1017.47,0,5.0,0
7.6,0,1017.85,0,6.68,0
9.5,0,3016.13,0,4.93,0
7.42,0,17.15,0,3034.07,0
8.96,0,17.32,0,8.07,0
3007.7,0,18.48,0,1003.85,0
7.81,0,17.86,0,4.58,0
1006.99,0,1042.11,0,1008.36,0
1006.81,0,1033.08,0,6.22,0
