P-521_Time_ms,P-521_Bytes_Total,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,mlkem1024_Time_ms,mlkem1024_Bytes_Total
4.93,0,11.98,0,3.33,0
5.48,0,11.88,0,3.09,0
4.98,0,11.87,0,3.24,0
4.95,0,18.11,0,3.27,0
5.3,0,12.29,0,3.59,0
4.97,0,11.83,0,3.4,0
5.13,0,12.64,0,3.13,0
4.94,0,12.24,0,4.2,0
5.05,0,14.1,0,3.07,0
5.73,0,12.28,0,3.24,0
5.52,0,12.12,0,3.31,0
5.32,0,14.39,0,3.15,0
5.05,0,13.27,0,3.43,0
4.93,0,12.08,0,4.44,0
5.08,0,11.93,0,3.92,0
5.23,0,12.34,0,4.87,0
4.96,0,16.81,0,3.06,0
4.9,0,11.77,0,4.78,0
7.36,0,19.39,0,3.1,0
4.9,0,12.21,0,4.79,0
5.53,0,12.52,0,3.16,0
7.42,0,12.57,0,3.93,0
5.4,0,12.75,0,3.16,0
4.96,0,11.86,0,4.42,0
5.59,0,12.32,0,3.27,0
6.76,0,12.35,0,3.62,0
4.95,0,11.84,0,4.04,0
4.95,0,12.8,0,3.14,0
5.34,0,12.68,0,3.41,0
5.4,0,11.87,0,3.53,0
7.18,0,11.9,0,3.82,0
5.32,0,12.82,0,3.15,0
5.07,0,12.32,0,3.25,0
5.11,0,13.56,0,3.22,0
5.02,0,11.97,0,3.13,0
5.06,0,11.94,0,3.1,0
7.02,0,11.96,0,3.19,0
4.95,0,11.88,0,3.58,0
4.96,0,12.34,0,3.35,0
8.79,0,12.89,0,3.58,0
5.14,0,12.58,0,3.08,0
7.01,0,11.93,0,3.1,0
4.9,0,12.27,0,3.11,0
5.18,0,11.88,0,3.67,0
5.52,0,12.08,0,3.26,0
5.0,0,11.89,0,3.05,0
4.98,0,17.82,0,4.75,0
5.04,0,12.22,0,3.1,0
5.07,0,12.26,0,4.36,0
5.02,0,21.71,0,3.24,0
5.24,0,11.85,0,3.03,0
4.99,0,18.55,0,3.93,0
4.92,0,12.28,0,3.15,0
4.98,0,12.35,0,3.15,0
7.12,0,12.06,0,3.14,0
7.44,0,15.19,0,3.22,0
5.27,0,14.13,0,3.63,0
5.11,0,11.92,0,4.51,0
4.9,0,12.27,0,3.58,0
5.14,0,12.02,0,3.14,0
5.37,0,13.85,0,3.17,0
7.72,0,13.05,0,4.82,0
7.19,0,1013.48,0,3.05,0
4.96,0,11.95,0,3.15,0
5.46,0,12.67,0,3.54,0
7.19,0,1013.25,0,4.64,0
5.33,0,11.87,0,3.73,0
4.94,0,12.42,0,3.09,0
7.45,0,12.37,0,3.26,0
4.96,0,11.96,0,3.12,0
9.37,0,19.02,0,3.73,0
5.4,0,12.39,0,3.1,0
5.01,0,12.0,0,4.42,0
4.95,0,13.16,0,3.26,0
5.47,0,13.2,0,4.84,0
5.05,0,18.79,0,3.46,0
5.31,0,11.92,0,3.13,0
7.0,0,19.42,0,3.73,0
5.19,0,1011.7,0,3.11,0
5.03,0,11.91,0,4.64,0
5.31,0,18.85,0,4.54,0
5.47,0,12.47,0,3.32,0
5.18,0,13.52,0,4.44,0
5.97,0,12.94,0,3.22,0
5.69,0,12.01,0,3.36,0
4.9,0,12.43,0,3.2,0
5.29,0,18.3,0,3.27,0
4.87,0,12.17,0,3.18,0
5.18,0,12.02,0,3.26,0
4.89,0,18.41,0,3.57,0
4.94,0,12.73,0,4.43,0
4.99,0,13.23,0,3.17,0
4.93,0,12.4,0,3.23,0
4.96,0,12.63,0,3.68,0
5.1,0,12.41,0,3.18,0
5.32,0,12.28,0,3.14,0
4.93,0,12.32,0,3.15,0
5.74,0,11.84,0,3.14,0
7.15,0,12.12,0,3.13,0
6.57,0,11.79,0,3.68,0
5.43,0,11.83,0,3.13,0
4.94,0,12.12,0,3.26,0
5.23,0,12.16,0,3.31,0
4.94,0,11.86,0,3.15,0
5.02,0,12.08,0,3.37,0
7.3,0,12.51,0,3.81,0
5.25,0,12.08,0,3.15,0
5.02,0,11.88,0,3.14,0
4.97,0,21.13,0,3.13,0
5.02,0,11.89,0,3.17,0
4.99,0,12.21,0,3.11,0
5.06,0,11.9,0,3.26,0
5.32,0,12.35,0,3.72,0
5.04,0,19.3,0,3.48,0
6.83,0,12.28,0,3.56,0
7.27,0,12.43,0,3.12,0
4.93,0,12.26,0,3.14,0
5.07,0,11.78,0,3.18,0
5.03,0,11.89,0,3.17,0
5.19,0,12.31,0,3.5,0
5.27,0,11.78,0,3.71,0
5.19,0,11.8,0,3.35,0
4.92,0,19.19,0,3.19,0
5.21,0,11.83,0,3.16,0
4.95,0,12.03,0,4.44,0
5.08,0,12.0,0,4.52,0
5.01,0,12.76,0,3.27,0
5.06,0,11.99,0,4.53,0
5.06,0,11.9,0,3.16,0
4.97,0,12.77,0,3.21,0
7.41,0,12.0,0,3.5,0
5.02,0,18.9,0,3.17,0
5.08,0,11.95,0,3.36,0
6.23,0,11.75,0,3.51,0
4.92,0,12.38,0,3.14,0
5.18,0,11.89,0,3.61,0
7.02,0,12.24,0,3.16,0
7.08,0,13.53,0,3.14,0
5.21,0,12.14,0,3.36,0
5.39,0,12.15,0,3.14,0
5.02,0,12.24,0,3.6,0
5.28,0,11.84,0,3.16,0
4.94,0,11.8,0,4.38,0
5.25,0,11.89,0,3.23,0
5.04,0,11.83,0,3.12,0
5.04,0,11.86,0,3.54,0
7.05,0,11.91,0,3.17,0
5.57,0,11.87,0,3.12,0
5.01,0,11.84,0,4.45,0
6.45,0,11.93,0,3.21,0
5.75,0,11.88,0,3.15,0
5.02,0,11.92,0,1009.36,0
7.52,0,11.97,0,1030.35,0
5.32,0,11.91,0,3.2,0
4.99,0,11.94,0,3.17,0
5.0,0,19.3,0,3.19,0
4.97,0,12.05,0,3.17,0
5.1,0,12.27,0,3.75,0
6.26,0,12.77,0,3.13,0
5.64,0,11.97,0,3.61,0
7.17,0,12.25,0,3.12,0
5.07,0,11.93,0,3.52,0
4.97,0,11.8,0,1027.14,0
1004.69,0,11.87,0,3.26,0
5.23,0,11.97,0,3.16,0
5.33,0,11.92,0,4.46,0
4.91,0,12.05,0,1016.38,0
5.42,0,12.05,0,3.19,0
4.96,0,18.58,0,4.42,0
5.19,0,12.15,0,3.39,0
4.97,0,12.85,0,3.11,0
5.2,0,13.18,0,3.12,0
1004.11,0,12.62,0,3.69,0
5.11,0,18.63,0,3.14,0
4.92,0,12.39,0,3.21,0
5.13,0,12.57,0,3.13,0
5.29,0,11.98,0,3.3,0
4.98,0,12.99,0,3.24,0
5.02,0,13.62,0,3.84,0
8.19,0,12.0,0,3.17,0
5.04,0,11.88,0,3.12,0
5.11,0,12.4,0,3.18,0
1004.84,0,11.8,0,3.17,0
1006.72,0,11.85,0,3.09,0
6.24,0,17.89,0,3.16,0
7.71,0,11.82,0,3.13,0
4.99,0,19.15,0,3.16,0
5.05,0,18.22,0,3.13,0
5.29,0,1037.12,0,3.31,0
6.55,0,11.89,0,3.49,0
3003.7,0,12.54,0,3.11,0
5.07,0,11.81,0,4.05,0
6.21,0,11.94,0,3.1,0
5.1,0,11.94,0,3.58,0
4.99,0,11.85,0,4.42,0
1005.84,0,12.13,0,3.36,0
4.88,0,12.08,0,3.1,0
1004.64,0,11.8,0,4.47,0
4.89,0,12.38,0,3.23,0
6.22,0,12.36,0,4.48,0
4.92,0,12.11,0,3.13,0
6.62,0,12.23,0,3.33,0
5.0,0,11.85,0,3.13,0
6.44,0,18.86,0,4.58,0
4.97,0,18.56,0,3.11,0
6.22,0,12.87,0,4.53,0
6.22,0,12.8,0,3.3,0
6.24,0,12.67,0,3.22,0
4.87,0,12.18,0,3.14,0
4.96,0,11.86,0,4.43,0
6.1,0,12.58,0,3.12,0
4.98,0,18.5,0,3.59,0
6.22,0,12.49,0,3.15,0
6.59,0,12.01,0,3.15,0
7.11,0,12.32,0,3.38,0
5.04,0,11.85,0,3.13,0
6.21,0,12.31,0,4.88,0
1005.53,0,11.88,0,3.19,0
5.0,0,12.01,0,3.23,0
6.16,0,12.21,0,3.46,0
6.62,0,16.63,0,1008.56,0
6.25,0,11.97,0,3.22,0
6.5,0,12.46,0,3.19,0
6.2,0,11.83,0,3.14,0
4.97,0,18.62,0,4.53,0
6.03,0,11.97,0,3.12,0
5.23,0,14.39,0,3.19,0
7.41,0,12.19,0,3.18,0
4.96,0,13.93,0,4.91,0
6.17,0,12.2,0,3.13,0
5.74,0,12.04,0,3.17,0
4.95,0,11.92,0,3.98,0
5.39,0,12.21,0,3.17,0
7.0,0,12.04,0,3.9,0
7.01,0,11.86,0,3.12,0
5.0,0,13.96,0,3.52,0
6.18,0,11.94,0,3.38,0
5.36,0,18.6,0,3.13,0
6.19,0,13.58,0,3.6,0
7.24,0,12.44,0,3.16,0
4.96,0,11.91,0,3.66,0
5.51,0,18.76,0,3.14,0
5.1,0,1019.51,0,3.19,0
5.12,0,13.91,0,3.28,0
4.93,0,12.6,0,3.14,0
6.98,0,11.99,0,4.44,0
5.37,0,14.58,0,3.24,0
7.02,0,12.47,0,3.45,0
7.07,0,12.31,0,3.15,0
7.29,0,14.29,0,3.47,0
4.96,0,14.88,0,1008.72,0
6.4,0,11.88,0,4.54,0
5.29,0,14.28,0,4.44,0
7.02,0,13.97,0,3.16,0
6.31,0,12.1,0,3.1,0
6.3,0,14.08,0,3.52,0
4.88,0,18.28,0,3.27,0
6.69,0,12.33,0,3.2,0
4.95,0,14.08,0,3.17,0
5.34,0,12.27,0,3.15,0
6.18,0,11.97,0,3.19,0
5.4,0,14.55,0,3.82,0
1005.13,0,14.08,0,4.41,0
5.05,0,18.69,0,3.17,0
4.91,0,12.71,0,1008.46,0
1005.58,0,12.73,0,3.17,0
7.24,0,13.87,0,3.12,0
4.95,0,12.11,0,3.18,0
5.26,0,15.18,0,3.41,0
5.0,0,14.56,0,3.13,0
4.96,0,11.98,0,3.55,0
4.94,0,12.35,0,3.13,0
5.29,0,11.85,0,5.03,0
4.99,0,12.34,0,4.41,0
5.26,0,11.85,0,3.7,0
4.86,0,18.67,0,4.46,0
5.01,0,14.09,0,4.52,0
4.99,0,14.87,0,3.51,0
4.95,0,12.07,0,3.12,0
4.93,0,14.11,0,3.28,0
5.5,0,13.9,0,4.44,0
4.88,0,1013.21,0,4.5,0
7.13,0,11.88,0,3.14,0
5.58,0,11.88,0,3.12,0
5.01,0,11.86,0,3.79,0
6.47,0,12.16,0,3.14,0
5.05,0,11.81,0,3.8,0
4.97,0,12.46,0,4.42,0
7.52,0,12.88,0,1008.52,0
7.19,0,18.74,0,4.47,0
4.88,0,13.46,0,3.19,0
5.31,0,12.29,0,3.21,0
4.94,0,18.33,0,3.15,0
5.13,0,14.83,0,3.12,0
4.88,0,12.01,0,3.61,0
5.32,0,12.35,0,3.17,0
7.0,0,11.92,0,3.29,0
4.96,0,12.71,0,3.31,0
5.0,0,18.23,0,3.15,0
4.97,0,14.28,0,3.14,0
5.04,0,1013.32,0,3.97,0
7.02,0,1014.71,0,3.16,0
7.3,0,11.9,0,1007.58,0
4.94,0,12.39,0,4.5,0
5.15,0,11.85,0,3.56,0
4.91,0,12.43,0,1008.37,0
5.33,0,14.77,0,3.23,0
5.01,0,19.31,0,3.25,0
5.28,0,12.27,0,3.14,0
4.92,0,13.97,0,3.44,0
5.54,0,11.95,0,3.11,0
4.86,0,1012.93,0,3.65,0
4.99,0,15.24,0,3.13,0
5.46,0,13.98,0,3.14,0
4.98,0,14.1,0,3.42,0
5.17,0,14.65,0,3.24,0
5.11,0,14.44,0,3.13,0
1005.28,0,14.0,0,3.56,0
4.92,0,19.3,0,3.16,0
5.76,0,12.12,0,3.15,0
4.92,0,18.21,0,3.37,0
4.94,0,13.56,0,3.1,0
4.9,0,14.47,0,3.21,0
4.89,0,15.29,0,3.15,0
7.0,0,14.71,0,3.19,0
4.9,0,14.65,0,4.48,0
7.07,0,18.66,0,3.14,0
5.02,0,15.42,0,3.13,0
4.97,0,12.99,0,3.55,0
4.89,0,14.14,0,3.18,0
5.1,0,14.87,0,3.29,0
4.92,0,22.07,0,3.39,0
5.24,0,16.37,0,3.13,0
1004.52,0,14.44,0,3.75,0
4.96,0,20.26,0,3.27,0
1006.66,0,14.7,0,3.14,0
4.96,0,21.18,0,5.44,0
5.12,0,12.13,0,3.13,0
4.97,0,12.85,0,3.27,0
6.01,0,12.11,0,3.22,0
4.92,0,13.12,0,3.39,0
5.14,0,19.14,0,1008.24,0
7.13,0,12.08,0,1017.32,0
5.03,0,18.75,0,4.45,0
5.02,0,12.29,0,3.18,0
4.97,0,11.84,0,3.14,0
5.4,0,12.31,0,3.27,0
4.95,0,12.01,0,3.28,0
5.53,0,13.23,0,3.12,0
7.08,0,12.0,0,3.4,0
5.12,0,12.21,0,3.17,0
5.07,0,18.21,0,4.47,0
5.14,0,12.34,0,3.15,0
5.0,0,18.23,0,3.41,0
4.95,0,13.65,0,3.24,0
4.98,0,18.27,0,3.18,0
5.14,0,14.02,0,3.82,0
6.99,0,18.67,0,3.15,0
5.36,0,11.95,0,3.35,0
5.03,0,14.58,0,3.19,0
5.02,0,12.13,0,3.13,0
5.5,0,13.33,0,3.14,0
4.97,0,14.6,0,3.18,0
7.03,0,14.0,0,3.26,0
7.01,0,14.48,0,3.23,0
1005.19,0,14.14,0,3.39,0
7.14,0,18.38,0,3.3,0
5.64,0,14.46,0,3.15,0
5.02,0,13.9,0,4.02,0
5.45,0,18.7,0,4.93,0
4.96,0,14.32,0,4.42,0
4.94,0,11.82,0,3.61,0
5.33,0,11.81,0,4.63,0
4.87,0,12.02,0,4.85,0
7.55,0,14.63,0,3.42,0
7.26,0,11.85,0,4.42,0
5.06,0,18.8,0,3.87,0
5.4,0,11.84,0,3.18,0
4.89,0,14.35,0,3.62,0
4.89,0,12.23,0,4.41,0
1004.77,0,11.92,0,3.3,0
5.11,0,14.07,0,4.61,0
7.01,0,1013.29,0,3.36,0
7.44,0,14.12,0,3.3,0
4.92,0,15.0,0,3.17,0
5.01,0,15.82,0,3.89,0
4.92,0,12.14,0,3.11,0
4.89,0,12.31,0,3.58,0
5.01,0,12.43,0,3.29,0
4.89,0,18.88,0,3.14,0
5.16,0,1019.54,0,3.7,0
4.99,0,11.91,0,4.57,0
5.2,0,11.84,0,3.39,0
5.07,0,12.11,0,3.25,0
1005.04,0,12.23,0,3.41,0
5.0,0,12.28,0,3.21,0
7.67,0,11.92,0,4.49,0
5.28,0,12.33,0,3.11,0
4.88,0,18.4,0,3.2,0
7.03,0,18.8,0,3.24,0
4.93,0,11.91,0,3.59,0
5.3,0,18.87,0,3.21,0
5.01,0,18.63,0,3.32,0
5.07,0,11.95,0,3.69,0
5.48,0,18.76,0,3.12,0
7.03,0,11.74,0,3.64,0
7.0,0,11.94,0,3.23,0
5.09,0,19.01,0,3.4,0
5.0,0,12.72,0,4.72,0
7.2,0,18.24,0,4.47,0
4.87,0,14.26,0,3.17,0
5.17,0,14.04,0,3.19,0
4.91,0,14.07,0,3.16,0
5.27,0,11.87,0,3.36,0
4.95,0,13.93,0,3.17,0
5.25,0,12.02,0,3.34,0
4.97,0,12.06,0,3.15,0
5.3,0,12.13,0,3.56,0
4.94,0,12.55,0,3.14,0
5.13,0,12.57,0,3.13,0
7.33,0,12.84,0,3.44,0
4.91,0,12.62,0,3.09,0
7.05,0,11.96,0,3.67,0
7.05,0,12.23,0,3.28,0
5.3,0,11.8,0,3.12,0
4.94,0,12.26,0,3.31,0
4.9,0,12.22,0,3.15,0
5.17,0,12.38,0,3.64,0
4.86,0,11.79,0,3.15,0
5.09,0,11.79,0,3.15,0
4.92,0,11.92,0,3.13,0
5.29,0,11.84,0,4.56,0
5.25,0,12.96,0,3.21,0
5.07,0,12.3,0,3.12,0
6.97,0,12.12,0,3.59,0
5.6,0,18.29,0,3.16,0
4.99,0,12.73,0,1008.59,0
5.25,0,12.22,0,3.22,0
