P-521_Time_ms,P-521_Bytes_Total,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,mlkem1024_Time_ms,mlkem1024_Bytes_Total
17.56,0,25.89,0,8.17,0
17.28,0,27.76,0,9.41,0
16.31,0,27.95,0,8.07,0
17.4,0,30.4,0,8.42,0
16.64,0,24.72,0,9.31,0
16.92,0,25.59,0,8.84,0
16.19,0,25.82,0,8.0,0
17.29,0,28.06,0,7.76,0
16.68,0,25.71,0,7.85,0
16.47,0,25.94,0,7.96,0
16.92,0,25.14,0,7.92,0
16.61,0,26.0,0,8.6,0
16.14,0,26.02,0,8.48,0
16.63,0,25.33,0,8.27,0
16.09,0,24.48,0,9.11,0
16.41,0,24.87,0,8.48,0
16.83,0,24.69,0,8.29,0
16.58,0,24.5,0,8.27,0
16.34,0,24.39,0,8.42,0
17.65,0,25.45,0,9.09,0
16.39,0,25.86,0,9.04,0
16.59,0,26.26,0,8.69,0
17.01,0,26.16,0,8.79,0
16.63,0,26.71,0,8.45,0
16.51,0,26.1,0,8.75,0
16.17,0,26.07,0,8.08,0
16.25,0,25.6,0,7.96,0
16.62,0,24.65,0,7.94,0
17.09,0,24.7,0,7.95,0
17.24,0,25.32,0,7.93,0
17.78,0,25.28,0,7.96,0
17.18,0,26.81,0,7.94,0
16.96,0,26.14,0,7.98,0
16.44,0,26.96,0,7.96,0
16.71,0,28.23,0,8.46,0
17.12,0,23.88,0,8.27,0
16.58,0,25.39,0,8.29,0
16.28,0,26.12,0,8.48,0
17.15,0,24.86,0,8.54,0
16.13,0,24.8,0,8.48,0
17.3,0,26.9,0,9.37,0
16.59,0,26.64,0,9.3,0
17.19,0,25.35,0,9.49,0
16.27,0,26.06,0,8.01,0
16.54,0,25.76,0,7.96,0
16.58,0,29.14,0,7.9,0
17.38,0,27.92,0,7.92,0
16.66,0,25.01,0,7.89,0
17.35,0,24.75,0,7.95,0
17.22,0,26.03,0,7.89,0
16.4,0,26.48,0,7.91,0
16.08,0,25.83,0,7.93,0
17.37,0,24.8,0,8.27,0
16.12,0,27.66,0,8.73,0
16.55,0,27.39,0,8.72,0
17.15,0,28.99,0,8.39,0
16.04,0,25.88,0,8.28,0
18.57,0,29.52,0,8.41,0
16.86,0,25.82,0,8.51,0
17.1,0,26.05,0,9.42,0
16.08,0,29.9,0,9.2,0
17.03,0,1085.28,0,8.93,0
16.97,0,1074.91,0,9.07,0
17.58,0,25.43,0,8.13,0
16.83,0,24.7,0,7.89,0
18.85,0,25.35,0,7.9,0
16.68,0,24.99,0,7.97,0
16.89,0,24.93,0,7.89,0
17.25,0,25.49,0,7.9,0
16.72,0,24.87,0,7.67,0
17.05,0,24.82,0,8.48,0
16.86,0,24.76,0,9.03,0
16.27,0,24.79,0,8.27,0
16.19,0,24.77,0,8.49,0
16.28,0,24.95,0,8.66,0
17.02,0,24.37,0,8.81,0
16.51,0,23.45,0,8.75,0
16.62,0,24.85,0,8.51,0
16.09,0,23.15,0,8.42,0
16.1,0,25.15,0,8.11,0
17.08,0,25.11,0,7.87,0
16.45,0,25.03,0,7.83,0
16.93,0,23.91,0,8.62,0
16.38,0,23.86,0,8.57,0
16.36,0,25.19,0,8.57,0
17.25,0,23.82,0,7.91,0
17.14,0,23.89,0,8.8,0
16.99,0,1256.07,0,8.12,0
16.88,0,26.99,0,8.76,0
17.28,0,24.45,0,8.84,0
16.73,0,24.57,0,8.01,0
16.58,0,23.72,0,8.62,0
16.72,0,23.09,0,9.42,0
18.39,0,23.86,0,8.56,0
17.05,0,26.83,0,7.97,0
16.17,0,24.26,0,8.19,0
17.11,0,24.2,0,8.55,0
16.34,0,24.97,0,7.87,0
16.33,0,25.47,0,8.06,0
17.02,0,25.55,0,7.85,0
17.62,0,29.03,0,8.09,0
22.53,0,24.6,0,8.63,0
16.67,0,24.36,0,8.06,0
16.32,0,25.94,0,8.61,0
16.05,0,26.7,0,11.43,0
16.08,0,26.31,0,8.26,0
16.59,0,25.92,0,8.47,0
16.33,0,26.42,0,7.85,0
16.64,0,1066.16,0,7.8,0
17.08,0,26.82,0,7.69,0
18.83,0,25.05,0,7.79,0
18.13,0,24.89,0,7.76,0
18.47,0,28.39,0,7.74,0
16.69,0,24.22,0,7.94,0
19.42,0,24.77,0,7.71,0
24.0,0,29.73,0,7.95,0
19.32,0,23.84,0,7.97,0
16.14,0,23.1,0,7.96,0
16.81,0,23.8,0,8.17,0
16.11,0,238.05,0,8.24,0
17.85,0,27.16,0,8.27,0
16.16,0,28.44,0,7.77,0
18.03,0,25.7,0,7.86,0
17.62,0,24.32,0,9.23,0
16.7,0,23.55,0,8.47,0
20.52,0,23.52,0,9.11,0
17.43,0,24.36,0,9.12,0
20.69,0,23.7,0,8.04,0
16.8,0,23.3,0,7.93,0
16.61,0,24.27,0,8.32,0
16.36,0,26.87,0,8.37,0
16.12,0,24.33,0,8.09,0
1035.58,0,24.02,0,8.34,0
17.69,0,24.76,0,8.7,0
18.27,0,25.05,0,8.04,0
16.75,0,25.03,0,8.18,0
16.61,0,25.44,0,9.44,0
16.7,0,24.7,0,8.33,0
16.64,0,24.96,0,8.23,0
16.36,0,1054.89,0,8.48,0
16.06,0,25.84,0,8.53,0
15.96,0,25.55,0,8.01,0
1040.98,0,24.08,0,8.04,0
18.08,0,24.9,0,7.95,0
17.32,0,24.86,0,8.35,0
17.23,0,24.73,0,8.59,0
17.69,0,24.95,0,8.56,0
16.85,0,25.82,0,8.56,0
17.56,0,28.71,0,9.74,0
17.86,0,24.06,0,8.34,0
16.59,0,24.58,0,8.16,0
16.24,0,24.69,0,10.13,0
17.03,0,24.32,0,8.01,0
16.24,0,24.5,0,8.75,0
16.28,0,24.94,0,8.16,0
16.26,0,25.31,0,9.06,0
16.73,0,25.8,0,8.86,0
16.94,0,26.57,0,10.34,0
241.18,0,25.6,0,7.85,0
20.62,0,24.55,0,8.82,0
17.68,0,24.74,0,7.75,0
18.08,0,24.84,0,7.67,0
17.57,0,24.59,0,10.62,0
18.46,0,23.28,0,7.38,0
17.64,0,24.12,0,7.88,0
17.61,0,24.59,0,7.78,0
18.19,0,24.56,0,7.63,0
17.83,0,25.11,0,8.51,0
16.62,0,24.91,0,7.96,0
17.1,0,1059.73,0,8.48,0
1029.79,0,25.88,0,7.94,0
19.23,0,25.97,0,8.04,0
20.69,0,23.71,0,7.8,0
20.32,0,25.01,0,7.95,0
18.19,0,24.46,0,7.77,0
18.0,0,25.39,0,7.86,0
17.63,0,25.16,0,8.0,0
17.55,0,24.36,0,7.89,0
242.0,0,24.98,0,7.72,0
34.1,0,24.97,0,8.1,0
32.12,0,24.55,0,7.72,0
32.68,0,24.91,0,8.66,0
31.5,0,25.51,0,8.24,0
31.55,0,24.94,0,7.81,0
31.88,0,24.58,0,7.99,0
31.64,0,24.87,0,8.03,0
18.67,0,24.02,0,7.91,0
17.77,0,25.64,0,7.96,0
18.0,0,25.52,0,8.0,0
17.84,0,25.25,0,8.03,0
17.56,0,25.1,0,8.4,0
17.61,0,24.02,0,8.05,0
18.64,0,24.69,0,10.1,0
18.2,0,24.9,0,8.36,0
17.74,0,25.94,0,8.64,0
17.72,0,25.55,0,8.07,0
18.45,0,25.96,0,8.14,0
17.5,0,25.11,0,8.57,0
17.65,0,24.81,0,8.37,0
1068.68,0,24.78,0,8.77,0
1076.68,0,24.47,0,8.33,0
18.17,0,25.27,0,8.36,0
17.51,0,28.55,0,8.37,0
17.05,0,24.07,0,8.65,0
18.02,0,24.02,0,8.16,0
1034.09,0,24.47,0,8.65,0
18.6,0,24.65,0,8.34,0
17.63,0,24.33,0,7.96,0
17.21,0,24.16,0,8.06,0
1081.17,0,24.19,0,7.67,0
18.14,0,24.09,0,7.84,0
17.46,0,25.62,0,7.64,0
17.93,0,24.88,0,7.76,0
17.17,0,24.14,0,7.98,0
16.79,0,25.34,0,9.17,0
1058.22,0,24.7,0,9.02,0
18.57,0,24.36,0,8.3,0
19.1,0,25.52,0,8.49,0
18.95,0,24.37,0,9.53,0
19.43,0,1088.97,0,8.47,0
19.2,0,25.88,0,7.83,0
19.27,0,24.84,0,7.64,0
19.02,0,24.07,0,7.54,0
1067.76,0,24.36,0,7.56,0
18.39,0,25.75,0,7.75,0
18.57,0,24.95,0,7.4,0
18.78,0,24.66,0,7.79,0
19.69,0,28.63,0,7.98,0
19.02,0,24.61,0,8.0,0
18.48,0,25.0,0,9.15,0
18.68,0,25.13,0,8.29,0
18.26,0,24.64,0,10.85,0
241.8,0,23.81,0,7.67,0
18.57,0,23.38,0,7.67,0
18.73,0,23.7,0,7.66,0
19.42,0,25.48,0,8.08,0
19.41,0,1050.86,0,7.97,0
19.1,0,25.86,0,8.15,0
18.7,0,24.44,0,9.16,0
18.95,0,23.95,0,8.69,0
19.57,0,1040.86,0,9.18,0
20.87,0,25.82,0,8.45,0
18.68,0,25.45,0,7.97,0
1072.42,0,25.04,0,8.34,0
17.92,0,1035.37,0,8.66,0
18.33,0,26.1,0,7.75,0
17.73,0,25.42,0,8.0,0
18.25,0,1071.09,0,7.95,0
17.65,0,26.83,0,8.81,0
17.89,0,25.76,0,8.64,0
17.81,0,24.28,0,8.04,0
17.6,0,24.12,0,8.36,0
17.71,0,27.59,0,8.44,0
17.89,0,23.95,0,7.88,0
17.59,0,23.93,0,8.2,0
1247.37,0,24.27,0,8.39,0
19.3,0,24.32,0,9.36,0
20.28,0,24.69,0,8.43,0
20.46,0,23.39,0,7.9,0
1035.79,0,24.31,0,8.62,0
18.69,0,24.47,0,7.93,0
17.2,0,24.1,0,7.93,0
17.77,0,24.03,0,8.22,0
239.54,0,24.5,0,8.33,0
21.16,0,23.9,0,8.99,0
18.33,0,25.89,0,8.57,0
18.12,0,24.69,0,8.83,0
21.34,0,24.59,0,9.5,0
18.07,0,27.18,0,8.23,0
18.88,0,1073.35,0,8.33,0
19.04,0,25.44,0,8.31,0
17.83,0,24.52,0,7.92,0
16.94,0,24.8,0,12.12,0
17.07,0,26.0,0,7.78,0
17.84,0,26.06,0,7.67,0
17.0,0,25.59,0,7.67,0
17.94,0,24.73,0,7.78,0
17.62,0,23.9,0,7.56,0
17.52,0,25.23,0,7.85,0
16.7,0,25.75,0,7.94,0
16.63,0,25.2,0,7.79,0
17.96,0,25.01,0,7.75,0
18.09,0,25.39,0,7.77,0
17.01,0,1077.27,0,8.53,0
17.55,0,26.68,0,8.47,0
18.26,0,27.12,0,8.04,0
16.87,0,1091.02,0,8.36,0
17.35,0,24.59,0,8.24,0
18.19,0,26.22,0,8.35,0
17.94,0,23.11,0,8.63,0
16.91,0,24.84,0,8.29,0
16.67,0,24.33,0,8.67,0
17.0,0,28.56,0,8.93,0
17.76,0,24.38,0,8.66,0
17.84,0,23.99,0,9.28,0
17.57,0,26.45,0,8.17,0
18.67,0,23.95,0,8.08,0
17.38,0,24.52,0,8.31,0
17.22,0,24.15,0,1042.09,0
17.17,0,25.16,0,8.23,0
18.42,0,25.35,0,7.97,0
17.88,0,24.83,0,8.04,0
433.0,0,24.88,0,8.07,0
18.46,0,1090.27,0,229.4,0
18.0,0,26.32,0,23.74,0
1070.37,0,27.19,0,13.18,0
17.93,0,25.75,0,12.22,0
17.47,0,25.16,0,11.69,0
17.09,0,29.54,0,13.88,0
18.41,0,25.0,0,10.45,0
17.08,0,1053.78,0,9.34,0
17.43,0,1077.39,0,8.92,0
17.11,0,26.59,0,8.69,0
1085.16,0,26.03,0,8.33,0
17.99,0,25.74,0,8.22,0
238.07,0,23.38,0,8.16,0
18.7,0,23.32,0,8.15,0
18.49,0,24.32,0,7.92,0
17.24,0,23.88,0,226.69,0
17.0,0,23.85,0,19.17,0
16.76,0,24.39,0,8.53,0
19.03,0,26.65,0,8.6,0
16.62,0,24.2,0,8.6,0
16.55,0,24.14,0,8.1,0
16.53,0,23.86,0,8.41,0
17.62,0,24.6,0,8.28,0
17.0,0,25.55,0,8.13,0
17.2,0,25.24,0,8.43,0
17.37,0,25.52,0,8.37,0
17.14,0,25.49,0,8.24,0
17.96,0,26.22,0,7.97,0
18.05,0,25.73,0,8.52,0
18.47,0,25.1,0,8.4,0
17.03,0,25.19,0,8.01,0
16.43,0,25.21,0,7.91,0
16.62,0,24.68,0,9.01,0
16.38,0,25.29,0,8.19,0
17.57,0,25.43,0,7.97,0
240.61,0,25.26,0,8.71,0
18.74,0,25.76,0,8.22,0
19.05,0,28.39,0,8.61,0
18.85,0,25.01,0,9.18,0
18.89,0,25.7,0,8.74,0
240.66,0,24.72,0,8.62,0
19.2,0,24.79,0,8.95,0
23.08,0,23.88,0,8.31,0
18.76,0,23.95,0,8.49,0
18.74,0,23.36,0,1255.99,0
19.03,0,23.45,0,8.58,0
19.49,0,24.23,0,8.56,0
19.4,0,24.19,0,8.58,0
19.54,0,1033.35,0,8.46,0
19.12,0,25.2,0,1050.64,0
19.22,0,24.25,0,9.31,0
245.8,0,23.42,0,8.24,0
26.63,0,23.86,0,8.94,0
19.0,0,26.9,0,228.67,0
18.47,0,23.43,0,8.55,0
245.02,0,23.3,0,9.54,0
18.55,0,24.52,0,8.88,0
18.43,0,27.2,0,9.38,0
19.25,0,23.6,0,9.21,0
18.21,0,23.49,0,8.78,0
18.14,0,23.32,0,8.67,0
17.43,0,257.08,0,8.45,0
17.14,0,41.04,0,8.53,0
17.02,0,27.63,0,8.46,0
18.27,0,23.77,0,1044.14,0
17.68,0,24.64,0,9.18,0
17.95,0,26.6,0,9.38,0
19.31,0,23.8,0,9.34,0
18.87,0,24.75,0,8.19,0
18.34,0,24.63,0,8.17,0
18.6,0,23.98,0,8.23,0
17.41,0,24.0,0,8.83,0
16.69,0,24.58,0,8.66,0
16.99,0,23.7,0,8.74,0
17.96,0,25.17,0,9.49,0
17.61,0,24.69,0,9.15,0
16.09,0,24.25,0,230.18,0
17.01,0,24.05,0,9.72,0
17.78,0,24.03,0,8.53,0
17.65,0,24.15,0,8.8,0
17.06,0,24.49,0,8.54,0
17.85,0,27.3,0,8.22,0
18.35,0,24.83,0,8.23,0
18.37,0,24.61,0,8.87,0
18.92,0,24.13,0,1291.16,0
18.28,0,24.12,0,8.56,0
18.21,0,24.14,0,8.2,0
18.49,0,24.1,0,8.22,0
16.7,0,1043.59,0,8.15,0
17.72,0,25.72,0,8.41,0
17.7,0,25.87,0,230.66,0
18.49,0,1074.87,0,28.54,0
18.34,0,31.91,0,15.45,0
18.57,0,24.94,0,10.43,0
17.9,0,24.41,0,9.73,0
239.1,0,28.27,0,8.64,0
18.43,0,24.42,0,230.44,0
19.09,0,24.72,0,8.65,0
17.65,0,24.25,0,8.47,0
17.0,0,24.28,0,9.39,0
17.0,0,23.38,0,1024.6,0
16.14,0,23.58,0,1222.64,0
16.09,0,23.37,0,8.33,0
17.16,0,24.55,0,8.16,0
17.54,0,24.02,0,633.42,0
16.5,0,24.23,0,8.98,0
16.7,0,24.11,0,9.49,0
17.78,0,23.99,0,8.02,0
17.87,0,24.5,0,8.43,0
17.58,0,24.56,0,7.96,0
17.98,0,25.0,0,1058.59,0
17.68,0,25.33,0,8.56,0
16.65,0,23.66,0,8.49,0
17.38,0,23.38,0,8.85,0
17.04,0,1036.83,0,8.26,0
17.91,0,25.12,0,8.05,0
239.07,0,24.5,0,8.16,0
20.87,0,25.53,0,8.26,0
18.71,0,24.58,0,8.41,0
18.44,0,25.2,0,8.32,0
17.09,0,24.8,0,8.31,0
17.17,0,1064.01,0,8.17,0
17.53,0,26.03,0,8.45,0
1035.43,0,24.97,0,9.03,0
18.37,0,25.57,0,8.0,0
